timestamp,is_walking,fsr,x_acc,y_acc,z_acc
4247,0,4,0.00,0.00,0.00
4268,0,1,-0.13,0.01,0.99
4288,0,0,-0.13,0.01,0.99
4308,0,1,-0.13,0.01,0.99
4329,0,3,-0.13,0.01,0.99
4349,0,1,-0.13,0.01,0.99
4369,0,1,-0.13,0.01,0.99
4389,0,3,-0.13,0.01,0.99
4409,0,0,-0.13,0.01,0.99
4429,0,0,-0.13,0.01,0.99
4449,0,4,-0.13,0.01,0.99
4469,0,1,-0.13,0.01,0.99
4489,0,0,-0.13,0.01,0.99
4509,0,1,-0.13,0.01,0.99
4529,0,0,-0.13,0.01,0.99
4549,0,3,-0.13,0.01,0.99
4570,0,0,-0.13,0.01,0.99
4590,0,1,-0.13,0.01,0.99
4611,0,2,-0.13,0.01,0.99
4633,0,4,-0.13,0.01,0.99
4654,0,1,-0.13,0.01,0.99
4674,0,3,-0.13,0.01,0.99
4695,0,0,-0.13,0.01,0.99
4715,0,3,-0.13,0.01,0.99
4730,0,2,-0.13,0.01,0.99
4750,0,2,-0.13,0.01,0.99
4770,0,1,-0.13,0.01,0.99
4790,0,2,-0.13,0.01,0.99
4810,0,2,-0.13,0.01,0.99
4830,0,1,-0.13,0.01,0.99
4850,0,1,-0.13,0.01,0.99
4870,0,1,-0.13,0.01,0.99
4890,0,3,-0.13,0.01,0.99
4911,0,2,-0.13,0.01,0.99
4931,0,0,-0.13,0.01,0.99
4952,0,2,-0.13,0.01,0.99
4972,0,3,-0.13,0.01,0.99
4993,0,2,-0.13,0.01,0.99
5014,0,0,-0.13,0.01,0.99
5035,0,1,-0.13,0.01,0.99
5055,0,1,-0.13,0.01,0.99
5075,0,2,-0.13,0.01,0.99
5095,0,1,-0.13,0.01,0.99
5115,0,1,-0.13,0.01,0.99
5135,0,1,-0.13,0.01,0.99
5155,0,3,-0.13,0.01,0.99
5175,0,3,-0.13,0.01,0.99
5195,0,1,-0.13,0.01,0.99
5210,0,2,-0.13,0.01,0.99
5230,0,2,-0.13,0.01,0.99
5251,0,2,-0.13,0.01,0.99
5271,0,1,-0.13,0.01,0.99
5292,0,0,-0.13,0.01,0.99
5312,0,3,-0.13,0.01,0.99
5332,0,0,-0.13,0.01,0.99
5353,0,1,-0.13,0.01,0.99
5373,0,4,-0.13,0.01,0.99
5393,0,1,-0.13,0.01,0.99
5414,0,1,-0.13,0.01,0.99
5434,0,0,-0.13,0.01,0.99
5454,0,1,-0.13,0.01,0.99
5474,0,3,-0.13,0.01,0.99
5494,0,1,-0.13,0.01,0.99
5514,0,1,-0.13,0.01,0.99
5534,0,0,-0.13,0.01,0.99
5554,0,1,-0.13,0.01,0.99
5574,0,2,-0.13,0.01,0.99
5595,0,2,-0.13,0.01,0.99
5615,0,1,-0.13,0.01,0.99
5636,0,0,-0.13,0.01,0.99
5656,0,2,-0.13,0.01,0.99
5677,0,1,-0.13,-0.01,1.02
5692,0,0,-0.13,-0.01,1.02
5712,0,3,-0.13,0.01,0.99
5732,0,4,-0.13,0.01,0.99
5752,0,1,-0.13,0.01,0.99
5772,0,3,-0.13,0.01,0.99
5792,0,3,-0.13,0.01,0.99
5813,0,0,-0.13,0.01,0.99
5833,0,0,-0.13,0.01,0.99
5853,0,2,-0.13,0.01,0.99
5873,0,3,-0.13,0.01,0.99
5894,0,0,-0.13,0.01,0.99
5914,0,3,-0.13,0.01,0.99
5935,0,1,-0.13,0.01,0.99
5955,0,3,-0.13,0.01,0.99
5976,0,1,-0.13,0.01,0.99
5996,0,0,-0.13,0.01,0.99
6017,0,0,-0.13,0.01,0.99
6037,0,2,-0.13,0.01,0.99
6057,0,0,-0.13,0.01,0.99
6078,0,2,-0.13,0.01,0.99
6098,0,0,-0.13,0.01,0.99
6118,0,1,-0.13,0.01,0.99
6138,0,1,-0.13,0.01,0.99
6158,0,0,0.03,-0.64,-3.89
6173,0,0,0.03,-0.64,-3.89
6190,0,3,0.03,-0.64,-3.89
6210,0,3,-0.13,0.01,0.99
6231,0,0,-0.13,0.01,0.99
6251,0,1,-0.13,0.01,0.99
6272,0,3,-0.13,0.01,0.99
6292,0,0,-0.13,0.01,0.99
6312,0,4,-0.13,0.01,0.99
6332,0,3,-0.13,0.01,0.99
6352,0,1,-0.13,0.01,0.99
6372,0,1,-0.13,0.01,0.99
6392,0,1,-0.13,0.01,0.99
6412,0,1,-0.13,0.01,0.99
6432,0,2,-0.13,0.01,0.99
6452,0,1,-0.13,0.01,0.99
6472,0,1,-0.13,0.01,0.99
6492,0,2,-0.13,0.01,0.99
6512,0,3,-0.13,0.01,0.99
6533,0,1,-0.13,0.01,0.99
