timestamp,is_walking,fsr,x_acc,y_acc,z_acc
439390,0,1,-0.13,0.01,0.99
439405,0,2,-0.13,0.01,0.99
439426,0,2,-0.14,0.01,0.99
439446,0,2,-0.14,0.01,0.99
439467,0,2,-0.14,0.01,0.99
439487,0,2,-0.14,0.01,0.99
439507,0,2,-0.14,0.01,0.99
439527,0,2,-0.14,0.01,0.99
439547,0,2,-0.14,0.01,0.99
439567,0,2,-0.14,0.01,0.99
439587,0,2,-0.14,0.01,0.99
439607,0,2,-0.14,0.01,0.99
439627,0,2,-0.14,0.01,0.99
439647,0,2,-0.14,0.01,0.99
439667,0,1,-0.14,0.01,0.99
439687,0,2,-0.14,0.01,0.99
439707,0,2,-0.14,0.01,0.99
439729,0,2,-0.14,0.01,0.99
439749,0,2,-0.14,0.01,0.99
439770,0,2,-0.14,0.01,0.99
439790,0,2,-0.14,0.01,0.99
439811,0,2,-0.14,0.01,0.99
439831,0,2,-0.14,0.01,0.99
439852,0,2,-0.14,0.01,0.99
439872,0,2,-0.14,0.01,0.99
439887,0,2,-0.14,0.01,0.99
439907,0,2,-0.13,0.01,0.99
439927,0,2,-0.13,0.01,0.99
439947,0,2,-0.13,0.01,0.99
439967,0,2,-0.13,0.01,0.99
439987,0,2,-0.13,0.01,0.99
440007,0,2,-0.13,0.01,0.99
440028,0,1,-0.13,0.01,0.99
440048,0,2,-0.13,0.01,0.99
440069,0,2,-0.13,0.01,0.99
440091,0,2,-0.13,0.01,0.99
440112,0,2,-0.13,0.01,0.99
440132,0,2,-0.13,0.01,0.99
440153,0,2,-0.13,0.01,0.99
440173,0,2,-0.13,0.01,0.99
440194,0,2,-0.13,0.01,0.99
440214,0,2,-0.13,0.01,0.99
440235,0,2,-0.13,0.01,0.99
440255,0,1,-0.13,0.01,0.99
440275,0,2,-0.13,0.01,0.99
440295,0,1,-0.13,0.01,0.99
440315,0,1,-0.13,0.01,0.99
440335,0,2,-0.13,0.01,0.99
440350,0,2,-0.13,0.01,0.99
440370,0,2,-0.13,0.01,0.99
440390,0,36,-0.13,0.01,0.99
440411,0,21,-0.14,0.01,0.99
440431,0,1,-0.14,0.01,0.99
440452,0,1,-0.14,0.01,0.99
440474,0,1,-0.14,0.01,0.99
440495,0,2,-0.13,0.01,0.99
440515,0,2,-0.13,0.01,0.99
440536,0,1,-0.13,0.01,0.99
440556,0,42,-0.14,0.01,0.99
440577,0,131,-0.13,0.01,0.99
440597,0,181,-0.13,0.01,0.99
440617,0,210,-0.13,0.01,0.99
440638,0,229,-0.13,0.01,0.99
440658,0,253,-0.13,0.01,0.99
