timestamp,is_walking,fsr,x_acc,y_acc,z_acc
7441,0,2,-0.15,0.00,0.99
7461,0,2,-0.15,0.00,0.99
7481,0,2,-0.15,0.00,0.99
7501,0,2,-0.15,0.00,0.99
7521,0,2,-0.15,0.00,0.99
7541,0,2,-0.15,0.00,0.99
7561,0,2,-0.15,0.00,0.99
7581,0,2,-0.15,0.00,0.99
7601,0,2,-0.15,0.00,0.99
7621,0,2,-0.15,0.00,0.99
7642,0,2,-0.15,0.00,0.99
7662,0,2,-0.15,0.00,0.99
7683,0,2,-0.15,0.00,0.99
7703,0,2,-0.15,0.00,0.99
7724,0,2,-0.15,0.00,0.99
7744,0,2,-0.15,0.00,0.99
7764,0,2,-0.15,0.00,0.99
7785,0,2,-0.15,0.00,0.99
7806,0,2,-0.15,0.00,0.99
7827,0,2,-0.15,0.00,0.99
7847,0,2,-0.15,0.00,0.99
7867,0,2,-0.15,0.00,0.99
7882,0,2,-0.15,0.00,0.99
7902,0,2,-0.15,0.00,0.99
7922,0,2,-0.15,0.00,0.99
7942,0,2,-0.15,0.00,0.99
7962,0,2,-0.15,0.00,0.99
7983,0,2,-0.15,0.00,0.99
8003,0,2,-0.15,0.00,0.99
8024,0,2,-0.15,0.00,0.99
8044,0,2,-0.15,0.00,0.99
8065,0,2,-0.15,0.00,0.99
8085,0,2,-0.15,0.00,0.99
8105,0,2,-0.15,0.00,0.99
8126,0,2,-0.15,0.00,0.99
8146,0,2,-0.15,0.00,0.99
8166,0,2,-0.15,0.00,0.99
8186,0,2,-0.15,0.00,0.99
8207,0,2,-0.15,0.00,0.99
8227,0,2,-0.15,0.00,0.99
8247,0,2,-0.15,0.00,0.99
8267,0,2,-0.15,0.00,0.99
8287,0,2,-0.15,0.00,0.99
8307,0,2,-0.15,0.00,0.99
8327,0,2,-0.15,0.00,0.99
8347,0,2,-0.15,0.00,0.99
8363,0,2,-0.15,0.00,0.99
8383,0,2,-0.15,0.00,0.99
8403,0,2,-0.15,0.00,0.99
8423,0,2,-0.15,0.00,0.99
8443,0,2,-0.15,0.00,0.99
8463,0,2,-0.15,0.00,0.99
8483,0,2,-0.15,0.00,0.99
8503,0,2,-0.15,0.00,0.99
8523,0,2,-0.15,0.00,0.99
8543,0,2,-0.15,0.00,0.99
8563,0,2,-0.15,0.00,0.99
8583,0,2,-0.15,0.00,0.99
8604,0,2,-0.15,0.00,0.99
8625,0,2,-0.15,0.00,0.99
8645,0,2,-0.15,0.00,0.99
8666,0,2,-0.15,0.00,0.99
8686,0,2,-0.15,0.00,0.99
8707,0,2,-0.15,0.00,0.99
