timestamp,is_walking,fsr,x_acc,y_acc,z_acc
5182,0,2,0.00,0.00,0.00
5202,0,2,-0.15,-0.00,0.99
5222,0,2,-0.15,-0.00,0.99
5242,0,2,-0.15,-0.00,0.99
5262,0,2,-0.15,-0.00,0.99
5282,0,2,-0.15,-0.00,0.99
5302,0,2,-0.15,-0.00,0.99
5322,0,2,-0.15,-0.00,0.99
5342,0,2,-0.15,-0.00,0.99
5362,0,2,-0.15,-0.00,0.99
5382,0,2,-0.15,-0.00,0.99
5402,0,2,-0.15,-0.00,0.99
5423,0,2,-0.15,-0.00,0.99
5443,0,2,-0.15,-0.00,0.99
5464,0,2,-0.15,-0.00,0.99
5484,0,2,-0.15,-0.00,0.99
5505,0,2,-0.15,-0.00,0.99
5525,0,2,-0.15,-0.00,0.99
5547,0,2,-0.15,-0.00,0.99
5567,0,2,-0.15,-0.00,0.99
5587,0,2,-0.15,-0.00,0.99
5607,0,2,-0.15,-0.00,0.99
5627,0,2,-0.15,-0.00,0.99
5647,0,2,-0.16,-0.01,0.99
5662,0,2,-0.16,-0.01,0.99
5677,0,2,-0.16,-0.01,0.99
5697,0,2,-0.14,-0.00,0.99
5718,0,2,-0.14,-0.00,0.99
5738,0,2,-0.14,-0.00,0.99
5758,0,2,-0.14,-0.00,0.99
5779,0,2,-0.14,-0.00,0.99
5799,0,2,-0.14,-0.00,0.99
5819,0,2,-0.14,-0.00,0.99
5839,0,2,-0.14,-0.00,0.99
5859,0,2,-0.14,-0.00,0.99
5879,0,2,-0.14,-0.00,0.99
5899,0,2,-0.14,-0.00,0.99
5920,0,2,-0.14,-0.00,0.99
5940,0,2,-0.14,-0.00,0.99
5960,0,2,-0.14,-0.00,0.99
5980,0,2,-0.14,-0.00,0.99
6000,0,2,-0.14,-0.00,0.99
6021,0,2,-0.14,-0.00,0.99
6041,0,2,-0.14,-0.00,0.99
6062,0,2,-0.14,-0.00,0.99
6082,0,2,-0.14,-0.00,0.99
6103,0,2,-0.14,-0.00,0.99
6123,0,2,-0.14,-0.00,0.99
6144,0,2,-0.14,-0.00,0.99
6159,0,2,-0.14,-0.00,0.99
6179,0,2,-0.14,-0.00,0.99
6199,0,2,-0.14,-0.00,0.99
6219,0,2,-0.14,-0.00,0.99
6239,0,2,-0.14,-0.00,0.99
6259,0,2,-0.14,-0.00,0.99
6279,0,2,-0.14,-0.00,0.99
6300,0,2,-0.14,-0.00,0.99
6321,0,2,-0.14,-0.00,0.99
6341,0,2,-0.14,-0.00,0.99
6362,0,2,-0.14,-0.00,0.99
6382,0,2,-0.14,-0.00,0.99
6403,0,2,-0.14,-0.00,0.99
6423,0,2,-0.14,-0.00,0.99
6444,0,2,-0.14,-0.00,0.99
6464,0,2,-0.14,-0.00,0.99
6484,0,2,-0.14,-0.00,0.99
6505,0,2,-0.14,-0.00,0.99
6525,0,2,-0.14,-0.00,0.99
6545,0,2,-0.14,-0.00,0.99
6565,0,2,-0.14,-0.00,0.99
6585,0,2,-0.14,-0.00,0.99
6605,0,2,-0.14,-0.00,0.99
6625,0,2,-0.14,-0.00,0.99
6640,0,2,-0.14,-0.00,0.99
6661,0,2,-0.14,-0.00,0.99
6682,0,2,-0.14,-0.00,0.99
6703,0,2,-0.14,-0.00,0.99
6723,0,2,-0.14,-0.00,0.99
6744,0,2,-0.14,-0.00,0.99
6764,0,2,-0.14,-0.00,0.99
6785,0,2,-0.14,-0.00,0.99
6805,0,2,-0.14,-0.00,0.99
6825,0,2,-0.14,-0.00,0.99
6846,0,2,-0.14,-0.00,0.99
6866,0,2,-0.14,-0.00,0.99
6886,0,2,-0.14,-0.00,0.99
6906,0,2,-0.14,-0.00,0.99
6926,0,2,-0.14,-0.00,0.99
6946,0,2,-0.14,-0.00,0.99
6966,0,2,-0.14,-0.00,0.99
6986,0,2,-0.14,-0.00,0.99
7006,0,2,-0.14,-0.00,0.99
7026,0,2,-0.14,-0.00,0.99
7046,0,2,-0.14,-0.00,0.99
7067,0,2,-0.14,-0.00,0.99
7088,0,2,-0.14,-0.00,0.99
7108,0,2,-2.95,3.14,2.28
7123,0,2,-2.95,3.14,2.28
7138,0,2,-2.95,3.14,2.28
7158,0,2,-0.14,-0.00,0.99
7178,0,2,-0.14,-0.00,0.99
7198,0,2,-0.14,-0.00,0.99
7218,0,2,-0.14,-0.00,0.99
7238,0,2,-0.14,-0.00,0.99
7259,0,2,-0.14,-0.00,0.99
7279,0,2,-0.14,-0.00,0.99
7300,0,2,-0.14,-0.00,0.99
7320,0,2,-0.14,-0.00,0.99
7341,0,2,-0.14,-0.01,0.99
7361,0,2,-0.14,-0.01,0.99
7382,0,2,-0.14,-0.00,0.99
7402,0,2,-0.14,-0.01,0.99
7422,0,2,-0.14,-0.01,0.99
7444,0,2,-0.14,-0.01,0.99
7464,0,2,-0.14,-0.00,0.99
7484,0,2,-0.14,-0.00,0.99
7504,0,2,-0.15,-0.00,0.99
7524,0,2,-0.15,-0.00,0.99
7544,0,2,-0.15,-0.01,0.99
7564,0,2,-0.15,-0.01,0.99
7584,0,2,-0.15,-0.01,0.99
7604,0,2,-0.15,-0.01,0.99
7619,0,2,-0.15,-0.01,0.99
7640,0,2,-0.15,-0.01,0.99
7660,0,2,-0.15,-0.01,0.99
7681,0,2,-0.15,-0.01,0.99
7701,0,2,-0.15,-0.01,0.99
7721,0,2,-0.15,-0.01,0.99
7742,0,2,-0.15,-0.01,0.99
7762,0,2,-0.15,-0.01,0.99
7782,0,2,-0.15,-0.01,0.99
7802,0,2,-0.15,-0.01,0.99
