timestamp,is_walking,fsr,x_acc,y_acc,z_acc
5435,0,1,-0.13,0.01,0.99
5455,0,1,-0.13,0.01,0.99
5470,0,1,-0.13,0.01,0.99
5490,0,1,-0.13,0.01,0.99
5510,0,1,-0.13,0.01,0.99
5530,0,1,-0.13,0.01,0.99
5551,0,1,-0.13,0.01,0.99
5571,0,1,-0.13,0.01,0.99
5592,0,1,-0.13,0.01,0.99
5612,0,1,-0.13,0.01,0.99
5633,0,1,-0.13,0.01,0.99
5653,0,1,-0.13,0.01,0.99
5673,0,1,-0.13,0.01,0.99
5694,0,1,-0.13,0.01,0.99
5714,0,1,-0.13,0.01,0.99
5734,0,1,-0.13,0.01,0.99
5754,0,1,-0.13,0.01,0.99
5774,0,1,-0.13,0.01,0.99
5795,0,1,-0.13,0.01,0.99
5815,0,1,-0.13,0.01,0.99
5835,0,1,-0.13,0.01,0.99
5855,0,1,-0.13,0.01,0.99
5875,0,1,-0.13,0.01,0.99
5895,0,1,-0.13,0.01,0.99
5915,0,1,-0.13,0.01,0.99
5936,0,1,-0.13,0.01,0.99
5951,0,1,-0.13,0.01,0.99
5971,0,1,-0.13,0.01,0.99
5991,0,1,-0.13,0.01,0.99
6011,0,1,-0.13,0.01,0.99
6031,0,1,-0.13,0.01,0.99
6051,0,1,-0.13,0.01,0.99
6071,0,1,-0.13,0.01,0.99
6091,0,1,-0.13,0.01,0.99
6111,0,1,-0.13,0.01,0.99
6131,0,1,-0.13,0.01,0.99
6151,0,1,-0.13,0.01,0.99
6171,0,1,-0.13,0.01,0.99
6193,0,1,-0.13,0.01,0.99
6213,0,1,-0.13,0.01,0.99
6234,0,1,-0.13,0.01,0.99
6254,0,1,-0.13,0.01,0.99
6275,0,1,-0.13,0.01,0.99
6295,0,1,-0.13,0.01,0.99
6316,0,1,-0.13,0.01,0.99
6336,0,1,-0.13,0.01,0.99
6356,0,1,-0.13,0.01,0.99
6377,0,1,-0.13,0.01,0.99
6397,0,1,-0.13,0.01,0.99
6417,0,1,-0.13,0.01,0.99
6432,0,1,-0.13,0.01,0.99
6452,0,1,-0.13,0.01,0.99
6472,0,1,-0.13,0.01,0.99
6492,0,1,-0.13,0.01,0.99
6512,0,1,-0.13,0.01,0.99
6533,0,1,-0.13,0.01,0.99
6553,0,1,-0.13,0.01,0.99
6574,0,1,-0.13,0.01,0.99
6595,0,1,-0.13,0.01,0.99
6616,0,1,-0.13,0.01,0.99
6636,0,1,-0.13,0.01,0.99
6657,0,1,-0.13,0.01,0.99
6677,0,1,-0.13,0.01,0.99
6697,0,1,-0.13,0.01,0.99
6718,0,1,-0.13,0.01,0.99
6738,0,1,-0.13,0.01,0.99
6758,0,1,-0.13,0.01,0.99
6778,0,1,-0.13,0.01,0.99
6798,0,1,-0.13,0.01,0.99
6818,0,1,-0.13,0.01,0.99
6838,0,1,-0.13,0.01,0.99
6858,0,1,-0.13,0.01,0.99
6878,0,1,-0.13,0.01,0.99
6898,0,1,-0.43,-0.77,2.80
6913,0,1,-0.43,-0.77,2.80
6933,0,1,-0.13,0.01,0.99
6953,0,1,-0.13,0.01,0.99
6975,0,1,-0.13,0.01,0.99
6995,0,1,-0.13,0.01,0.99
7015,0,1,-0.13,0.01,0.99
7035,0,1,-0.13,0.01,0.99
7055,0,1,-0.13,0.01,0.99
7075,0,1,-0.13,0.01,0.99
7095,0,1,-0.13,0.01,0.99
7115,0,31,-0.13,0.01,0.99
7135,0,59,-0.13,0.01,0.99
7155,0,89,-0.13,0.01,0.99
7175,0,109,-0.13,0.01,0.99
7195,0,130,-0.13,0.01,0.99
7216,0,121,-0.13,0.01,0.99
7236,0,130,-0.13,0.01,0.99
7257,0,130,-0.13,0.01,0.99
7277,0,122,-0.13,0.01,0.99
7298,0,131,-0.13,0.01,0.99
7318,0,159,-0.13,0.01,0.99
7339,0,187,-0.13,0.01,0.99
7360,0,256,-0.13,0.01,0.99
7375,0,299,-0.13,0.01,0.99
7395,0,326,-0.13,0.01,0.99
7415,0,364,-0.13,0.01,0.99
7435,0,399,-0.13,0.01,0.99
7455,0,414,-0.13,0.01,0.99
7475,0,427,-0.13,0.01,0.99
7495,0,424,-0.13,0.02,0.99
7516,0,421,-0.13,0.02,0.99
7536,0,422,-0.13,0.02,0.99
7557,0,418,-0.13,0.02,0.99
7577,0,414,-0.13,0.02,0.99
7598,0,408,-0.13,0.02,0.99
7618,0,402,-0.13,0.01,0.99
7639,0,397,-0.13,0.01,0.99
7659,0,401,-0.13,0.01,0.99
7680,0,399,-0.13,0.01,0.99
7700,0,395,-0.13,0.01,0.99
7720,0,381,-0.13,0.01,0.99
7742,0,371,-0.13,0.01,0.99
7762,0,364,-0.13,0.01,0.99
7782,0,357,-0.13,0.01,0.99
7802,0,349,-0.13,0.01,0.99
7822,0,340,-0.13,0.01,0.99
7842,0,327,-0.13,0.01,0.99
7857,0,324,-0.13,0.01,0.99
7877,0,318,-0.13,0.01,0.99
7898,0,329,-0.13,0.01,0.99
7918,0,319,-0.13,0.01,0.99
7939,0,317,-0.13,0.01,0.99
7959,0,315,-0.13,0.01,0.99
7980,0,316,-0.13,0.01,0.99
8000,0,316,-0.13,0.01,0.99
8020,0,317,-0.13,0.01,0.99
8041,0,301,-0.13,0.01,0.99
8061,0,302,-0.13,0.01,0.99
8081,0,290,-0.13,0.01,0.99
8102,0,297,-0.13,0.01,0.99
8122,0,301,-0.13,0.01,0.99
8142,0,296,-0.13,0.01,0.99
8162,0,298,-0.13,0.01,0.99
8182,0,293,-0.13,0.01,0.99
8202,0,288,-0.13,0.01,0.99
8222,0,284,-0.13,0.01,0.99
8242,0,285,-0.13,0.01,0.99
8262,0,290,-0.13,0.01,0.99
8283,0,290,-0.13,0.01,0.99
8303,0,277,-0.13,0.01,0.99
8324,0,286,-0.13,0.01,0.99
8339,0,286,-0.13,0.01,0.99
