timestamp,is_walking,fsr,x_acc,y_acc,z_acc
114113,0,391,-0.15,0.01,0.99
114134,0,391,-0.15,0.01,0.99
114154,0,391,-0.15,0.01,0.99
114174,0,391,-0.15,0.01,0.99
114195,0,390,-0.15,0.01,0.99
114215,0,393,-0.15,0.01,0.99
114235,0,393,-0.15,0.01,0.99
114255,0,393,-0.15,0.01,0.99
114275,0,394,-0.15,0.01,0.99
114295,0,393,-0.15,0.01,0.99
114315,0,394,-0.14,0.01,0.99
114335,0,394,-0.14,0.01,0.99
114355,0,394,-0.14,0.01,0.99
114375,0,396,-0.14,0.01,0.99
114396,0,397,-0.14,0.01,0.99
114416,0,397,-0.14,0.01,0.99
114438,0,397,-0.14,0.01,0.99
114458,0,397,-0.14,0.01,0.99
114479,0,397,-0.14,0.01,0.99
114499,0,397,-0.14,0.01,0.99
114520,0,398,-0.14,0.01,0.99
114540,0,398,-0.14,0.01,0.99
114561,0,399,-0.14,0.01,0.99
114581,0,399,2.18,-3.11,0.72
114596,0,399,2.18,-3.11,0.72
114611,0,399,2.18,-3.11,0.72
114631,0,397,-0.14,0.01,0.99
114652,0,396,-0.14,0.01,0.99
114672,0,396,-0.14,0.01,0.99
114693,0,394,-0.14,0.01,0.99
114713,0,394,-0.14,0.01,0.99
114734,0,394,-0.14,0.01,0.99
114754,0,394,-0.14,0.01,0.99
114776,0,392,-0.14,0.01,0.99
114796,0,389,-0.14,0.01,0.99
114817,0,388,-0.14,0.01,0.99
114837,0,387,-0.14,0.01,0.99
114857,0,383,-0.14,0.01,0.99
114878,0,384,-0.14,0.01,0.99
114898,0,382,-0.14,0.01,0.99
114918,0,383,-0.14,0.01,0.99
114938,0,380,-0.14,0.01,0.99
114958,0,380,-0.14,0.01,0.99
114978,0,377,-0.14,0.01,0.99
114998,0,377,-0.14,0.01,0.99
115018,0,375,-0.14,0.01,0.99
115038,0,376,-0.14,0.01,0.99
115058,0,376,-0.14,0.01,0.99
115078,0,377,-0.14,0.01,0.99
115093,0,377,-0.14,0.01,0.99
115116,0,379,-0.14,0.01,0.99
115136,1,378,-0.14,0.01,0.99
115156,1,380,-0.14,0.01,0.99
115177,1,382,-0.14,0.01,0.99
115197,1,381,-0.14,0.01,0.99
115217,1,379,-0.14,0.01,0.99
115237,1,383,-0.14,0.01,0.99
115257,1,383,-0.14,0.01,0.99
115277,1,386,-0.14,0.01,0.99
115297,1,389,-0.14,0.01,0.99
115317,1,393,-0.14,0.01,0.99
115337,1,391,-0.14,0.01,0.99
115357,1,398,-0.14,0.01,0.99
115377,1,398,-0.14,0.01,0.99
115397,1,405,-0.14,0.01,0.99
115418,1,401,-0.14,0.01,0.99
115438,1,399,-0.14,0.01,0.99
115460,1,410,-0.14,0.01,0.99
115480,1,424,-0.14,0.01,0.99
115501,1,433,-0.14,0.01,0.99
115521,1,440,-0.14,0.01,0.99
115542,1,443,-0.14,0.01,0.99
115562,1,449,0.40,0.19,-0.98
115577,1,453,0.40,0.19,-0.98
115592,1,453,0.40,0.19,-0.98
115612,1,454,-0.12,0.01,0.99
115633,1,450,-0.12,0.01,0.99
115653,1,449,-0.12,0.01,0.99
115674,1,448,-0.12,0.02,0.99
115694,1,447,-0.12,0.02,0.99
115715,1,443,-0.12,0.01,0.99
115735,1,441,-0.12,0.01,0.99
115756,1,436,-0.12,0.01,0.99
115776,1,434,-0.12,0.01,0.99
115798,1,431,-0.12,0.01,0.99
115818,1,428,-0.12,0.01,0.99
115838,1,428,-0.12,0.01,0.99
115859,1,420,-0.12,0.01,0.99
115879,1,414,-0.12,0.01,0.99
115899,1,412,-0.12,0.01,0.99
115919,1,410,-0.12,0.01,0.99
115939,1,409,-0.12,0.01,0.99
115959,1,407,-0.12,0.01,0.99
115979,1,408,-0.12,0.01,0.99
115999,1,408,-0.12,0.01,0.99
116019,1,406,-0.12,0.01,0.99
116039,1,404,-0.12,0.01,0.99
116060,1,402,-0.12,0.01,0.99
116075,1,400,-0.12,0.01,0.99
116096,1,397,-0.11,0.01,0.99
116116,1,395,-0.11,0.01,0.99
116137,1,389,-0.11,0.01,0.99
116158,1,393,-0.11,0.01,0.99
116178,1,394,-0.11,0.01,0.99
116198,1,390,-0.11,0.01,0.99
116218,1,387,-0.11,0.01,0.99
116238,1,381,-0.11,0.01,0.99
116258,1,372,-0.11,0.01,0.99
116278,1,345,-0.11,0.01,0.99
116298,1,345,-0.11,0.01,0.99
116318,1,350,-0.11,0.01,0.99
116338,1,351,-0.11,0.01,0.99
116358,1,358,-0.11,0.01,0.99
116378,1,362,-0.11,0.01,0.99
116399,1,366,-0.11,0.01,0.99
116419,1,366,-0.11,0.01,0.99
116440,1,367,-0.11,0.01,0.99
116460,1,373,-0.11,0.02,0.99
116482,1,377,-0.11,0.02,0.99
116502,1,373,-0.11,0.02,0.99
116523,1,382,-0.11,0.02,0.99
116538,1,388,-0.11,0.02,0.99
116553,1,381,-0.11,0.02,0.99
116573,1,384,-0.11,0.02,0.99
116593,1,389,-0.11,0.02,0.99
116614,1,393,-0.11,0.02,0.99
116634,1,390,-0.11,0.02,0.99
116655,1,392,-0.11,0.02,0.99
116675,1,393,-0.11,0.02,0.99
116696,1,389,-0.11,0.02,0.99
116716,1,385,-0.11,0.02,0.99
116737,1,379,-0.11,0.02,0.99
116757,1,378,-0.11,0.02,0.99
116777,1,377,-0.11,0.02,0.99
116798,1,382,-0.11,0.02,0.99
116818,1,384,-0.11,0.02,0.99
116839,1,387,-0.11,0.02,0.99
116859,1,387,-0.11,0.02,0.99
116879,1,387,-0.11,0.02,0.99
116899,1,388,-0.11,0.02,0.99
116919,1,387,-0.11,0.02,0.99
116939,1,384,-0.11,0.02,0.99
116959,1,385,-0.11,0.02,0.99
116979,1,385,-0.11,0.02,0.99
116999,1,377,-0.11,0.02,0.99
117019,1,373,-0.11,0.02,0.99
117035,1,373,-0.11,0.02,0.99
117055,1,370,-0.12,0.02,0.99
117075,1,366,-0.12,0.02,0.99
117095,1,346,-0.12,0.02,0.99
117115,1,363,-0.12,0.02,0.99
117135,1,367,-0.12,0.02,0.99
117155,1,367,-0.12,0.02,0.99
117176,1,370,-0.12,0.02,0.99
117196,1,372,-0.12,0.02,0.99
117216,1,372,-0.12,0.02,0.99
117236,1,374,-0.12,0.02,0.99
117256,1,369,-0.12,0.02,0.99
117276,1,380,-0.12,0.02,0.99
117297,1,384,-0.12,0.02,0.99
117317,1,379,-0.12,0.02,0.99
117338,1,384,-0.12,0.02,0.99
117358,1,386,-0.12,0.02,0.99
117379,1,390,-0.12,0.02,0.99
117399,1,392,-0.12,0.02,0.99
117420,1,392,-0.12,0.02,0.99
117440,1,391,-0.12,0.02,0.99
117460,1,393,-0.12,0.02,0.99
117481,1,394,-0.12,0.02,0.99
117501,1,395,-0.12,0.02,0.99
117518,1,396,-0.12,0.02,0.99
117533,1,395,-0.12,0.02,0.99
117553,1,390,-0.11,0.01,0.99
117573,1,388,-0.12,0.01,0.99
117594,1,376,-0.12,0.01,0.99
117614,1,371,-0.12,0.01,0.99
117635,1,373,-0.12,0.01,0.99
117655,1,375,-0.12,0.01,0.99
117676,1,372,-0.12,0.01,0.99
117696,1,373,-0.11,0.01,0.99
117716,1,372,-0.11,0.01,0.99
117737,1,372,-0.11,0.01,0.99
117757,1,377,-0.11,0.01,0.99
117777,1,381,-0.11,0.01,0.99
117797,1,380,-0.11,0.01,0.99
117817,1,377,-0.12,0.01,0.99
117837,1,373,-0.11,0.01,0.99
117858,1,375,-0.11,0.01,0.99
117878,1,371,-0.12,0.01,0.99
117898,1,373,-0.12,0.01,0.99
117918,1,379,-0.12,0.01,0.99
117938,1,382,-0.12,0.01,0.99
117958,1,381,-0.12,0.01,0.99
117979,1,378,-0.12,0.01,0.99
117999,1,375,-0.12,0.01,0.99
118014,1,376,-0.12,0.01,0.99
118035,1,375,-0.13,0.01,0.99
118055,1,375,-0.13,0.01,0.99
118075,1,377,-0.13,0.01,0.99
118095,1,378,-0.13,0.01,0.99
118115,1,378,-0.13,0.01,0.99
118135,1,380,-0.13,0.01,0.99
118155,1,375,-0.13,0.01,0.99
118175,1,373,-0.13,0.01,0.99
118196,1,375,-0.13,0.01,0.99
118216,1,370,-0.13,0.01,0.99
118236,1,367,-0.12,0.01,0.99
118256,1,373,-0.12,0.01,0.99
118277,1,366,-0.13,0.01,0.99
118297,1,371,-0.12,0.01,0.99
118318,1,375,-0.12,0.01,0.99
118338,1,377,-0.12,0.01,0.99
118359,1,374,-0.12,0.01,0.99
118379,1,381,-0.12,0.01,0.99
118400,1,369,-0.12,0.01,0.99
118420,1,369,-0.12,0.01,0.99
118440,1,372,-0.12,0.01,0.99
118460,1,373,-0.12,0.01,0.99
118480,1,378,-0.12,0.01,0.99
118495,1,377,-0.12,0.01,0.99
118515,1,381,-0.12,0.01,0.99
118536,1,377,-0.12,0.01,0.99
118556,1,358,-0.12,0.01,0.99
118577,1,362,-0.12,0.01,0.99
118597,1,362,-0.12,0.01,0.99
118618,1,362,-0.12,0.01,0.99
118638,1,363,-0.12,0.01,0.99
118659,1,363,-0.12,0.01,0.99
118679,1,363,-0.12,0.01,0.99
118700,1,361,-0.12,0.01,0.99
118720,1,364,-0.12,0.01,0.99
118740,1,372,-0.12,0.01,0.99
118761,1,369,-0.12,0.01,0.99
118781,1,368,-0.12,0.01,0.99
118801,1,369,-0.13,0.01,0.99
