timestamp,is_walking,fsr,x_acc,y_acc,z_acc
35428,0,3,-0.15,0.01,0.99
35448,0,3,-0.15,0.01,0.99
35468,0,3,-0.15,0.01,0.99
35488,0,3,-0.15,0.01,0.99
35508,0,2,-0.15,0.01,0.99
35528,0,2,-0.15,0.01,0.99
35548,0,3,-0.15,0.01,0.99
35568,0,2,-0.15,0.01,0.99
35589,0,3,-0.15,0.01,0.99
35609,0,3,-0.15,0.01,0.99
35630,0,3,-0.15,0.01,0.99
35650,0,3,-0.15,0.01,0.99
35665,0,3,-0.15,0.01,0.99
35685,0,3,-0.15,0.01,0.99
35705,0,3,-0.15,0.01,0.99
35725,0,3,-0.15,0.01,0.99
35745,0,3,-0.15,0.01,0.99
35765,0,2,-0.15,0.01,0.99
35786,0,3,-0.15,0.01,0.99
35806,0,3,-0.15,0.01,0.99
35826,0,3,-0.15,0.01,0.99
35846,0,3,-0.15,0.01,0.99
35866,0,3,-0.15,0.01,0.99
35887,0,3,-0.15,0.01,0.99
35907,0,3,-0.15,0.01,0.99
35928,0,3,-0.15,0.01,0.99
35948,0,3,-0.15,0.01,0.99
35969,0,3,-0.15,0.01,0.99
35989,0,3,-0.15,0.01,0.99
36009,0,3,-0.15,0.01,0.99
36030,0,3,-0.15,0.01,0.99
36050,0,3,-0.15,0.01,0.99
36070,0,3,-0.15,0.01,0.99
36090,0,3,-0.15,0.01,0.99
36110,0,3,-0.15,0.01,0.99
36130,0,3,-0.15,0.01,0.99
36145,0,3,-0.15,0.01,0.99
36167,0,3,-0.15,0.01,0.99
36188,0,3,-0.15,0.01,0.99
36208,0,2,-0.15,0.01,0.99
36229,0,3,-0.15,0.01,0.99
36249,0,3,-0.15,0.01,0.99
36270,0,3,-0.15,0.01,0.99
36290,0,3,-0.15,0.01,0.99
36311,0,3,-0.15,0.01,0.99
36331,0,3,-0.15,0.01,0.99
36352,0,3,-0.15,0.01,0.99
36372,0,3,-0.15,0.01,0.99
36392,0,3,-0.15,0.01,0.99
36412,0,3,-0.15,0.01,0.99
36432,0,3,-0.15,0.01,0.99
36452,0,3,-0.15,0.01,0.99
36472,0,3,-0.15,0.01,0.99
36492,0,2,-0.15,0.01,0.99
36512,0,3,-0.15,0.01,0.99
36532,0,3,-0.15,0.01,0.99
36553,0,3,-0.15,0.01,0.99
36573,0,3,-0.15,0.01,0.99
36593,0,2,-0.15,0.01,0.99
36609,0,3,-0.15,0.01,0.99
36624,0,3,-0.15,0.01,0.99
36644,0,2,-0.14,0.01,0.99
36664,0,3,-0.14,0.01,0.99
36684,0,3,-0.14,0.02,0.99
36704,0,2,-0.14,0.02,0.99
36724,0,3,-0.14,0.02,0.99
36744,0,3,-0.14,0.02,0.99
36764,0,3,-0.14,0.02,0.99
36785,0,3,-0.14,0.02,0.99
36805,0,3,-0.14,0.01,0.99
36826,0,3,-0.14,0.01,0.99
36846,0,3,-0.14,0.01,0.99
36867,0,3,-0.14,0.01,0.99
36887,0,3,-0.14,0.02,0.99
36908,0,3,-0.14,0.02,0.99
36929,0,2,-0.14,0.02,0.99
36950,0,3,-0.14,0.02,0.99
36970,0,2,-0.14,0.02,0.99
36990,0,3,-0.14,0.02,0.99
37011,0,3,-0.14,0.01,0.99
37031,0,3,-0.14,0.01,0.99
37051,0,3,-0.14,0.01,0.99
37071,0,3,-0.14,0.01,0.99
37091,0,3,-0.14,0.01,0.99
37106,0,3,-0.14,0.01,0.99
