timestamp,is_walking,fsr,x_acc,y_acc,z_acc
3652,0,2,0.00,0.00,0.00
3667,0,2,0.00,0.00,0.00
3687,0,2,-0.15,0.00,0.99
3707,0,2,-0.15,0.00,0.99
3727,0,2,-0.14,0.00,0.99
3747,0,2,-0.14,0.00,0.99
3767,0,2,-0.14,0.00,0.99
3787,0,2,-0.14,0.00,0.99
3807,0,2,-0.14,0.00,0.99
3827,0,2,-0.14,0.00,0.99
3847,0,2,-0.14,0.00,0.99
3867,0,2,-0.14,0.00,0.99
3888,0,2,-0.14,0.00,0.99
3908,0,2,-0.14,0.00,0.99
3929,0,2,-0.14,0.00,0.99
3949,0,2,-0.14,0.00,0.99
3970,0,2,-0.14,0.00,0.99
3990,0,2,-0.14,0.01,0.99
4011,0,2,-0.14,0.01,0.99
4033,0,2,-0.14,0.01,0.99
4054,0,2,-0.14,0.01,0.99
4074,0,2,-0.14,0.01,0.99
4094,0,2,-0.14,0.01,0.99
4115,0,2,-0.14,0.01,0.99
4135,0,2,-0.14,0.01,0.99
4150,0,2,-0.14,0.01,0.99
4170,0,2,-0.14,0.01,0.99
4190,0,2,-0.14,0.01,0.99
4210,0,2,-0.14,0.01,0.99
4230,0,2,-0.14,0.01,0.99
4250,0,2,-0.14,0.01,0.99
4271,0,2,-0.14,0.01,0.99
4291,0,2,-0.14,0.01,0.99
4312,0,2,-0.14,0.01,0.99
4332,0,2,-0.14,0.01,0.99
4353,0,2,-0.14,0.01,0.99
4373,0,2,-0.14,0.01,0.99
4393,0,2,-0.14,0.01,0.99
4416,0,2,-0.14,0.01,0.99
4436,0,2,-0.14,0.01,0.99
4457,0,2,-0.14,0.01,0.99
4477,0,2,-0.14,0.01,0.99
4497,0,2,-0.14,0.01,0.99
4517,0,2,-0.14,0.01,0.99
4537,0,2,-0.14,0.01,0.99
4557,0,2,-0.14,0.01,0.99
4577,0,2,-0.14,0.01,0.99
4597,0,2,-0.14,0.01,0.99
4617,0,2,-3.04,-0.45,0.82
4632,0,2,-3.04,-0.45,0.82
4647,0,2,-3.04,-0.45,0.82
4667,0,2,-0.15,0.01,0.99
4687,0,2,-0.15,0.01,0.99
4707,0,2,-0.15,0.01,0.99
4727,0,2,-0.15,0.01,0.99
4747,0,2,-0.15,0.01,0.99
4767,0,2,-0.15,0.01,0.99
4787,0,2,-0.15,0.01,0.99
4809,0,2,-0.15,0.01,0.99
4829,0,2,-0.15,0.01,0.99
4849,0,2,-0.15,0.01,0.99
4870,0,2,-0.15,0.01,0.99
4890,0,2,-0.15,0.01,0.99
4911,0,2,-0.15,0.01,0.99
4931,0,2,-0.15,0.01,0.99
4952,0,30,-0.15,0.01,0.99
4972,0,53,-0.14,0.01,0.99
4993,0,88,-0.14,0.01,0.99
5013,0,138,-0.15,0.01,0.99
5033,0,160,-0.15,0.01,0.99
5054,0,182,-0.15,0.01,0.99
5074,0,215,-0.15,0.01,0.99
5094,0,245,-0.15,0.01,0.99
5114,0,277,-0.15,0.01,0.99
5129,0,299,-0.15,0.01,0.99
5149,0,320,-0.15,0.01,0.99
5169,0,336,-0.15,0.01,0.99
5191,0,360,-0.15,0.01,0.99
5212,0,363,-0.15,0.01,0.99
5232,0,383,-0.15,0.01,0.99
5253,0,407,-0.15,0.01,0.99
5273,0,426,-0.15,0.01,0.99
5294,0,437,-0.15,0.01,0.99
5314,0,454,-0.15,0.01,0.99
5335,0,471,-0.15,0.01,0.99
5355,0,479,-0.15,0.01,0.99
5376,0,494,-0.15,0.01,0.99
5396,0,499,-0.14,0.01,0.99
5416,0,502,-0.14,0.01,0.99
5436,0,506,-0.14,0.01,0.99
5456,0,513,-0.14,0.01,0.99
5476,0,518,-0.15,0.01,0.99
5496,0,524,-0.15,0.01,0.99
5516,0,527,-0.15,0.01,0.99
5536,0,531,-0.15,0.01,0.99
5558,0,533,-0.15,0.01,0.99
5578,0,530,-0.15,0.01,0.99
5598,0,534,-3.17,1.28,-1.80
5613,0,535,-3.17,1.28,-1.80
5628,0,535,-3.17,1.28,-1.80
5648,0,538,-0.14,0.01,0.99
5668,0,535,-0.14,0.01,0.99
5688,0,534,-0.14,0.01,0.99
5708,0,533,-0.14,0.01,0.99
5728,0,533,-0.14,0.01,0.99
5748,0,531,-0.14,0.01,0.99
5768,0,529,-0.14,0.01,0.99
5788,0,526,-0.15,0.01,0.99
