timestamp,is_walking,fsr,x_acc,y_acc,z_acc
14984,0,4,-1.12,5.65,-2.90
15004,0,4,-0.16,0.01,0.99
15025,0,4,-0.16,0.01,0.99
15045,0,4,-0.16,0.01,0.99
15066,0,4,-0.16,0.01,0.99
15086,0,4,-0.15,0.01,0.99
15107,0,4,-0.15,0.01,0.99
15127,0,4,-0.15,0.01,0.99
15148,0,4,-0.15,0.01,0.99
15168,0,4,-0.15,0.01,0.99
15188,0,4,-0.15,0.01,0.99
15209,0,4,-0.15,0.01,0.99
15229,0,4,-0.15,0.01,0.99
15249,0,4,-0.15,0.01,0.99
15269,0,4,-0.15,0.01,0.99
15289,0,4,-0.15,0.01,0.99
15309,0,4,-0.15,0.01,0.99
15329,0,4,-0.15,0.01,0.99
15350,0,4,-0.15,0.01,0.99
15370,0,4,-0.15,0.01,0.99
15390,0,4,-0.15,0.01,0.99
15410,0,4,-0.15,0.01,0.99
15430,0,4,-0.15,0.01,0.99
15451,0,4,-0.15,0.01,0.99
15466,0,4,-0.15,0.01,0.99
15486,0,4,-0.15,0.01,0.99
15507,0,4,-0.15,0.01,0.99
15527,0,4,-0.15,0.01,0.99
15547,0,4,-0.15,0.01,0.99
15567,0,4,-0.15,0.01,0.99
15587,0,4,-0.15,0.01,0.99
15607,0,4,-0.15,0.01,0.99
15627,0,4,-0.15,0.01,0.99
15647,0,4,-0.15,0.01,0.99
15667,0,4,-0.15,0.01,0.99
15687,0,4,-0.15,0.01,0.99
15708,0,4,-0.15,0.01,0.99
15729,0,4,-0.15,0.01,0.99
15750,0,4,-0.15,0.01,0.99
15770,0,4,-0.15,0.01,0.99
15791,0,4,-0.15,0.01,0.99
15811,0,4,-0.15,0.01,0.99
15832,0,4,-0.15,0.01,0.99
15852,0,4,-0.15,0.01,0.99
15873,0,4,-0.15,0.01,0.99
15893,0,4,-0.15,0.01,0.99
15913,0,4,-0.15,0.01,0.99
15929,0,4,-0.15,0.01,0.99
15949,0,4,-0.15,0.01,0.99
15969,0,4,-0.15,0.01,0.99
15989,0,4,-0.15,0.01,0.99
16009,0,4,-0.15,0.01,0.99
16029,0,4,-0.15,0.01,0.99
16049,0,4,-0.15,0.01,0.99
16069,0,4,-0.15,0.01,0.99
16090,0,4,-0.15,0.01,0.99
16111,0,4,-0.15,0.01,0.99
16132,0,4,-0.15,0.01,0.99
16152,0,4,-0.15,0.01,0.99
16173,0,4,-0.15,0.01,0.99
16193,0,4,-0.15,0.01,0.99
16214,0,4,-0.15,0.01,0.99
16234,0,4,-0.15,0.01,0.99
16254,0,4,-0.15,0.01,0.99
16275,0,4,-0.15,0.01,0.99
16295,0,4,-0.15,0.01,0.99
16315,0,4,-0.15,0.01,0.99
16335,0,4,-0.15,0.01,0.99
16355,0,4,-0.15,0.01,0.99
16375,0,4,-0.15,0.01,0.99
16395,0,4,-0.15,0.01,0.99
16410,0,4,-0.15,0.01,0.99
16431,0,4,-0.15,0.01,0.99
16451,0,4,-0.15,0.01,0.99
16472,0,4,-0.15,0.01,0.99
16493,0,4,-0.15,0.01,0.99
16514,0,4,-0.15,0.01,0.99
16534,0,4,-0.15,0.01,0.99
16555,0,4,-0.15,0.01,0.99
16575,0,4,-0.15,0.01,0.99
16595,0,4,-0.15,0.01,0.99
16615,0,4,-0.15,0.01,0.99
16635,0,4,-0.15,0.01,0.99
16655,0,4,-0.15,0.01,0.99
16675,0,4,-0.15,0.01,0.99
16695,0,4,-0.15,0.01,0.99
16715,0,4,-0.15,0.01,0.99
16735,0,4,-0.15,0.01,0.99
16755,0,4,-0.15,0.01,0.99
16775,0,4,-0.15,0.01,0.99
16795,0,4,-0.15,0.01,0.99
16816,0,4,-0.15,0.01,0.99
16836,0,4,-0.15,0.01,0.99
16857,0,4,-0.15,0.01,0.99
16878,0,4,-0.15,0.01,0.99
16893,0,4,-0.15,0.01,0.99
16913,0,4,-0.15,0.01,0.99
16933,0,4,-0.15,0.01,0.99
16953,0,4,-0.15,0.01,0.99
16973,0,4,-0.15,0.01,0.99
16993,0,4,-0.15,0.01,0.99
17013,0,4,-0.15,0.01,0.99
17033,0,4,-0.15,0.01,0.99
17053,0,4,-0.15,0.01,0.99
17073,0,4,-0.15,0.01,0.99
17093,0,4,-0.15,0.01,0.99
17114,0,4,-0.15,0.01,0.99
17134,0,4,-0.15,0.01,0.99
17155,0,4,-0.15,0.01,0.99
17175,0,4,-0.15,0.01,0.99
17196,0,4,-0.15,0.01,0.99
17216,0,4,-0.15,0.01,0.99
17236,0,4,-0.15,0.01,0.99
17258,0,4,-0.15,0.01,0.99
17278,0,4,-0.15,0.01,0.99
17299,0,4,-0.15,0.01,0.99
17319,0,4,-0.15,0.01,0.99
17339,0,4,-0.15,0.01,0.99
17359,0,4,-0.15,0.01,0.99
17374,0,4,-0.15,0.01,0.99
17394,0,4,-0.15,0.01,0.99
17414,0,4,-0.15,0.01,0.99
17434,0,4,-0.15,0.01,0.99
17455,0,4,-0.15,0.01,0.99
17475,0,4,-0.15,0.01,0.99
17496,0,4,-0.15,0.01,0.99
17516,0,4,-0.15,0.01,0.99
17537,0,4,-0.15,0.01,0.99
17557,0,4,-0.15,0.01,0.99
17577,0,4,-0.15,0.01,0.99
17598,0,4,-0.15,0.01,0.99
17618,0,4,-0.15,0.01,0.99
17639,0,4,-0.15,0.01,0.99
17659,0,4,-0.15,0.01,0.99
17679,0,4,-0.15,0.01,0.99
17699,0,4,-0.15,0.01,0.99
17719,0,4,-0.15,0.01,0.99
17739,0,4,-0.15,0.01,0.99
17759,0,4,-0.15,0.01,0.99
17779,0,4,-0.15,0.01,0.99
17799,0,4,-0.15,0.01,0.99
17819,0,4,-0.15,0.01,0.99
17840,0,4,-0.15,0.01,0.99
17855,0,4,-0.15,0.01,0.99
17875,0,4,-0.15,0.01,0.99
17895,0,4,-0.15,0.01,0.99
17915,0,4,-0.15,0.01,0.99
17935,0,4,-0.15,0.01,0.99
17955,0,4,-0.15,0.01,0.99
17975,0,4,-0.15,0.01,0.99
17995,0,4,-0.15,0.01,0.99
18016,0,4,-0.15,0.01,0.99
18036,0,4,-0.15,0.01,0.99
18056,0,4,-0.15,0.01,0.99
18076,0,4,-0.15,0.01,0.99
18097,0,4,-0.15,0.01,0.99
18117,0,4,-0.15,0.01,0.99
18138,0,4,-0.15,0.01,0.99
18158,0,4,-0.15,0.01,0.99
18179,0,267,-0.15,0.01,0.99
18199,0,143,-0.15,0.01,0.99
18220,0,163,-0.15,0.01,0.99
18240,0,155,-0.15,0.01,0.99
18260,0,142,-0.15,0.01,0.99
18281,0,125,-0.15,0.01,0.99
18301,0,84,-0.15,0.01,0.99
18321,0,41,-0.15,0.01,0.99
18336,0,4,-0.15,0.01,0.99
18356,0,4,-0.15,0.01,0.99
18377,0,4,-0.15,0.01,0.99
18397,0,4,-0.15,0.01,0.99
18417,0,4,-0.15,0.01,0.99
18438,0,4,-0.15,0.01,0.99
18458,0,4,-0.15,0.01,0.99
18479,0,4,-0.15,0.01,0.99
18499,0,4,-0.15,0.01,0.99
18520,0,4,-0.15,0.01,0.99
18540,0,4,-0.15,0.01,0.99
18561,0,4,-0.15,0.01,0.99
18581,0,4,-0.15,0.01,0.99
18601,0,301,-0.15,0.01,0.99
18622,0,298,-0.15,0.01,0.99
18642,0,281,-0.15,0.01,0.99
18662,0,349,-0.15,0.01,0.99
18682,0,412,-0.15,0.01,0.99
18702,0,455,-0.15,0.01,0.99
18722,0,455,-0.15,0.01,0.99
18743,0,458,-0.15,0.01,0.99
18763,0,464,-0.15,0.01,0.99
18783,0,461,-0.15,0.01,0.99
18803,0,459,0.13,-0.07,3.18
18818,0,449,0.13,-0.07,3.18
18838,0,461,-0.15,0.01,0.99
18859,0,461,-0.15,0.01,0.99
18879,0,460,-0.15,0.01,0.99
18899,0,450,-0.15,0.01,0.99
18919,0,431,-0.15,0.01,0.99
18939,0,412,-0.15,0.01,0.99
18959,0,402,-0.15,0.01,0.99
18979,0,390,-0.15,0.01,0.99
18999,0,392,-0.15,0.01,0.99
19019,0,404,-0.15,0.01,0.99
