is_walking,fsr_med,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_energy,y_energy,z_energy
0.0,0.0016260162601626016,0.37373183438442154,0.5895120680673703,0.7155373831775693,7.973562297878222e-07,0.0,0.0,7.973589615720606e-07,4.63877315505646e-37,0.0
0.0,0.0016260162601626016,0.37414313134082405,0.5895120680673703,0.7155373831775693,4.43128139607949e-19,0.0,0.0,0.0,4.63877315505646e-37,0.0
0.0,0.0016260162601626016,0.3818206745270045,0.5867338079527671,0.8008177570093458,0.0004210479302200963,3.8606581730902445e-05,0.06369720460632061,0.00042177407046818893,3.8673071365892085e-05,0.06382877306243148
0.0,0.0016260162601626016,0.7717301891965962,0.4809862823406815,0.804906542056075,0.7239528756988086,0.036885766599373586,0.06366917212165128,0.7239576034002102,0.03688576904395228,0.06380051631991031
0.0,0.23902439024390243,0.7635042500685456,0.4837645424552848,0.7196261682242988,0.7244680061840322,0.036907138099974646,9.661957913948762e-05,0.7244736222806769,0.03690717735131554,9.665279380453063e-05
0.0,0.9902439024390244,0.44817658349327816,0.6686924813335624,0.539914330218068,0.039746153013071536,0.03135819601095214,0.2701377184406125,0.03981469932178885,0.031412202216945836,0.27069569587105413
1.0,0.9902439024390244,0.4536605429119784,0.6655669387046338,0.537383177570093,0.039645318960644806,0.03150743950276468,0.27009217666409263,0.03971360353771786,0.03156120329627569,0.27064948626845214
1.0,0.9788617886178862,0.6543734576364096,0.536551484632746,0.6635514018691588,0.36871523237419745,0.009076347657697506,0.011602013199946172,0.36873136987426536,0.009081865507633322,0.011612502670521888
1.0,0.9479674796747968,0.6405264601041912,0.547664525091159,0.6711448598130838,0.369782722482425,0.00888782049168107,0.011389279369587469,0.3697839893776197,0.008888019203806644,0.011393194632958532
1.0,0.932520325203252,0.36317521250342333,0.5870810904670923,0.7089174454828651,2.7400557724667365e-05,7.633909863310926e-05,0.0003838221081968529,2.7447812790776564e-05,7.647057255736505e-05,0.00038461490408962914
1.0,0.9203252032520325,0.3689333698930585,0.5856919604097908,0.7089174454828651,2.9472039888650588e-05,7.2990568585018e-05,0.0003838221081968529,2.952286743775928e-05,7.311627555113972e-05,0.0003846149040896292
1.0,0.8934959349593495,0.29188374006031903,0.5212710540024282,0.6051401869158868,0.02595928838833552,0.015369540559918082,0.07043567319269955,0.02595959238126066,0.015369556905674145,0.0704598866835027
1.0,0.8634146341463415,0.2863997806416179,0.5212710540024282,0.6051401869158868,0.025834341845111103,0.015369540559918082,0.07043567319269955,0.02583443035493472,0.015369556905674148,0.07045988668350271
1.0,0.8227642276422764,0.3415135727995559,0.520229206459452,0.37324766355140104,0.0016872057822300978,0.015842421943033095,0.6771178979222375,0.0016872115626864774,0.015842438791706194,0.6773506690061335
1.0,0.816260162601626,0.3415135727995559,0.520229206459452,0.37324766355140104,0.0016872057822300978,0.015842421943033095,0.6771178979222375,0.0016872115626864771,0.015842438791706187,0.6773506690061334
1.0,0.8154471544715447,0.3642720043871628,0.5895120680673702,0.7155373831775693,5.523952437290391e-06,0.0,3.6110004255088245e-17,5.533479058620563e-06,4.63877315505646e-37,0.0
1.0,0.8016260162601626,0.36550589525637034,0.5895120680673702,0.7155373831775693,6.387070005616829e-06,0.0,3.6110004255088245e-17,6.3967127708904904e-06,4.63877315505646e-37,0.0
1.0,0.8211382113821138,0.36331231148889026,0.5895120680673702,0.7155373831775693,4.545752526520424e-06,0.0,3.6110004255088245e-17,4.552219751350303e-06,4.63877315505646e-37,0.0
1.0,0.8422764227642277,0.35974773786673486,0.5895120680673702,0.7155373831775693,6.781638036852616e-06,0.0,3.6110004255088245e-17,6.7919612750776735e-06,4.63877315505646e-37,0.0
1.0,0.8138211382113821,0.3593364409103323,0.5895120680673702,0.7155373831775693,5.852759129986985e-06,0.0,3.6110004255088245e-17,5.8628528121098845e-06,4.63877315505646e-37,0.0
1.0,0.8227642276422764,0.2783109404990357,0.7140128494530276,0.4211448598130836,0.03256035400972572,0.051158063418395315,0.5008758982591967,0.03256106171839841,0.05115811782582674,0.5010480830826858
