is_walking,fsr_med,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_energy,y_energy,z_energy
0.0,0.0,0.5587392550143304,0.3045631942359649,0.6298969072164939,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5587392550143304,0.3045631942359649,0.6298969072164939,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9598997493734336,0.5616045845272243,0.3045631942359649,0.6298969072164939,9.394371638014935e-06,0.0,0.0,9.410514122363407e-06,0.0,0.0
1.0,0.8696741854636592,0.3729703915950384,0.17967577304112828,0.403092783505155,0.18063629449116814,0.06365858076027879,0.09783846554241901,0.18063613747657892,0.063583938928272,0.09797167342655208
1.0,0.6616541353383458,0.5728271251193922,0.12233563494446045,0.4113402061855673,0.39972534451389313,0.07720880459574257,0.09818790649628613,0.3990790020725452,0.07722189058208338,0.09830970573201499
1.0,0.6365914786967418,0.765998089780327,0.2545782047433197,0.6381443298969058,0.20706027773125327,0.015315136971090054,0.00012937317757675225,0.20706173445640266,0.015297275998306733,0.00012954932023345755
1.0,0.5213032581453634,0.5754536771728784,0.3195737015911132,0.6298969072164939,1.8681989052802236e-05,0.0,0.0,1.8696267640831845e-05,3.932831911633394e-37,0.0
1.0,0.3659147869674185,0.5802292263610351,0.3153707595316716,0.6470790378006863,8.273452294835949e-05,0.00010035910172135429,0.0008509565213247516,8.287668687308708e-05,0.00010041232241169803,0.0008535817409960477
1.0,0.3383458646616541,0.5754536771728787,0.3081657160012003,0.6697594501718198,0.00017347561263372855,0.00028795245804182345,0.0017834937233551194,0.00017361329179155729,0.0002877705916346914,0.0017873095814609648
1.0,0.46115288220551376,0.5761700095511022,0.2601320924647247,0.19690721649484466,0.0001509771601029146,0.009977872432552035,0.39711396949606376,0.00015123213059997038,0.009970094648324195,0.39758898207280113
1.0,0.43609022556390975,0.5811843361986664,0.26628640048033564,0.17422680412371072,5.839456006804755e-05,0.009859505852484018,0.3949197103766354,5.8423608509673e-05,0.009846844116128234,0.3954573968451431
1.0,0.44862155388471175,0.5871537726838619,0.31822275592914984,0.6298969072164939,1.3691229120110147e-05,2.1395799747420756e-06,7.403767036836575e-17,1.3710299220886537e-05,2.1394076919506165e-06,0.0
1.0,0.5664160401002506,0.6716809933142338,0.24467126988892163,0.0,0.03594033047424471,0.020687567426648876,0.7546519379082937,0.03594109269462901,0.020662957538391393,0.7556794027949144
1.0,0.5488721804511278,0.6055396370582651,0.16466526568597956,0.3402061855670109,0.05417584667730725,0.04283385815871651,1.0,0.05409425514802683,0.0428564423733555,1.0
1.0,0.5012531328320802,0.5114613180515808,0.23536475532872958,0.9701030927835048,0.01634225674388883,0.02346322179974619,0.22013654747044287,0.01634182117001286,0.02343654997008861,0.22043626520974213
1.0,0.47117794486215536,0.565663801337159,0.3086160312218549,0.7268041237113403,1.8317245456996868e-05,0.00016502980046959837,0.02706858656073191,1.83442645084139e-05,0.0001651160092906126,0.027152093748387875
1.0,0.37844611528822053,0.5649474689589356,0.3105673971780242,0.7268041237113403,1.711626044645509e-05,0.00016615053283732168,0.02706858656073191,1.714567156385151e-05,0.0001662386428931694,0.02715209374838788
1.0,0.14536340852130325,0.5651862464183435,0.312668868207745,0.6470790378006863,0.00011717165610247084,0.00011621132551471021,0.0008509565213248567,0.00011736853811419283,0.00011627295268018469,0.0008535817409960477
1.0,0.015037593984962405,0.5802292263610366,0.29990993695586865,0.6728522336769749,0.00017169637558106502,0.0002872079155597792,0.002062267079741212,0.00017192011216726836,0.0002870661684545074,0.0020664517148093094
1.0,0.015037593984962405,0.16093600764088656,0.25953167217051887,0.5597938144329895,0.9171454942009283,0.005603661838616947,0.019037696547251303,0.9171280495741245,0.005600229627842138,0.019047916946817126
1.0,0.015037593984962405,0.1597421203438476,0.26628640048033575,0.5340206185567009,0.9169516908049677,0.005492568263005206,0.01748357207595841,0.9169498602416115,0.005486038578920829,0.01750737610467457
1.0,0.015037593984962405,0.5921680993314289,0.30456319423596473,0.6298969072164939,2.13508446316125e-05,8.121063080302292e-18,9.100463649444956e-17,2.1387532096280564e-05,0.0,0.0
1.0,0.015037593984962405,0.5928844317096524,0.30456319423596473,0.6298969072164939,2.180455008004001e-05,8.121063080302292e-18,9.100463649444956e-17,2.1837561417473143e-05,0.0,0.0
1.0,0.015037593984962405,0.5988538681948481,0.30456319423596473,0.6298969072164939,1.935809913264651e-05,8.121063080302292e-18,9.100463649444956e-17,1.9391362433961076e-05,0.0,0.0
1.0,0.03759398496240601,0.6442215854823358,0.6573101170819573,0.6680412371134032,0.009085104653522276,0.7217895250454047,0.035977601184965034,0.009085726624538007,0.7209977688304072,0.036076465050856876
1.0,0.11528822055137844,0.6146131805157649,0.3356349444611224,0.7580756013745709,0.0031087185631384763,0.28248268584091885,0.04466494337203902,0.0031000871314690384,0.28076619045485884,0.04465916326043712
1.0,0.015037593984962405,0.6053008595988593,0.3045631942359648,0.6298969072164939,4.225687999831217e-06,0.0,9.563199089247244e-17,4.228493324868808e-06,0.0,0.0
1.0,0.015037593984962405,0.5444126074498626,0.35920144100870577,0.5556701030927829,0.02946772406606061,0.016960688190909123,0.015880890983571146,0.029518358881549873,0.01696968248757697,0.015929883883164644
1.0,0.16040100250626566,0.5415472779369688,0.35920144100870577,0.5556701030927829,0.029421606241655802,0.016960688190909123,0.015880890983571146,0.029472161812221908,0.01696968248757697,0.015929883883164644
1.0,0.2656641604010025,0.5974212034384011,0.3045631942359648,0.6298969072164939,2.0959412480023506e-05,0.0,9.563199089247244e-17,2.099542734118212e-05,0.0,0.0
1.0,0.3057644110275689,0.5914517669532054,0.3045631942359648,0.6298969072164939,2.0737007848436305e-05,0.0,9.563199089247244e-17,2.076818481265913e-05,0.0,0.0
1.0,0.18546365914786966,0.5885864374403116,0.3045631942359649,0.6298969072164939,1.6680347368382285e-05,0.0,9.563199089247244e-17,1.670455371436582e-05,0.0,0.0
1.0,0.21804511278195488,0.7445081184336246,0.1883818673071145,0.705154639175257,0.12863809162734538,0.05060308842334642,0.010772338489164365,0.12863953583066834,0.05054293037609496,0.010787005117563968
1.0,0.37844611528822053,0.7230181470869192,0.28564995496847756,0.7824742268041227,0.13006806444656363,0.08869231434737204,0.021458442086445154,0.13004758400622698,0.0884457173451177,0.021524627918405984
1.0,0.41604010025062654,0.5501432664756505,0.4030321224857397,0.7072164948453601,0.0003158501615868993,0.035443524256988976,0.01137068943545684,0.00031575126551475517,0.03540134496968462,0.011386170723643708
1.0,0.3533834586466165,0.5365329512894044,0.20234163914740266,0.41683848797250844,0.0032315481930683732,0.06170386415275371,0.13084307471889386,0.0032370965532249815,0.06173658456406269,0.13124672849555227
1.0,0.2656641604010025,0.10195797516715333,0.29855899129390534,0.2240549828178704,1.0,0.09981362638713522,0.19669904448558265,1.0,0.09980444833514898,0.19718403313965263
1.0,0.14536340852130325,0.12225405921681887,0.4042329630741516,0.4371134020618559,0.999523920645636,0.03575659783961828,0.07068829135439783,0.9995175641119456,0.03571230532923987,0.07078453405068388
1.0,0.06516290726817042,0.42478510028654076,0.4033323326328426,0.6453608247422675,0.08756496472649176,0.03443087333336221,0.00045482757741835167,0.0875662107309705,0.034390394460422385,0.00045544682894574785
1.0,0.13784461152882205,0.42311365807068446,0.408435905133593,0.6453608247422675,0.08752579482277759,0.0343198450684945,0.00045482757741835167,0.08752533826598737,0.03427819383173006,0.00045544682894574763
1.0,0.3458646616541353,0.5587392550143317,0.31897328129690716,0.6298969072164939,3.380550400024514e-05,1.0031730284422204e-06,8.353338720597516e-17,3.38635924857775e-05,1.0037050136946076e-06,0.0
1.0,0.13784461152882205,0.6454154727793739,0.19558691083758556,0.4051546391752572,0.04847469966278377,0.08733750827300996,0.14558708778997506,0.048557989982980006,0.0873838235787802,0.14603622717274622
1.0,0.020050125313283207,0.6492359121298991,0.1952867006904826,0.4044673539518904,0.04838331804775945,0.0873293888413109,0.14557027705706396,0.0484664156997211,0.08737569984132564,0.14601936457835268
1.0,0.020050125313283207,0.5747373447946562,0.31251876313419324,0.6529209621993131,0.00025986646772525337,0.0001710906375164747,0.0010726289584839636,0.00026009466897003827,0.00017088731311935655,0.0010740950027628346
1.0,0.11779448621553884,0.7485673352435562,0.45316721705193586,0.6979381443298971,0.16013200195278382,0.07488921776070508,0.0046833590436822095,0.1601526429948005,0.07478832936192659,0.004696413706974465
1.0,0.10526315789473684,0.7371060171919801,0.4599219453617527,0.6742268041237112,0.16050756330985808,0.07449833295762674,0.0037376719584284357,0.16050710569340954,0.07440980318791432,0.003742760829869727
