is_walking,fsr_bottom,fsr_outside,top_x,top_y,top_z
1,44,271,0.065628052,0.037063599,-1.00050354
1,41.715,279.12,0.064712524,0.036407471,-1.001327515
1,38.618,282.6,0.065658569,0.036148071,-0.999725342
1,38.196,282.66,0.063278198,0.038497925,-1.001312256
1,41.423,282.48,0.065139771,0.035812378,-1.001098633
1,45.775,282.98,0.06401062,0.037109375,-0.999572754
1,47.977,282.99,0.065963745,0.036849976,-0.999694824
1,47.325,283.7,0.064453125,0.039199829,-0.999206543
1,45.749,285,0.065673828,0.037094116,-1.000534058
1,45.45,287.38,0.063400269,0.037689209,-1.000930786
1,46.464,289.64,0.066421509,0.03855896,-1.000564575
1,47.093,291.19,0.064819336,0.039001465,-1.000534058
1,46,293,0.064956665,0.036148071,-1.000534058
1,43.722,293.69,0.064468384,0.036605835,-1.000778198
1,42.149,293.89,0.064102173,0.036758423,-1.002365112
1,42.224,294.06,0.065597534,0.036880493,-0.998733521
1,43.03,296.97,0.065628052,0.037322998,-0.999038696
1,42.819,303.2,0.064361572,0.036254883,-1.000244141
1,41.141,307.2,0.064941406,0.035461426,-1.00112915
1,39.271,303.07,0.063293457,0.035430908,-1.000839233
1,38.314,288.89,0.06640625,0.038986206,-1.000595093
1,37.789,272.9,0.064300537,0.036392212,-0.999359131
1,36.084,265.17,0.066131592,0.036972046,-1.000198364
1,32.705,268.91,0.063064575,0.036895752,-1.000091553
1,29,279,0.065734863,0.037506104,-1.000778198
1,26.408,286.21,0.064651489,0.036880493,-0.999633789
1,24.791,288.67,0.066375732,0.037246704,-1.001083374
1,22.203,289.3,0.064620972,0.036270142,-1.00088501
1,17.269,292.65,0.066009522,0.036056519,-1.000152588
1,10.607,299.35,0.063796997,0.036407471,-1.001159668
1,4.3237,305.97,0.065490723,0.036621094,-0.999893189
1,0.43227,311.14,0.06388855,0.035064697,-1.00138855
1,-0.82795,314.65,0.065032959,0.035095215,-1.001480103
1,-0.43181,319.19,0.064849854,0.03527832,-1.001785278
1,0.17822,325.54,0.064147949,0.035293579,-0.999435425
1,0.25455,332.32,0.065597534,0.035964966,-0.99937439
1,-4.23E-17,338,0.065292358,0.037185669,-1.000900269
1,-0.21226,340.11,0.065338135,0.038406372,-1.001647949
1,-0.082964,339.71,0.064971924,0.036361694,-1.001342773
1,0.020837,336.86,0.065597534,0.036483765,-1.00050354
1,-0.069526,332.05,0.065505981,0.035308838,-1.000930786
1,0.073938,325.38,0.064941406,0.035171509,-1.000488281
1,1.3015,316.68,0.064758301,0.037796021,-1.000198364
1,4.2392,308.43,0.064697266,0.036575317,-1.000289917
1,8.2103,301.57,0.06539917,0.035095215,-0.999603272
1,11.746,297.37,0.065582275,0.037857056,-0.998947144
1,13.316,295.07,0.065490723,0.03704834,-0.999572754
1,12.609,293.78,0.067138672,0.037628174,-0.99911499
1,11,294,0.063903809,0.038192749,-1.001174927
1,10.595,294.36,0.0652771,0.037689209,-1.000488281
1,13.124,294.92,0.064743042,0.039215088,-1.000167847
1,18.439,294.36,0.066452026,0.037185669,-1.000473023
1,24.755,293.3,0.065078735,0.036361694,-0.999725342
1,29.821,292.83,0.063827515,0.038070679,-0.999755859
1,32.272,292.34,0.06539917,0.036453247,-1.000106812
1,32.232,292.05,0.065811157,0.036056519,-1.000396729
1,30.576,291.37,0.064712524,0.036682129,-1.001251221
1,28.3,292.65,0.063278198,0.035400391,-0.999053955
1,26.25,296.73,0.063827515,0.037857056,-1.000411987
1,25.072,301.92,0.06427002,0.03868103,-0.999176025
1,25,306,0.067016602,0.036193848,-1.000244141
1,25.427,306.62,0.063796997,0.036224365,-1.000991821
1,25.337,306.64,0.063400269,0.037841797,-0.999038696
1,24.198,307.39,0.065933228,0.038375855,-0.999908447
1,22.637,308.7,0.065826416,0.037612915,-0.999267578
1,22.006,308.64,0.064163208,0.037246704,-1.001831055
1,23.152,305.9,0.06602478,0.036758423,-1.00151062
1,25.518,303.99,0.066192627,0.037399292,-0.998733521
1,27.477,304.92,0.064971924,0.03666687,-0.999725342
1,27.705,309.15,0.064758301,0.036315918,-1.002075195
1,26.326,313.04,0.065963745,0.037353516,-1.000396729
1,24.735,313.04,0.066513062,0.037017822,-1.000289917
1,24,310,0.065231323,0.037384033,-1.000473023
1,23.533,305.77,0.066238403,0.037612915,-1.000106812
1,22.005,304.46,0.066268921,0.037612915,-1.001296997
1,19.288,306.1,0.064422607,0.036331177,-1.001449585
1,17.167,309.32,0.065490723,0.037734985,-1.000045776
1,17.141,312.38,0.066314697,0.037689209,-0.999404907
1,18.084,313.67,0.064208984,0.036102295,-0.998977661
1,17.437,314.71,0.064559937,0.035598755,-0.999984741
1,14.609,315.98,0.063491821,0.03692627,-1.001556397
1,12.553,319.09,0.065139771,0.037597656,-1.000579834
1,14.004,323.89,0.063720703,0.036972046,-1.001571655
1,17.413,329.51,0.063522339,0.034362793,-1.001693726
1,18,336,0.06652832,0.037414551,-1.000808716
1,13.078,342.06,0.065505981,0.036865234,-1.000228882
1,5.5489,348.46,0.0650177,0.035125732,-0.999191284
1,0.38195,354.11,0.064941406,0.03843689,-1.001144409
1,-0.63441,358.57,0.064697266,0.036056519,-1.00112915
1,0.12179,361.22,0.065704346,0.035827637,-1.001281738
1,0.074796,361.02,0.066223145,0.036911011,-1.000045776
1,-0.13398,359.36,0.065765381,0.038391113,-0.99961853
1,1.4116,357.41,0.065795898,0.037490845,-1.000915527
1,4.8536,358.05,0.064437866,0.036239624,-1.000564575
1,8.142,361.34,0.066436768,0.036376953,-1.000213623
1,9.8871,364.56,0.064865112,0.035568237,-0.998916626
1,11,365,0.065338135,0.038101196,-0.999359131
1,12.778,360.94,0.064147949,0.038711548,-1.002044678
1,15.176,355.75,0.064727783,0.035842896,-1.000198364
1,16.787,351.43,0.066070557,0.036682129,-1.000534058
1,17.058,348.38,0.065048218,0.037277222,-1.000976563
1,17.031,345.14,0.065307617,0.036102295,-0.999755859
1,17.881,340.56,0.063980103,0.03843689,-1.000793457
1,19.638,336.63,0.06602478,0.037155151,-1.00138855
1,21.064,332.98,0.065368652,0.037658691,-0.999267578
1,21.301,328.01,0.065093994,0.037002564,-1.001525879
1,20.745,318.16,0.064926148,0.036712647,-1.000198364
1,20.659,302.76,0.064025879,0.037445068,-1.000656128
1,22,286,0.06439209,0.037765503,-1.000473023
1,24.395,271.68,0.064971924,0.035934448,-1.002212524
1,27.003,263.07,0.065872192,0.039413452,-0.99949646
1,29.476,258.29,0.065185547,0.036331177,-1.000747681
1,32.32,255.63,0.065322876,0.035980225,-1.000640869
1,35.651,254.89,0.064666748,0.038360596,-1.000030518
1,37.977,256.34,0.066192627,0.038024902,-0.999710083
1,37.476,260.9,0.065948486,0.034713745,-1.001342773
1,34.331,265.36,0.064407349,0.037384033,-1.000030518
1,31.378,267.44,0.064117432,0.03591919,-0.99937439
1,31.473,265.67,0.06427002,0.036071777,-1.001922607
1,34.384,261.76,0.065200806,0.035736084,-1.000564575
1,37,260,0.06578064,0.037002564,-1.000778198
1,36.701,261.33,0.065078735,0.037796021,-1.00076294
1,34.087,265.94,0.0652771,0.037490845,-1.001617432
1,31.838,270.01,0.064666748,0.037185669,-1.00076294
1,31.545,271.69,0.065155029,0.03616333,-1.001693726
1,32.043,271.86,0.065185547,0.035812378,-1.000457764
1,31.161,272.09,0.066421509,0.037216187,-1.001907349
1,28.568,274.4,0.065429688,0.036407471,-1.000595093
1,26.279,276.21,0.06539917,0.036499023,-1.000839233
1,26.561,275.63,0.065200806,0.037216187,-1.000305176
1,29.176,272.25,0.065185547,0.035491943,-1.000442505
1,31.441,269.08,0.066299439,0.037979126,-1.000717163
1,31,271,0.0652771,0.03666687,-0.998245239
1,28.309,278,0.065170288,0.037246704,-1.000701904
1,26.209,288.09,0.064788818,0.038146973,-0.99911499
1,26.222,296.54,0.063735962,0.036529541,-1.000091553
1,26.598,302.06,0.064453125,0.036117554,-1.000366211
1,24.192,306.94,0.066192627,0.03616333,-1.001113892
1,18.319,313.1,0.063934326,0.03817749,-1.00163269
1,11.993,321.32,0.063949585,0.036987305,-0.999389648
1,8.3202,328.36,0.065353394,0.037643433,-0.999130249
1,7.3759,332.64,0.065429688,0.036437988,-1.00289917
1,6.4012,334.31,0.063522339,0.036727905,-1.000305176
1,3.5171,335.34,0.063980103,0.037292481,-1.000061035
1,2.80E-16,338,0.065338135,0.036880493,-1.001068115
1,-1.7882,341.12,0.064971924,0.036483765,-1.000610352
1,-0.86084,344.14,0.064361572,0.036071777,-1.00062561
1,1.3373,345.28,0.065231323,0.036987305,-1.000976563
1,3.1334,344.74,0.064682007,0.035079956,-1.00112915
1,4.1445,343.67,0.066055298,0.036560059,-1.001098633
1,4.839,342.36,0.065444946,0.037918091,-1
1,5.7746,341.31,0.065261841,0.039001465,-1.00177002
1,6.9585,338.3,0.065368652,0.036300659,-0.999954224
1,8.618,332.89,0.065917969,0.03578186,-0.999938965
1,11.076,326.17,0.063934326,0.036834717,-0.999740601
1,14.36,321.1,0.065628052,0.036911011,-0.999862671
1,18,320,0.065490723,0.037780762,-1.001556397
1,21.108,319.43,0.065368652,0.036636353,-1.00088501
1,23.335,315.79,0.064941406,0.037979126,-0.999511719
1,24.814,307.32,0.065231323,0.037841797,-0.999633789
1,26.272,298.54,0.064788818,0.038040161,-0.998962402
1,28.533,294.47,0.065948486,0.036132813,-1.000473023
1,31.923,293.41,0.064208984,0.037124634,-1.001281738
1,36.138,290.28,0.066223145,0.036849976,-0.998474121
1,40.178,281.34,0.063049316,0.037887573,-1.000823975
1,43.061,272.24,0.065795898,0.037017822,-1.001419067
1,44.277,269.93,0.066589356,0.036117554,-0.999664307
1,44,274.65,0.063934326,0.038589478,-1.001937866
1,43,280,0.065002441,0.036224365,-1.000152588
1,42.167,278.9,0.064727783,0.03982544,-0.999893189
1,41.963,274.37,0.066253662,0.037002564,-0.999588013
1,42.014,271.68,0.065917969,0.037460327,-1.000045776
1,41.397,273.03,0.065628052,0.037139893,-1.000183106
1,39.532,275.1,0.065826416,0.035568237,-1.001693726
1,36.846,274.28,0.064788818,0.038146973,-1.002288818
1,34.392,273.72,0.055938721,0.035064697,-1.001403809
1,32.77,276.06,0.109634399,0.035827637,-0.993713379
1,31.669,281.61,0.027313232,0.034393311,-1.004837036
1,30.517,286.39,0.081573486,0.040496826,-0.997558594
1,29.421,288.46,0.055740356,0.044799805,-1.000473023
1,29,291,0.064376831,0.037368774,-1.000823975
1,29.302,295.28,0.071350098,0.039306641,-1.00038147
1,29.354,301.05,0.052871704,0.040725708,-1.001815796
1,27.906,304.51,0.075515747,0.035308838,-1.00189209
1,24.862,305.6,0.056091309,0.037780762,-1.000961304
1,21.305,307.41,0.069442749,0.03591919,-1.001434326
1,18.393,311.08,0.062316895,0.037948608,-1.000320435
1,16.362,316.07,0.066070557,0.037368774,-1.000061035
1,14.394,319.54,0.061660767,0.034576416,-1.001434326
1,11.841,322.58,0.066879273,0.038818359,-1.001495361
1,8.6686,326.54,0.061447144,0.037246704,-0.999542236
1,5.4958,330.55,0.069137573,0.039260864,-1.000640869
1,3,333,0.068374634,0.03024292,-1.000259399
1,1.2511,333.02,0.060546875,0.038986206,-0.999649048
1,0.24013,334.97,0.066314697,0.042297363,-0.999099731
1,-0.27472,340.82,0.073577881,0.037521362,-0.99861145
1,-0.29362,348.52,0.057907105,0.041931152,-1.000686646
1,0.064837,353.49,0.06401062,0.030838013,-1.001327515
1,0.27765,353.61,0.066009522,0.029174805,-1.000900269
1,0.081678,352.91,0.063934326,0.029922485,-1.000823975
1,-0.39629,353.65,0.063430786,0.048690796,-0.99697876
1,-0.38209,354.81,0.070220947,0.046417236,-0.999694824
1,0.28141,352.11,0.070236206,0.036407471,-1.000350952
1,0.67883,344.61,0.060134888,0.029266357,-1.000106812
1,-2.41E-16,337,0.066604614,0.034469605,-1.000900269
1,-1.2681,332.59,0.062927246,0.036026001,-0.999832153
1,-0.95173,331.57,0.066818237,0.037231445,-1.000473023
1,2.2246,328.41,0.061828613,0.045623779,-1.000076294
1,7.2402,320.2,0.057601929,0.048034668,-0.999023438
1,11.756,309.96,0.072006226,0.019836426,-0.999771118
1,14.496,303.54,0.057830811,0.042602539,-1.000930786
1,16.534,305.02,0.064605713,0.043075562,-0.998519898
1,19.155,309.39,0.060470581,0.02331543,-1.001159668
1,22.308,308.89,0.073974609,0.053573608,-0.997680664
1,24.9,298.53,0.052062988,0.04083252,-1.000869751
1,26.682,281.84,0.072006226,0.037506104,-1.002487183
1,29,268,0.061203003,0.032211304,-1.001342773
1,32.842,261.22,0.071243286,0.040130615,-0.998138428
1,37.435,261.14,0.069091797,0.04776001,-0.999649048
1,40.609,263.08,0.060775757,0.03666687,-1.000198364
1,41.046,266.32,0.072235107,0.032119751,-0.9949646
1,39.681,272.21,0.066131592,0.025604248,-1.005432129
1,38.687,278.1,0.067947388,0.023880005,-0.997253418
1,39.595,278.93,0.07119751,0.013748169,-1.005523682
1,41.942,269.82,0.048629761,0.037155151,-1.004867554
1,44.166,255.74,0.064636231,0.039550781,-1.002990723
1,45.336,245.92,0.067245483,0.016769409,-0.999023438
1,45.932,246,0.075180054,0.035339356,-0.999801636
1,47,254,0.066009522,0.030776978,-0.991943359
1,48.437,261.31,0.049850464,0.00730896,-1.008758545
1,49.118,264.65,0.065689087,0.000854492,-1.012817383
1,48.486,264.53,0.06477356,0.017456055,-1.014633179
1,47.679,264.8,0.077362061,0.025238037,-1.008834839
1,48.232,267.6,0.056655884,0.010986328,-1.006484985
1,49.778,271.62,0.052978516,0.038009644,-1.007278442
1,50.216,276.85,0.09487915,0.036636353,-0.963195801
1,48.032,282.08,0.077423096,0.037857056,-1.054992676
1,44.216,288.07,0.066513062,0.056228638,-1.026153565
1,40.678,294.22,0.115158081,0.067489624,-1.042190552
1,37.715,299.28,0.079269409,0.109786987,-1.055496216
1,34,303,0.006469727,0.129608154,-1.030563355
1,28.983,304.16,-0.034255981,0.014266968,-1.009735107
1,24.8,305.12,0.027664185,0.051147461,-1.001205444
1,23.947,307.76,0.073684692,0.059844971,-0.998748779
1,26.453,314.12,0.071182251,0.020370483,-1.001998901
1,29.454,324,0.06842041,0.012191773,-1.0025177
1,30.053,333.9,0.061553955,0.010162354,-1.000442505
1,28.406,341.77,0.059188843,0.005722046,-0.998916626
1,26.674,346.31,0.056686401,0.020187378,-1.00227356
1,26.57,349.79,0.060592651,0.010726929,-0.994384766
1,27.103,353.09,0.053024292,0.080459595,-1.007354736
1,25.833,354.64,0.057647705,0.057128906,-1.000564575
1,22,353,0.061126709,0.038665772,-1.002593994
1,17.631,348.16,0.028656006,0.074111939,-0.997238159
1,16.29,345.41,0.017456055,0.081268311,-1.008514404
1,19.097,348.67,0.049926758,0.087875366,-0.990188599
1,23.663,358.17,0.043884277,0.056045532,-1.002044678
1,26.197,368.73,0.061447144,0.097488403,-0.997116089
1,25.113,373.16,0.069747925,0.073135376,-1.0052948
1,22.447,369.51,0.045303345,0.04989624,-1.007278442
1,20.971,360.2,0.053512573,0.091094971,-0.994506836
1,21.797,351.48,0.085601807,0.067382813,-1.010971069
1,23.848,345.99,0.05267334,0.098632813,-0.97038269
1,26.106,341.72,0.004714966,0.048233032,-0.968780518
1,29,336,0.084228516,-0.079849243,-1.114776611
1,32.94,327.82,0.121688843,0.072799683,-0.949111939
1,37.399,321.44,0.067825317,0.17263794,-0.967987061
1,40.935,318.47,-0.002929688,0.380706787,-0.862625122
1,43.207,317.42,0.04598999,0.405929565,-0.886657715
1,45.547,315.27,0.079071045,0.00100708,-0.950958252
1,49.324,311.24,0.075683594,-0.282165527,-1.100082398
1,54.124,308.39,0.092803955,-0.26348877,-1.104614258
1,57.36,305.37,0.047027588,0.119094849,-1.011367798
1,56.583,297.74,0.063232422,0.535369873,-0.822341919
1,51.627,281.08,0.096282959,0.447341919,-0.797424316
1,45.047,259.28,0.074508667,-0.35144043,-1.041610718
1,40,244,0.029754639,-0.37940979,-1.133239746
1,37.726,241.78,0.043518066,0.028213501,-1.052734375
1,37.164,250.24,0.071899414,0.211242676,-0.963119507
1,36.601,257,0.124084473,0.010940552,-0.98626709
1,35.851,253.95,0.0730896,0.052902222,-0.988082886
1,36.233,243.6,0.020095825,0.014083862,-0.990997315
1,38.835,234.78,0.088500977,0.122070313,-1.010162354
1,43.104,235.65,0.076782227,0.209579468,-0.965530396
1,47.192,243.71,0.056121826,-0.094360352,-1.012161255
1,49.605,252.23,0.116104126,0.144592285,-1.018630981
1,49.815,255.17,0.05607605,0.060760498,-0.964096069
1,47.916,253.07,0.070373535,0.042190552,-1.003372192
1,44,252,0.034790039,0.083099365,-0.9949646
1,38.359,254,0.05116272,0.057449341,-0.986236572
1,32.207,258.45,0.073867798,0.094772339,-0.970870972
1,27.276,260.89,0.0728302,0.123214722,-0.992446899
1,24.754,260.99,0.05128479,0.100601196,-1.011978149
1,23.824,262.44,0.04473877,0.033874512,-1.036636353
1,22.028,267.76,0.039413452,-0.017791748,-1.010559082
1,17.319,277.69,0.057235718,0.049209595,-1.002441406
1,9.9441,288.79,0.060089111,0.088989258,-1.000274658
1,2.8374,300.1,0.099563599,0.104995728,-1.00076294
1,-1.1281,311.2,0.069015503,0.042938232,-1.009048462
1,-1.4216,321.13,0.041717529,0.0599823,-0.99836731
1,-1.83E-16,329,0.11505127,0.079666138,-0.999298096
1,0.70553,333.43,0.078735352,0.076431274,-1.005996704
1,0.27892,337.67,0.056838989,-0.110824585,-1.014770508
1,-0.35593,343.83,0.067993164,0.098937988,-1.002807617
1,-0.34856,351.83,0.097503662,0.126617432,-0.993759155
1,0.064572,359.14,0.05581665,-0.026168823,-1.002990723
1,0.18664,363.23,0.051467896,0.05229187,-1.008041382
1,0.032533,366.25,0.081390381,0.127655029,-1.001251221
1,-0.13055,370.33,0.028991699,0.00227356,-0.977737427
1,-0.067556,376.82,0.074523926,0.075424194,-1.0027771
1,-0.021466,382.98,0.046035767,0.034408569,-0.98954773
1,-0.084225,384.75,0.067306519,0.025222778,-1.006271362
1,7.51E-17,381,0.060455322,0.026397705,-1.025634766
1,0.14248,372.4,0.063354492,0.080337524,-0.991256714
1,0.12806,363.71,0.068435669,0.047698975,-0.989654541
1,-0.3404,357.54,0.059249878,0.040771484,-1.006668091
1,-0.67705,354.68,0.066833496,0.07800293,-0.99357605
1,0.36446,353.7,0.05204773,0.097915649,-1.004104614
1,3.6285,351.77,0.038543701,0.099533081,-0.992004395
1,8.8434,348.72,0.039245606,0.095245361,-1.004043579
1,14.482,344.3,0.070251465,0.053131104,-1.006942749
1,19.043,340.42,0.062789917,0.094100952,-0.985214233
1,22.01,338.14,0.047561646,0.063034058,-0.985565186
1,24.006,337.75,0.053878784,0.065170288,-1.001235962
1,26,339,0.08505249,0.009490967,-1.028457642
1,28.112,338.17,0.08052063,0.031280518,-1.009017944
1,29.676,333.84,0.076248169,0.05960083,-0.997390747
1,30.164,325.33,0.072052002,0.076705933,-1.001800537
1,29.981,316.32,0.065063477,0.11680603,-0.962051392
1,30.077,311.25,0.042266846,0.144302368,-0.993774414
1,30.881,310.75,0.05418396,0.082748413,-0.997116089
1,31.862,314.1,0.05368042,0.058547974,-1.003005981
1,32.192,318.05,0.073379517,0.035598755,-1.002059937
1,31.621,322.77,0.059432983,0.01751709,-1.009597778
1,30.54,327.62,0.080230713,0.072036743,-1.001907349
1,29.343,330.08,0.069335938,0.044570923,-1.002792358
1,28,328,0.070465088,0.049591065,-1.003372192
1,26.344,320.02,0.068405151,0.055267334,-0.999298096
1,24.593,311.97,0.05329895,0.061721802,-0.999053955
1,23.348,308.29,0.074386597,0.02420044,-1.007400513
1,22.963,310.07,0.080596924,0.03515625,-0.992980957
1,22.995,313.3,0.056106567,0.017715454,-1.006011963
1,22.534,312.26,0.066635132,0.013214111,-0.999465942
1,21.282,307.89,0.087509155,0.08531189,-1.001525879
1,20.143,304.06,0.080947876,0.055435181,-0.998977661
1,20.319,306.7,0.072387695,0.081375122,-1.008590698
1,21.432,316.2,0.062362671,0.046768189,-0.996673584
1,21.113,328.01,0.061050415,0.103927612,-1.006408691
1,17,338,0.066574097,0.049087524,-0.994995117
1,9.474,343.74,0.05796814,0.078414917,-0.992767334
1,2.0615,349.65,0.023040772,0.057846069,-0.995330811
1,-1.7422,358.83,0.092666626,0.076278687,-0.987365723
1,-1.4562,371.63,0.052276611,0.053649902,-0.997131348
1,0.31254,384,0.086181641,0.092758179,-1.00668335
1,0.94122,390.07,0.076965332,0.116790772,-1.005096436
1,0.19586,389.6,0.051010132,0.088638306,-0.988189697
1,-0.56867,385.59,0.038619995,0.074539185,-1.002716065
1,-0.38442,384.23,0.059158325,0.078598023,-1.000244141
1,0.20568,387.73,0.068664551,0.08013916,-0.997009277
1,0.33857,393.75,0.054046631,0.049255371,-1.007507324
1,1.33E-16,399,0.055007935,0.05116272,-0.995986939
1,-0.28216,400.59,0.065933228,0.063323975,-0.996292114
1,-0.12548,401.34,0.042236328,0.036331177,-1.001480103
1,0.12951,402.97,0.081253052,0.09111023,-0.997787476
1,0.14124,405.37,0.076599121,0.05619812,-0.996047974
1,-0.046897,405.52,0.067138672,0.076446533,-0.996673584
1,-0.16077,399.83,0.089096069,0.060302734,-1.000518799
1,-0.038307,390.09,0.052139282,0.067932129,-0.998352051
1,0.097066,379.73,0.031845093,0.059494019,-0.998397827
1,0.08117,373.76,0.02130127,0.058563232,-1.002700806
0,-0.074622,373.03,0.069168091,0.041275024,-1.003631592
0,-0.14727,374.8,0.045059204,0.040206909,-1.004653931
0,5.84E-18,376,0.056900024,0.025497437,-1.003463745
0,0.15487,373.17,0.048980713,0.029556274,-0.999038696
0,0.093097,368.06,0.053237915,0.043182373,-0.995834351
0,-0.15207,362.9,0.055282593,0.087539673,-0.995056152
0,0.017499,360.42,0.066436768,0.04208374,-0.996200562
0,1.3891,359.57,0.06237793,0.037246704,-0.994400024
0,4.0935,354.64,0.062469482,0.044204712,-0.997406006
0,7.3772,343,0.047058106,0.074142456,-1.003463745
0,10.089,326.82,0.067306519,0.035232544,-0.994125366
0,11.605,315.9,0.044418335,0.059112549,-1.005279541
0,12.111,316.33,0.065841675,0.087417603,-1.005142212
0,12.125,324.69,0.075927734,0.082290649,-1.002868652
0,12,332,0.145065308,0.049560547,-1.039962769
0,11.736,330.76,0.040634155,0.049682617,-1.030334473
0,11.259,325.47,0.061004639,0.043045044,-1.005722046
0,10.529,323.02,0.059692383,0.074615479,-1.001708984
0,9.632,326.77,0.034408569,0.104660034,-1.001480103
0,8.8761,332.96,0.060287476,0.074859619,-0.992828369
0,8.6218,335.66,0.105072022,0.048400879,-0.989242554
0,8.9241,335.24,0.095596314,0.065887451,-0.9715271
0,9.0365,333.32,0.070358276,0.077438355,-0.998168945
0,8.068,332.31,0.061584473,0.087860107,-1.004302979
0,6.2533,331.34,0.071044922,0.069259644,-0.994888306
0,5.3142,330.11,0.079620361,0.065917969,-0.998825073
0,7,331,0.074829102,0.067459106,-0.993118286
0,10.853,333.81,0.073059082,0.052703857,-0.99546814
0,14.312,338.29,0.040878296,0.026397705,-1.020568848
0,15.079,341.58,0.065856934,0.041229248,-1.016204834
0,13.443,344.08,0.0990448,0.053009033,-0.981246948
0,11.77,347.69,0.082077026,0.0809021,-0.986343384
0,11.727,351.72,0.055267334,0.098510742,-1.019729614
0,12.801,354.73,0.047943115,0.060684204,-0.989715576
0,13.339,354.27,0.074005127,0.036819458,-1.010955811
0,12.692,352.87,0.079956055,0.060592651,-1.010681152
0,11.526,353.28,0.0599823,0.04524231,-1.00479126
0,10.596,355.24,0.078720093,0.087783814,-1.007965088
0,10,356,0.041778565,0.068542481,-1.003265381
0,9.6604,351.8,0.076782227,0.046768189,-0.996246338
0,10.283,345.3,0.06968689,0.081832886,-0.996673584
0,12.596,340.05,0.061172485,0.041610718,-0.998245239
0,16.225,338.98,0.056259155,0.053344727,-1.005233765
0,19.54,341.52,0.057388306,0.089248657,-0.985549927
0,20.923,344.54,0.070220947,0.058364868,-1.001571655
0,20.276,347.47,0.058837891,0.085388184,-1.003356934
0,18.789,349.09,0.081054688,0.113006592,-0.99710083
0,17.913,349.96,0.088623047,0.095474243,-0.998077393
0,18.291,349.34,0.042114258,0.084136963,-0.998184204
0,19.597,346.92,0.072463989,0.057220459,-0.995239258
0,21,344,0.070495606,0.067306519,-1.003295898
0,21.519,339.78,0.07975769,0.068786621,-0.99105835
0,20.672,335.1,0.073577881,0.036148071,-1.001739502
0,18.786,328.99,0.04637146,0.070068359,-0.996109009
0,16.907,322.41,0.058807373,0.066467285,-1.00227356
0,15.857,316.83,0.063400269,0.080734253,-0.996032715
0,15.457,311.87,0.063354492,0.031066895,-0.998077393
0,15.092,307.79,0.078018189,0.073760986,-0.992889404
0,14.7,303.09,0.056274414,0.046981812,-1.003738403
0,15.111,299.57,0.065856934,0.078460693,-0.991409302
0,16.805,299.02,0.055419922,0.091186523,-0.996109009
0,18.935,302.25,0.067993164,0.107711792,-0.997970581
0,20,309,0.055480957,0.090393066,-0.986602783
0,19.602,315.61,0.09147644,0.038085938,-0.992797852
0,18.984,321.25,0.084777832,0.029754639,-0.996017456
0,19.381,324.42,0.088500977,0.045715332,-0.987533569
0,20.496,325.85,0.025131226,0.033096314,-1.009429932
0,21.003,327.2,0.063812256,0.104782105,-0.993865967
0,20.486,329.41,0.047698975,0.079055786,-1.00743103
0,19.996,333.91,0.05255127,0.084274292,-0.997055054
0,20.331,338.87,0.10043335,0.044799805,-0.99319458
0,20.624,342.78,0.082183838,0.06817627,-0.9972229
0,19.087,344.07,0.062805176,0.066726685,-1.014938355
0,15.492,343.7,0.070907593,0.052429199,-1.010787964
0,12,344,0.078536987,0.037658691,-1.000366211
0,11.215,345.23,0.065338135,0.039840698,-1.001373291
0,13.617,347.28,0.056610107,0.04309082,-1.000595093
0,16.846,348.73,0.048675537,0.062255859,-1.005935669
0,17.837,350.84,0.04057312,0.068023682,-1.000991821
0,15.202,354.91,0.041183472,0.094833374,-0.996612549
0,10.06,360.3,0.018173218,0.088104248,-1.010162354
0,4.8586,364.56,0.092041016,0.121124268,-0.992401123
0,1.4409,364.98,0.169448853,0.100509644,-0.956695557
0,0.13364,363.4,0.135635376,0.099136353,-0.976577759
0,0.017403,363.26,0.088806152,0.05166626,-0.980926514
0,0.0939,366.9,0.017715454,0.057662964,-1.013381958
0,1.64E-17,372,0.038574219,0.051300049,-1.00352478
0,-0.11842,372.06,0.072372437,0.012115479,-1.010192871
0,-0.053913,361.81,0.094345093,0.016998291,-0.999755859
0,0.055325,338.11,0.074523926,-0.001403809,-0.993270874
0,0.06434,303.28,0.11869812,0.027633667,-0.969848633
0,-0.023563,262.68,0.110168457,0.044754028,-0.989151001
0,-0.073935,223.17,0.06918335,0.118652344,-1.009963989
0,-0.015411,189.87,0.000869751,0.063034058,-1.01008606
0,0.02903,162.13,0.026351929,0.055389404,-1.009155273
0,0.022876,136.69,0.059890747,0.078109741,-1.000259399
0,-0.024316,110.14,0.087585449,0.09034729,-0.996139526
0,-0.034544,84.134,0.085037231,0.079193115,-0.974655151
0,-2.85E-17,63,0.065307617,0.08454895,-0.990631104
0,0.0095419,48.235,0.058197022,0.063095093,-1.00328064
0,0.004185,37.953,0.079101563,0.066055298,-0.992385864
0,-0.013409,27.416,0.069000244,0.058792114,-0.993179321
0,-0.0090482,16.022,0.058731079,0.064971924,-1.004653931
0,-0.0032378,6.2618,0.049011231,0.075637817,-0.996185303
0,-0.0084073,0.85169,0.085586548,0.071350098,-0.996429443
0,-0.0013498,-0.080877,0.075866699,0.085510254,-0.992340088
0,0,0.17936,0.069335938,0.063903809,-0.992767334
0,0,0.2378,0.067153931,0.103225708,-0.972259522
0,0,-0.40233,0.050979614,0.07598877,-0.995407105
