x,y,z,timeStamp
-0.001953125,-1.00201416015625,-0.0316619873046875,8327.73988179167
-0.0001220703125,-1.00674438476562,-0.00140380859375,8327.78126079167
0.0142822265625,-0.98583984375,0.0008392333984375,8327.82253279167
0.00140380859375,-0.988449096679688,-0.0237579345703125,8327.86392879167
-0.0041961669921875,-0.996994018554688,-0.015228271484375,8327.90532879167
0.0041961669921875,-0.99420166015625,-0.015960693359375,8327.94673279167
0.0102996826171875,-0.993270874023438,-0.024810791015625,8327.98813579167
0.0079498291015625,-0.999359130859375,-0.0117340087890625,8328.02939179167
0.000823974609375,-0.999847412109375,-0.037353515625,8328.07079279167
0.0102081298828125,-0.997085571289062,-0.015960693359375,8328.11219379167
0.0077362060546875,-0.99493408203125,-0.0237274169921875,8328.15359279167
0.00311279296875,-0.995208740234375,-0.0341796875,8328.19499079167
0.008087158203125,-0.997909545898438,-0.021484375,8328.23623479167
0.009185791015625,-0.9964599609375,-0.03192138671875,8328.27762979167
0.0085906982421875,-0.99871826171875,-0.024383544921875,8328.31902279167
0.0066680908203125,-0.998748779296875,-0.030517578125,8328.36042379167
0.0083770751953125,-0.996749877929688,-0.0295867919921875,8328.40182879167
0.0074615478515625,-0.997116088867188,-0.0263824462890625,8328.44307379167
0.0076904296875,-0.99749755859375,-0.033416748046875,8328.48446479167
0.0056610107421875,-0.997390747070312,-0.0251312255859375,8328.52584979167
0.010528564453125,-0.995956420898438,-0.0326385498046875,8328.56722979167
0.007568359375,-0.999099731445312,-0.0283050537109375,8328.60863279167
0.0082550048828125,-0.9984130859375,-0.0286102294921875,8328.64987179167
0.008636474609375,-0.99664306640625,-0.0320892333984375,8328.69126279167
0.0075531005859375,-0.996688842773438,-0.0284576416015625,8328.73264979167
0.0055389404296875,-0.997512817382812,-0.031951904296875,8328.77403779167
0.007293701171875,-0.996414184570312,-0.0283355712890625,8328.81542579167
0.0058746337890625,-0.996261596679688,-0.0302276611328125,8328.85666279167
0.0081024169921875,-0.99786376953125,-0.028839111328125,8328.89805679167
0.00970458984375,-0.997039794921875,-0.02880859375,8328.93945879167
0.0074310302734375,-0.995880126953125,-0.0299072265625,8328.98086079167
0.0075836181640625,-0.9976806640625,-0.0275726318359375,8329.02226879167
0.00762939453125,-0.9957275390625,-0.0324249267578125,8329.06351779167
0.0094146728515625,-0.9967041015625,-0.029754638671875,8329.10491979167
0.0090789794921875,-0.997940063476562,-0.029632568359375,8329.14632079167
0.0075225830078125,-0.995925903320312,-0.0303802490234375,8329.18772179167
0.00738525390625,-0.99798583984375,-0.028411865234375,8329.22911879167
0.0083465576171875,-0.997406005859375,-0.0317840576171875,8329.27037379167
0.00762939453125,-0.997344970703125,-0.02911376953125,8329.31177279167
0.0075836181640625,-0.996780395507812,-0.0293731689453125,8329.35315179167
0.0078277587890625,-0.99688720703125,-0.0308685302734375,8329.39457379167
0.0070343017578125,-0.99725341796875,-0.030914306640625,8329.43596979167
0.0073394775390625,-0.996856689453125,-0.0311737060546875,8329.47722179167
0.007568359375,-0.996063232421875,-0.0284881591796875,8329.51861579167
0.0078125,-0.996200561523438,-0.0286407470703125,8329.56001479167
0.0081024169921875,-0.9979248046875,-0.0283203125,8329.60141679167
0.0076751708984375,-0.995834350585938,-0.0284881591796875,8329.64281879167
0.007904052734375,-0.99853515625,-0.030792236328125,8329.68406979167
0.0074310302734375,-0.996078491210938,-0.0282135009765625,8329.72547779167
0.00823974609375,-0.995254516601562,-0.0289764404296875,8329.76688279167
0.0074005126953125,-0.996002197265625,-0.0291900634765625,8329.80828679167
0.01214599609375,-0.992706298828125,-0.0216827392578125,8329.84968379167
0.0153045654296875,-0.993911743164062,-0.0223846435546875,8329.89093879167
-0.005218505859375,-1.00440979003906,-0.0365447998046875,8329.93233879167
-0.00732421875,-1.01640319824219,-0.0574951171875,8329.97373779167
0.0004425048828125,-0.986495971679688,-0.0255584716796875,8330.01512479167
0.0511474609375,-1.00352478027344,-0.016876220703125,8330.05653779167
-0.0065765380859375,-0.988479614257812,-0.0634002685546875,8330.09779379167
-0.003662109375,-0.993576049804688,-0.028656005859375,8330.13919679167
0.0074310302734375,-0.993408203125,-0.0304718017578125,8330.18060179167
0.010162353515625,-0.991470336914062,-0.0397186279296875,8330.22199279167
0.0103912353515625,-0.998031616210938,-0.0240936279296875,8330.26338279167
0.0039825439453125,-0.999481201171875,-0.045806884765625,8330.30463579167
0.01129150390625,-0.993240356445312,-0.0270538330078125,8330.34603379167
0.0097503662109375,-0.99444580078125,-0.0311737060546875,8330.38743179167
0.0061492919921875,-0.996597290039062,-0.0380859375,8330.42882979167
0.008636474609375,-0.99755859375,-0.0250396728515625,8330.47023279167
0.007232666015625,-0.995758056640625,-0.0343017578125,8330.51148379167
0.008392333984375,-0.996139526367188,-0.02734375,8330.55288979167
0.007476806640625,-0.996490478515625,-0.02880859375,8330.59429379167
0.0075225830078125,-0.99755859375,-0.03076171875,8330.63569679167
0.0074310302734375,-0.996795654296875,-0.0265655517578125,8330.67709279167
0.0075225830078125,-0.99627685546875,-0.03106689453125,8330.71834979167
0.0086212158203125,-0.996978759765625,-0.0271759033203125,8330.75975579167
0.006622314453125,-0.9971923828125,-0.0296630859375,8330.80115979167
0.007720947265625,-0.995834350585938,-0.0303497314453125,8330.84256679167
0.0073089599609375,-0.995880126953125,-0.030181884765625,8330.88397279167
