x,y,z,timeStamp
0.0325775146484375,-1.00314331054688,-0.0186920166015625,14575.993155
0.0252532958984375,-1.00010681152344,-0.0045928955078125,14576.034933
0.057464599609375,-0.994216918945312,0.001129150390625,14576.076742
0.0079345703125,-0.999801635742188,-0.015899658203125,14576.118521
0.03692626953125,-0.995513916015625,-0.0277557373046875,14576.16033
0.030059814453125,-0.9986572265625,-0.0024261474609375,14576.202108
0.0246124267578125,-0.99603271484375,-0.02166748046875,14576.243917
0.0361175537109375,-0.997406005859375,-0.017547607421875,14576.2856846667
0.02783203125,-0.999191284179688,-0.0101165771484375,14576.3274936667
0.030029296875,-0.997055053710938,-0.0189208984375,14576.3692726667
0.0299530029296875,-0.996841430664062,-0.015411376953125,14576.4110816667
0.0301666259765625,-0.996994018554688,-0.0135650634765625,14576.4528596667
0.0298004150390625,-0.996795654296875,-0.017059326171875,14576.4946686667
0.0321044921875,-0.997100830078125,-0.017120361328125,14576.5364476667
0.02947998046875,-0.99749755859375,-0.0162506103515625,14576.5782266667
0.031494140625,-0.995880126953125,-0.0142822265625,14576.6200356667
0.031646728515625,-0.998260498046875,-0.01446533203125,14576.6618136667
0.0309600830078125,-0.99725341796875,-0.0151824951171875,14576.7036226667
0.0289306640625,-0.997024536132812,-0.0183868408203125,14576.7454016667
0.030487060546875,-0.997116088867188,-0.01385498046875,14576.7872106667
0.0296173095703125,-0.996246337890625,-0.015350341796875,14576.8289886667
0.0311737060546875,-0.997482299804688,-0.0169525146484375,14576.8707676667
0.031707763671875,-0.997314453125,-0.0133819580078125,14576.9125766667
0.0320892333984375,-0.996658325195312,-0.016143798828125,14576.9543556667
0.027557373046875,-0.997421264648438,-0.014373779296875,14576.9961646667
0.03179931640625,-0.996917724609375,-0.013580322265625,14577.0379426667
0.029541015625,-0.997055053710938,-0.01531982421875,14577.0797516667
0.031005859375,-0.996749877929688,-0.015289306640625,14577.1215306667
0.0302886962890625,-0.996383666992188,-0.0142059326171875,14577.1633396667
0.0323486328125,-0.99664306640625,-0.0170135498046875,14577.2051186667
0.0281219482421875,-0.9979248046875,-0.015533447265625,14577.2468966667
0.03118896484375,-0.99652099609375,-0.0145263671875,14577.28869975
0.0277099609375,-0.997024536132812,-0.0162353515625,14577.33047875
0.0310211181640625,-0.9970703125,-0.01580810546875,14577.37228775
0.02978515625,-0.997543334960938,-0.0153961181640625,14577.41406575
0.030609130859375,-0.997360229492188,-0.01995849609375,14577.45587575
0.030487060546875,-0.997222900390625,-0.012481689453125,14577.49765375
0.0337066650390625,-0.997161865234375,-0.012847900390625,14577.53946275
0.0257568359375,-0.99713134765625,-0.0165252685546875,14577.58124175
0.0302276611328125,-0.997360229492188,-0.016204833984375,14577.62305075
0.032318115234375,-0.99737548828125,-0.014923095703125,14577.66482875
0.027435302734375,-0.998077392578125,-0.014923095703125,14577.70663875
0.0291748046875,-0.997482299804688,-0.0167388916015625,14577.74841675
0.0310821533203125,-0.999404907226562,-0.013824462890625,14577.79022575
0.034088134765625,-0.998519897460938,-0.0096893310546875,14577.83203475
0.0276947021484375,-0.995773315429688,-0.02410888671875,14577.87381375
0.0292205810546875,-0.9964599609375,-0.015716552734375,14577.91562275
0.031494140625,-0.997894287109375,-0.0147247314453125,14577.95740075
0.0313720703125,-0.996917724609375,-0.0135040283203125,14577.99921075
0.034149169921875,-0.998306274414062,-0.01141357421875,14578.04098875
0.0272216796875,-0.99609375,-0.01922607421875,14578.08279775
0.0285797119140625,-0.996795654296875,-0.01690673828125,14578.12460675
0.031707763671875,-0.997344970703125,-0.0175323486328125,14578.16638575
0.0293426513671875,-0.9964599609375,-0.0139007568359375,14578.20819475
0.0234375,-0.994583129882812,-0.017242431640625,14578.24997275
0.037384033203125,-0.998992919921875,-0.0178680419921875,14578.29178725
0.03369140625,-0.99932861328125,-0.012176513671875,14578.33356525
0.0284881591796875,-0.998291015625,-0.0103759765625,14578.37537425
0.03240966796875,-0.99786376953125,-0.016265869140625,14578.41715325
0.027252197265625,-0.99609375,-0.0183868408203125,14578.45896225
0.0312347412109375,-0.99737548828125,-0.0141448974609375,14578.50074025
0.03021240234375,-0.996871948242188,-0.014678955078125,14578.54254925
0.03057861328125,-0.996566772460938,-0.0175323486328125,14578.58432825
0.0336456298828125,-0.997177124023438,-0.0128936767578125,14578.62613725
0.0279693603515625,-0.997039794921875,-0.015228271484375,14578.66791625
0.0309600830078125,-0.996185302734375,-0.01544189453125,14578.70969425
0.0285186767578125,-0.997100830078125,-0.015228271484375,14578.75150325
0.0305938720703125,-0.997329711914062,-0.015228271484375,14578.79328225
0.030242919921875,-0.996994018554688,-0.015960693359375,14578.83509125
0.0304718017578125,-0.997451782226562,-0.01409912109375,14578.87687025
0.0306854248046875,-0.996932983398438,-0.0156097412109375,14578.91867925
