is_walking,fsr_med,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_energy,y_energy,z_energy
0.0,0.010968921389396709,0.003251151449471805,-0.15496254681647964,0.8669483568075118,0.346455460450265,0.03314024286637835,0.16184266642799194,0.3465015219909012,0.03314078194292833,0.16184421884299838
0.0,1.0,-0.13492278515307535,-0.13436329588015009,0.8718309859154929,0.2105182764337448,0.03272925927168528,0.1609407133091557,0.21040523459857455,0.03272909306608637,0.16094071330915558
1.0,0.6910420475319927,-0.4687076672988364,0.46863295880149775,0.9470422535211269,0.06756236740110351,0.17821837097749677,0.014721144603459817,0.06752407668418528,0.17821751024747023,0.0147211446034597
1.0,0.14076782449725778,-0.4779192630723401,0.4676966292134828,0.9470422535211269,0.06727014547285769,0.17824405407281044,0.014721144603459817,0.06722840381026443,0.17824323741711895,0.014721144603459706
1.0,0.021937842778793418,-0.369818477377406,0.027621722846441793,0.9295774647887324,2.3086709499888666e-05,1.6349317779948916e-05,9.277888861137909e-17,2.310865066775216e-05,1.6373989419850436e-05,8.124610073759971e-33
1.0,0.23217550274223034,-0.37604985098889326,0.005617977528089716,0.9295774647887324,1.071629240961272e-05,7.137197013492496e-06,9.277888861137909e-17,1.070851519182712e-05,7.149445039223511e-06,8.124610073759971e-33
1.0,0.4460694698354662,-0.28122460037930225,0.13623595505617958,0.9504225352112677,0.032921708634888046,0.01850547445990547,0.02097112066819609,0.03290529616745696,0.018505380485476026,0.02097112066819597
1.0,0.4990859232175503,-0.26876185315632767,0.12499999999999979,0.9690140845070427,0.032613006347860754,0.01879063792239873,0.04509502388532059,0.03259409899447246,0.018791033312270458,0.04513654523337058
1.0,0.56672760511883,-0.35383364941750384,-0.016853932584269853,0.9574647887323946,1.181227686060511e-05,0.0002832169542168634,0.037534323168186515,1.1805782403133846e-05,0.0002832155159856039,0.0375343231681864
1.0,0.5868372943327239,-0.08913573557301648,0.007958801498127145,0.9119248826291082,0.3120050463183328,0.0012707116928996152,0.4457737207083536,0.3118336540062892,0.001271670299658969,0.4461355716671364
1.0,0.5356489945155393,-0.08642644269845678,0.007958801498127145,0.9119248826291082,0.3118171052809973,0.0012707116928996152,0.4457737207083536,0.3116388687565191,0.0012716702996589692,0.44613557166713635
1.0,0.4954296160877514,-0.3505824979680322,0.0009363295880147897,0.9295774647887324,1.3841877695781148e-05,1.3247070214509207e-06,1.0519810992156369e-16,1.3837758720368631e-05,1.326980329249818e-06,8.124610073759971e-33
1.0,0.49177330895795246,-0.3600650230289916,-0.0028089887640451346,0.9358685446009392,2.0894740597955538e-05,0.00022144235127819314,0.0020320923752864713,2.0914116245138644e-05,0.00022148384944427826,0.0020321030666001607
1.0,0.5758683729433273,-0.24708751015984964,0.15777153558052412,0.9347417840375591,0.08153775223980662,0.02534739698179294,0.002114528384630323,0.0814932026734631,0.025339681237118303,0.002113362669007762
1.0,0.603290676416819,-0.2557572473584407,0.16853932584269643,0.9284507042253523,0.0818240071415971,0.025028852254101203,6.127427514457859e-05,0.08177979261324589,0.0250293404829228,6.127427514447338e-05
1.0,0.6142595978062158,-0.3830940124627489,0.0009363295880147724,0.9342723004694835,9.746143210422733e-05,0.0002851904973304372,0.001612134601631983,9.755518299043999e-05,0.00028566636741003475,0.0016149093599823524
1.0,0.5850091407678245,-0.3936602546735316,0.018258426966291933,0.9342723004694835,0.00011052191347846702,0.0002999447597172119,0.001612134601631983,0.00011064619041422482,0.00030045610480414827,0.0016149093599823526
1.0,0.5575868372943327,-0.05743700894066688,0.07069288389513087,0.8515492957746479,0.5356609391060491,0.000568400692838,0.2938446160975181,0.5353659991678651,0.0005683978063877746,0.293844616097518
1.0,0.56672760511883,-0.04903820102953184,0.07069288389513087,0.8515492957746479,0.5348722666655198,0.000568400692838,0.2938446160975181,0.5345807266802474,0.0005683978063877745,0.293844616097518
1.0,0.6691042047531993,-0.36954754808995005,0.035580524344569084,0.9295774647887324,0.0022518827186227166,1.6383111326410725e-05,9.350943104138996e-17,0.0022505356899165125,1.6397685497158466e-05,8.124610073759971e-33
1.0,0.7349177330895795,-0.37848821457599696,0.029962546816479193,0.9295774647887324,0.0022984316137770397,1.9627291787084793e-05,9.350943104138996e-17,0.002297418463495911,1.9647433242260067e-05,8.124610073759971e-33
1.0,0.6691042047531993,-0.392305608236252,0.036048689138576576,0.9295774647887324,2.53294184227817e-05,1.1969674158035245e-05,9.350943104138996e-17,2.5359064439089507e-05,1.1986829963963274e-05,8.124610073759971e-33
1.0,0.6544789762340036,-0.3779463560010856,0.040730337078651487,0.9295774647887324,1.496830615929452e-05,7.644100210469768e-06,9.350943104138996e-17,1.4980745398813146e-05,7.653832970494488e-06,8.124610073759971e-33
1.0,0.6124314442413162,-0.3619615280411832,0.04260299625468145,1.0,0.0009549677849577875,1.7701059638559728e-05,0.239352637283099,0.000954053520468057,1.7700969749100252e-05,0.2393526372830987
1.0,0.5850091407678245,-0.36900568951503837,0.04260299625468145,1.0,0.0009879690945374371,1.7701059638559728e-05,0.239352637283099,0.0009874795308865683,1.7700969749100252e-05,0.23935263728309872
