is_walking,fsr_med,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_energy,y_energy,z_energy
0.0,0.006198347107438017,-0.3078162771958106,0.2585794094173983,0.8142282114105706,0.0007342730721989283,0.08299946476094493,0.047394728428788536,0.0007344285889854947,0.08300211040842745,0.047474046750536625
1.0,0.3119834710743802,-0.28162771958098387,0.40303272146847563,0.7593629681484076,0.0014766205116639585,0.10875013582479927,0.08407509755543807,0.0014762099795588228,0.10873927569000254,0.08419078992801735
1.0,0.23140495867768596,-0.5318291700241758,-0.5211492418196328,0.7660133006650333,0.18355453613261277,0.6864756823613601,0.12420006608147138,0.18325108119090097,0.6851621274168664,0.12436709362222295
1.0,0.2097107438016529,-0.42506043513296043,-1.0,0.8014525726286318,0.2479540233077597,1.0,0.10334767101697932,0.24723955580718376,1.0,0.10333430881371922
1.0,0.21074380165289255,-0.15773569701853643,-0.017757382282521928,0.7261113055652784,0.06443936008515537,0.66544499198282,0.4619264852226862,0.06440700056942776,0.6632913062016943,0.46189820102590234
1.0,0.20041322314049587,-0.2812248186946044,0.40961691939345574,0.7234861743087153,0.006159149321649367,0.293050062207568,0.4612461638931359,0.006149945513382391,0.29257301923424717,0.46124616389313605
1.0,0.11880165289256199,-0.3291700241740566,0.01456504389465232,0.8656807840392026,1.027147400508101e-05,4.6835318296826555e-06,3.4867673244645995e-06,1.0273777561082285e-05,4.6827675352426935e-06,3.490086027025865e-06
1.0,0.1115702479338843,-0.33944399677679793,0.011173184357541383,0.8648057402870158,5.836064775578383e-06,5.855008842347681e-06,7.557340544888734e-06,5.835084448128061e-06,5.850785928326571e-06,7.567665397571069e-06
1.0,0.11363636363636363,-0.33883964544722533,0.005387071029528615,0.8688309415470811,4.7951854580225455e-05,0.0002484838188467786,0.0009440462700773781,4.788019863359997e-05,0.00024807736330258927,0.000943994498315304
1.0,0.08987603305785125,0.09448025785656264,-0.06145251396648096,0.7794014700735069,0.6844579749804562,0.009620216752427482,0.1836034782641112,0.6834542549855859,0.00960967586722003,0.1835581719987415
1.0,0.9245867768595041,0.0908541498791251,-0.04628890662410257,0.7742387119355988,0.6847809496711005,0.009501025500996903,0.18202476535676113,0.683757688533553,0.009485340725152586,0.18202429126164468
1.0,0.9245867768595041,-0.3336019339242594,0.0215482841181162,0.8686559327966418,8.176898913925551e-05,0.00014717363135190927,0.0006779164777400199,8.178732725096856e-05,0.00014718695258197985,0.000679080604894199
1.0,0.6105371900826446,-0.33259468170830586,0.017358339984037983,0.8695309765488286,6.361997201335258e-05,0.00014193406378005066,0.0006691326092117366,6.363195072758553e-05,0.00014194572253936242,0.0006702816178314437
1.0,0.9121900826446281,-0.3422643029814738,0.019952114924181634,0.8641057052852663,4.5315326494731306e-07,1.4665311603692205e-16,1.0042532616349962e-05,4.5096572627745313e-07,3.5756637824823614e-37,1.0057134908009196e-05
