is_walking,fsr_med,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_energy,y_energy,z_energy
0.0,0.005763688760806916,-0.37584565271862164,0.03340013360053459,0.8550699602694763,0.0,5.195495197868827e-22,0.0,0.0,4.8226395123312135e-37,3.326601884401948e-33
0.0,0.005763688760806916,-0.31495865697820496,0.31396125584502504,0.8778718258766627,0.008275752712636874,0.07288438057668827,0.012163783841518963,0.008264768569445087,0.07299892816398668,0.012142884000370464
0.0,0.005763688760806916,-0.31495865697820496,0.31396125584502504,0.8778718258766627,0.008275752712636874,0.07288438057668827,0.012163783841518963,0.008264768569445089,0.07299892816398668,0.012142884000370464
0.0,0.005763688760806916,-0.37584565271862164,0.0334001336005346,0.8550699602694763,0.0,0.0,0.0,0.0,4.8226395123312135e-37,3.326601884401948e-33
0.0,0.005763688760806916,-0.8907541969431326,-0.38142952571810473,0.8439281395750561,0.5918594827902813,0.15933789914951607,0.002904291880548625,0.5910739265352649,0.15958832004585022,0.0028993017196132453
0.0,0.005763688760806916,-0.8915058882485697,-0.38243152972612077,0.8439281395750561,0.5918072990874014,0.1593150221486171,0.002904291880548625,0.5910246905608769,0.1595666930011794,0.0028993017196132457
0.0,0.1239193083573487,-0.38636933099474274,0.03239812959251859,0.8550699602694763,2.7030282511914972e-05,9.296477114396099e-07,0.0,2.70408680507173e-05,9.31108777601871e-07,3.326601884401948e-33
0.0,0.17579250720461095,-0.3983963918817381,0.03340013360053462,0.8550699602694763,2.0372406639853704e-05,2.2598672278996773e-18,0.0,2.0371712331986828e-05,4.8226395123312135e-37,3.326601884401948e-33
0.0,0.2219020172910663,-0.29516411926835723,0.25584502338009485,0.86785282432199,0.042349101291436805,0.06943364327979712,0.00579335139496843,0.042365685951924525,0.06966246252303199,0.005793351457510211
1.0,0.4510086455331412,-0.5595088950137873,0.3059452237808967,0.9233028156849198,0.1952743333323899,0.07111946835651702,0.07670106288233802,0.19509572836955447,0.07134983676044505,0.07657746671412195
1.0,0.7867435158501441,-0.6647456777750003,0.09719438877755543,0.9105199516324063,0.14908306550156564,0.0022925527870583037,0.07193345103385876,0.14888637121756132,0.002296260081880777,0.07180985481417425
1.0,0.8760806916426513,-0.2227511901779012,0.27788911155644735,0.8097253411642769,0.0708490708910381,0.04261804129936,0.048103806837102026,0.07075503517408341,0.0426850969408599,0.04802115476644438
1.0,0.5432276657060519,-0.10097719869706802,-0.006680026720107201,0.7136811193643113,0.11801991338597632,0.1624251090499128,0.36885283075118275,0.1179443506090332,0.16288699004237986,0.3687701821431521
1.0,0.011527377521613832,-0.27912803808569436,-0.23714094856379547,0.7590257384695109,0.05016641850546895,0.11605868984204931,0.3270514019055809,0.05018606456626899,0.11644116237735147,0.32705140543624484
1.0,0.011527377521613832,-0.39914808318717393,0.0337341349365401,0.8550699602694763,2.82179504742124e-06,3.162719018282211e-07,5.752966212583193e-17,2.8207319863681202e-06,3.157115820784312e-07,3.326601884401948e-33
1.0,0.011527377521613832,-0.39714357303934095,0.03340013360053475,0.8550699602694763,5.5265571204463415e-06,0.0,5.752966212583193e-17,5.526553292276969e-06,4.8226395123312135e-37,3.326601884401948e-33
1.0,0.011527377521613832,-0.3921322976697594,0.02338009352037438,0.8593884954223525,8.788309460037975e-05,0.0001408847562693707,0.0006612207125375442,8.791534305552709e-05,0.00014134904334679006,0.0006612207196756542
1.0,0.011527377521613832,-0.40315710348283884,0.02037408149632627,0.8662117809638971,5.816538823393712e-05,0.0001590272626379367,0.0031666210775227427,5.801254862356011e-05,0.00015919075422637978,0.003164934324157558
1.0,0.011527377521613832,-0.9143071911801678,-0.03674014696058785,0.7759543962687858,0.5482730395415278,0.0036352100716307923,0.18558303074254212,0.5475518835652484,0.0036410295592516962,0.185271044520709
1.0,0.011527377521613832,-0.9082936607366672,-0.02872411489645955,0.7669718431508031,0.548684718199617,0.0035735658027651732,0.18157714515490606,0.5479580169362605,0.003579182141101592,0.18126515888982767
1.0,0.01440922190201729,-0.4039087947882748,0.016032064128256775,0.8989462774226981,6.311111503930826e-06,0.00042328042328042254,0.0682549047841095,6.313583047120643e-06,0.00042467534801080015,0.0682549055209512
1.0,0.01440922190201729,-0.39664244550238037,0.016032064128256775,0.8989462774226981,1.738589851768022e-05,0.00042328042328042254,0.0682549047841095,1.7390539018184993e-05,0.0004246753480108003,0.06825490552095118
1.0,0.01440922190201729,-0.46654973690804435,0.5544422177688739,0.7498704439454137,0.01025709929499313,0.2513767411726595,0.25891392992001805,0.01024355433634023,0.2517718134635458,0.25846906341491016
1.0,0.01440922190201729,-0.4710598847406692,0.5634602538410184,0.7724131974434295,0.010935214355493699,0.2511829240008204,0.27723041837231915,0.010911319813623465,0.25159222806163656,0.2765475854750848
1.0,0.01440922190201729,-0.38511651215234466,-0.4565798263193073,0.8217308688892764,0.003295696236771535,0.3497328652509185,0.12089707689922397,0.003295406326084895,0.3508852834818529,0.1208711583521499
1.0,0.01440922190201729,-0.5725382109746968,-0.8273213092852414,0.7621350837795833,0.0779685594902299,0.4602144994374192,0.13285313488032424,0.07786895159746843,0.4615222887473002,0.13279871649987302
1.0,0.01440922190201729,-0.5337008268604391,-0.20774883099532498,0.8287268958369335,0.050426907898963536,0.08160107698569233,0.02127713792843838,0.050446655972038054,0.08186999412443119,0.021277135459274364
1.0,0.01440922190201729,-0.4262089701829139,0.0334001336005346,0.8512696493349489,3.077100313547597e-05,0.0,1.329998233220038e-05,3.078088548075949e-05,4.8226395123312135e-37,1.3299982475761754e-05
1.0,0.01440922190201729,-0.5502380355800593,-0.07080828323313326,0.9405769562964275,0.03308385211919713,0.01005506964690634,0.1863557467615136,0.03303990804353018,0.010070872538541832,0.18603637646684254
1.0,0.01440922190201729,-0.8661989476321806,-0.14094856379425574,0.9951632406287809,0.1730538459915673,0.34495014724214096,0.22449504382419727,0.17311354935530912,0.34593490504110397,0.22440564920642012
1.0,0.01440922190201729,-0.9559007767476915,-0.41182364729459087,0.8377958196579742,0.2326982882856874,0.454690411338763,0.1588635389642305,0.23278285848847052,0.45618467963425247,0.15837835040943488
1.0,0.01440922190201729,-0.6326735154096791,-0.3283233132932546,0.8042839868716544,0.09684727861339312,0.12139541399353027,0.12297547982007274,0.09671884758498196,0.12158662172908144,0.12279022059629459
1.0,0.06340057636887608,-0.40616386870458876,0.04609218436873785,0.8738987735360165,2.1061600822021045e-05,0.0002260417645034092,0.012569541257052534,2.1067680792881643e-05,0.00022678668732529415,0.012569541392746315
1.0,0.08645533141210375,-0.40290653971436,0.03340013360053472,0.8550699602694763,1.532698508065508e-05,1.0635940675999843e-16,0.0,1.5332987400150157e-05,4.8226395123312135e-37,3.326601884401948e-33
1.0,0.3069164265129683,-0.6742671009772047,0.0814963259853045,0.7636033857315595,0.16339198507304237,0.0021419083271517606,0.19572791073190032,0.16317341992291062,0.0021452746235947106,0.19539161058912222
