0,0,0,0.012691,-0.99681,-0.034801,7.1127e-07,8.4638e-07,1.0186e-06,0.00016177,0.99364,0.0012121
0,0,0,0.012641,-0.99668,-0.034952,5.6171e-07,9.6601e-07,8.6004e-07,0.00016035,0.99338,0.0012225
0,0,0,0.012721,-0.9965,-0.034717,4.8621e-07,8.5324e-07,9.6434e-07,0.00016229,0.99302,0.0012062
0,0,0,0.012809,-0.99657,-0.034597,7.1096e-07,8.1558e-07,1.1253e-06,0.00016476,0.99315,0.001198
0,0,0,0.01272,-0.99675,-0.034896,8.3663e-07,7.6485e-07,1.3472e-06,0.00016262,0.99351,0.001219
0,0,0,0.01281,-0.99653,-0.034775,6.7771e-07,8.7337e-07,1.36e-06,0.00016477,0.99308,0.0012107
0,0,0,0.012719,-0.9965,-0.034578,7.0266e-07,6.909e-07,1.3448e-06,0.00016246,0.99302,0.001197
0,0,0,0.012534,-0.99676,-0.034625,7.0806e-07,5.7597e-07,1.3168e-06,0.00015779,0.99353,0.0012002
0,0,0,0.012581,-0.99656,-0.034862,6.5387e-06,1.4204e-06,4.5286e-05,0.00016467,0.99313,0.0012597
0,0,0,0.01221,-0.99642,-0.03541,1.1687e-05,1.3631e-06,5.3369e-05,0.00016052,0.99285,0.0013061
0,25.328,32.783,0.011915,-0.99651,-0.035585,6.7382e-06,7.8844e-07,1.0695e-05,0.00014856,0.99303,0.0012768
0,29.845,26.961,0.012347,-0.99653,-0.035118,3.9414e-06,8.1999e-07,3.6222e-06,0.00015631,0.99307,0.0012368
0,0.01543,14.099,0.012202,-0.99671,-0.035473,2.5342e-05,8.8011e-07,1.9282e-05,0.00017369,0.99343,0.0012772
0,0,22.829,0.011119,-0.997,-0.035276,0.00012874,1.4764e-06,8.7686e-05,0.00024969,0.99401,0.0013303
0,0,33.45,0.011539,-0.99691,-0.034327,0.0001135,1.434e-06,7.5062e-05,0.00024428,0.99384,0.0012519
0,0,37.666,0.0095615,-0.99833,-0.035398,0.00022529,7.0295e-05,0.0002748,0.00031202,0.99672,0.0015221
1,0,67.138,0.01544,-0.99731,-0.039626,0.00092005,0.00051456,0.00058384,0.0011393,0.99512,0.0021419
1,0,98.464,0.03077,-0.99671,-0.036665,0.0013829,0.00050752,0.00068526,0.0023009,0.99392,0.0020153
1,0,107.91,0.027992,-0.99885,-0.03548,0.00088632,0.00012256,0.00050962,0.0016514,0.99782,0.0017579
1,0,114.59,0.027703,-0.99579,-0.044936,0.00045628,0.00036374,0.00041497,0.0012142,0.99195,0.0024255
1,0,124.04,0.037759,-0.9952,-0.042291,0.0020186,0.00047788,0.00075069,0.0034023,0.9909,0.0025236
1,0,165.35,0.028764,-0.99687,-0.038217,0.0020113,0.00034388,0.00067594,0.0027968,0.99409,0.0021224
1,0.39028,173.71,0.030201,-0.995,-0.041116,0.00069718,0.00052687,0.00033547,0.0015947,0.99055,0.002019
1,31.522,202.43,0.030192,-0.99564,-0.036899,0.00089442,0.00036628,0.0002458,0.0017874,0.99166,0.0016022
1,26.286,220.61,0.024129,-0.99769,-0.03752,0.00078709,2.5964e-05,0.00026021,0.0013529,0.99541,0.0016626
1,48.579,286.19,0.032638,-0.99722,-0.035478,0.00061296,2.4816e-05,0.00024506,0.0016654,0.99447,0.0014986
1,6.6597,286.77,0.032292,-0.99649,-0.033139,0.00036319,1.0329e-05,0.00014565,0.0013984,0.99301,0.0012408
1,4.821,257.47,0.039289,-0.99648,-0.034227,0.0003881,1.2176e-05,0.00010031,0.0019236,0.99299,0.0012697
1,0.039095,273.68,0.03941,-0.99619,-0.032106,0.00041107,6.4334e-06,6.1331e-05,0.0019557,0.9924,0.0010908
1,0,284.14,0.031792,-0.99444,-0.033181,0.00042093,2.6946e-05,0.00012174,0.0014229,0.98894,0.0012202
1,0,287.33,0.04105,-0.99424,-0.032506,0.00061401,2.4962e-05,0.00011507,0.0022863,0.98853,0.0011693
1,0,294.87,0.0397,-0.99591,-0.031803,0.00051676,6.9061e-06,7.0511e-05,0.0020821,0.99185,0.0010805
1,0,291.58,0.037198,-0.99574,-0.032266,0.00024079,8.1747e-06,7.3391e-05,0.0016195,0.99151,0.0011129
1,0,310.86,0.036208,-0.99568,-0.033436,0.00029516,4.8574e-06,0.00015142,0.0016001,0.99138,0.0012662
1,0,306.59,0.030393,-0.99583,-0.034652,0.00029288,7.1522e-06,0.00016772,0.0012105,0.99169,0.001365
1,0,291.51,0.03603,-0.99585,-0.033064,0.00027653,7.919e-06,0.00010012,0.0015689,0.99172,0.0011913
1,0,298.65,0.031535,-0.99641,-0.032379,0.00045266,5.5226e-06,0.00010869,0.0014377,0.99284,0.0011548
1,0,288.33,0.036522,-0.9961,-0.034342,0.00052119,7.4005e-06,7.5263e-05,0.0018442,0.99221,0.0012531
1,0,306.07,0.039227,-0.99629,-0.033804,0.00049144,1.2417e-05,0.00012834,0.0020199,0.99261,0.0012684
1,0,308.15,0.030141,-0.99656,-0.035588,0.00056177,1.9412e-05,0.00021003,0.0014586,0.99314,0.0014722
1,0,304.1,0.042295,-0.99591,-0.036251,0.00068752,1.2601e-05,0.00016717,0.0024621,0.99185,0.0014779
1,0,324.88,0.040948,-0.99613,-0.034375,0.0005431,2.3873e-06,0.00010074,0.0022085,0.99227,0.0012803
1,0,328.42,0.042163,-0.99554,-0.034583,0.00030522,4.8895e-06,7.474e-05,0.0020765,0.9911,0.0012692
1,0,332.95,0.042035,-0.99523,-0.034689,0.00029868,4.5738e-06,7.5641e-05,0.0020594,0.99048,0.0012774
1,0,335.56,0.036991,-0.99577,-0.034832,0.00032413,3.718e-06,8.9332e-05,0.0016857,0.99157,0.0013008
1,0,339.88,0.043997,-0.99584,-0.034609,0.00029809,2.7485e-06,7.6228e-05,0.0022277,0.99169,0.0012725
1,0,340.85,0.038218,-0.99616,-0.033723,0.00036205,2.7805e-06,9.75e-05,0.0018151,0.99233,0.0012327
