0,0,0,0.036519,-0.99935,-0.0073614,3.653e-07,2.0152e-07,2.4158e-07,0.001334,0.9987,5.4427e-05
0,0,0,0.036484,-0.99928,-0.0073913,2.2339e-07,3.1084e-07,2.4525e-07,0.0013313,0.99857,5.4871e-05
0,0,0,0.036459,-0.99929,-0.0074793,2.2503e-07,2.8461e-07,2.1731e-07,0.0013295,0.99859,5.6153e-05
0,0,0,0.036537,-0.99946,-0.0074987,3.0869e-07,2.1665e-07,1.8482e-07,0.0013353,0.99892,5.6412e-05
0,0,0,0.036457,-0.99942,-0.007383,2.7465e-07,2.4708e-07,1.8402e-07,0.0013294,0.99885,5.4689e-05
0,0,0,0.03636,-0.99924,-0.0071821,2.8379e-07,2.7132e-07,3.1045e-07,0.0013224,0.99847,5.1887e-05
0,0,0,0.036502,-0.9992,-0.0067546,3.651e-07,2.6235e-07,4.403e-07,0.0013327,0.9984,4.6055e-05
0,0,0,0.036633,-0.99922,-0.0065387,3.2979e-05,4.3377e-07,1.5696e-05,0.0013743,0.99844,5.8123e-05
0,0,0,0.036256,-0.99914,-0.0066977,3.639e-05,4.927e-07,2.2608e-05,0.0013501,0.99828,6.6996e-05
0,0,0,0.036184,-0.99919,-0.0064131,4.1029e-06,3.2611e-07,8.0668e-06,0.0013133,0.99839,4.9027e-05
0,25.328,32.783,0.036385,-0.99938,-0.0061363,1.291e-06,2.3553e-07,1.7212e-06,0.0013251,0.99877,3.9339e-05
0,29.845,26.961,0.036339,-0.9993,-0.0059694,6.7882e-06,3.3865e-07,2.9431e-05,0.0013272,0.9986,6.4451e-05
0,0.01543,14.099,0.036419,-0.99809,-0.0049884,7.8468e-05,6.292e-05,0.0001784,0.0014032,0.99625,0.00019956
0,0,22.829,0.036124,-0.99811,-0.0054013,7.7986e-05,6.293e-05,0.00015789,0.0013813,0.99629,0.00018377
0,0,33.45,0.035452,-0.99777,-0.006395,4.0438e-05,6.1174e-05,0.00016727,0.0012964,0.99561,0.00020468
0,0,37.666,0.043537,-0.99707,-0.0037788,0.000283,0.00012678,0.00036681,0.0021726,0.99428,0.00037345
1,0,67.138,0.05201,-0.9977,0.007062,0.00039203,0.00013179,0.0004432,0.0030889,0.99553,0.00048384
1,0,98.464,0.04902,-0.9984,0.0076011,0.00027702,7.9211e-05,0.00030665,0.0026742,0.99688,0.00035803
1,0,107.91,0.05179,-0.99849,0.0037092,0.00020084,2.533e-05,0.00023256,0.0028789,0.997,0.00024147
1,0,114.59,0.05251,-0.99726,0.011719,0.0012735,0.00010016,0.00042333,0.0040042,0.99462,0.00055186
1,0,124.04,0.047274,-0.99746,0.0067479,0.0011765,0.00010618,0.00039132,0.0033869,0.99503,0.0004287
1,0,165.35,0.052298,-0.99827,0.0062971,0.00012586,3.6358e-05,0.00018029,0.0028583,0.99659,0.00021618
1,0.39028,173.71,0.047127,-0.99861,0.0073137,0.00036779,6.0803e-05,0.00037665,0.0025811,0.99727,0.0004223
1,31.522,202.43,0.043421,-0.99898,0.0043987,0.00043043,0.0001211,0.0004556,0.0023069,0.99808,0.00046546
1,26.286,220.61,0.047688,-0.99922,0.011428,0.00034494,8.1348e-05,0.00036681,0.0026119,0.99853,0.00048976
1,48.579,286.19,0.044842,-0.99926,0.011218,0.00020578,8.9939e-06,0.00026375,0.0022123,0.99853,0.0003841
1,6.6597,286.77,0.051762,-0.99876,0.016317,0.00015844,2.2272e-05,0.00017776,0.0028345,0.99753,0.00044029
1,4.821,257.47,0.052569,-0.99901,0.016634,0.0001472,1.692e-05,0.00017122,0.0029076,0.99804,0.00044435
1,0.039095,273.68,0.049033,-0.9988,0.012565,0.0001559,1.5317e-05,0.00017399,0.0025569,0.99762,0.00032824
1,0,284.14,0.054587,-0.99829,0.021492,0.00019736,1.3896e-05,0.00024165,0.003173,0.9966,0.00069851
1,0,287.33,0.051168,-0.999,0.017245,0.00019045,6.0424e-06,0.00028249,0.0028047,0.99801,0.00057398
1,0,294.87,0.049068,-0.99898,0.014594,0.00011424,5.7899e-06,0.00018266,0.0025195,0.99797,0.00039184
1,0,291.58,0.050074,-0.99867,0.015441,0.00017459,1.716e-05,0.00022249,0.0026784,0.99736,0.00045627
1,0,310.86,0.046947,-0.99859,0.0086966,0.00015651,2.3839e-05,0.00017586,0.0023573,0.99721,0.00024782
1,0,306.59,0.050309,-0.99855,0.015466,0.000107,9.5142e-06,0.00018302,0.0026357,0.99711,0.0004184
1,0,291.51,0.047616,-0.99876,0.010973,0.00021904,5.2429e-06,0.00030501,0.0024818,0.99752,0.00041907
1,0,298.65,0.049578,-0.99858,0.014047,0.00022281,1.0266e-05,0.00034564,0.0026762,0.99718,0.00053576
1,0,288.33,0.050751,-0.99851,0.018197,0.00029541,2.5158e-05,0.00031624,0.002865,0.99705,0.00064078
1,0,306.07,0.046404,-0.99877,0.0065654,0.00029102,2.6283e-05,0.00031179,0.0024382,0.99757,0.0003484
1,0,308.15,0.053751,-0.99925,0.017265,0.00022782,1.7292e-05,0.00040157,0.0031122,0.99852,0.00069128
1,0,304.1,0.052751,-0.99957,0.018447,0.00020919,1.5417e-05,0.00028665,0.0029875,0.99916,0.00062097
1,0,324.88,0.053135,-0.99896,0.017972,0.00012206,1.1878e-05,0.00018745,0.0029428,0.99793,0.00050654
1,0,328.42,0.052903,-0.9987,0.019554,0.00020389,7.2181e-06,0.00017742,0.0029984,0.99741,0.0005561
1,0,332.95,0.05035,-0.99852,0.015025,0.0002387,5.9279e-06,0.00015314,0.0027689,0.99706,0.00037568
1,0,335.56,0.054129,-0.99829,0.02123,0.0001364,5.4794e-06,0.00013991,0.0030635,0.9966,0.00058771
1,0,339.88,0.050023,-0.9989,0.016527,0.00015939,6.8511e-06,0.0002355,0.0026583,0.99781,0.00050372
1,0,340.85,0.050332,-0.99885,0.015878,0.00017958,9.4446e-06,0.00025877,0.0027092,0.99771,0.00050549
1,0,319.92,0.049622,-0.99841,0.015076,0.00017914,5.7222e-06,0.00031585,0.0026378,0.99683,0.00053655
1,0,329.81,0.048081,-0.99818,0.012116,0.00019265,6.7872e-06,0.00024822,0.0025005,0.99637,0.00038984
1,0,332.02,0.054998,-0.99798,0.022561,0.00016504,8.4643e-06,0.00015272,0.0031864,0.99598,0.00065853
1,0,326.99,0.052168,-0.9984,0.020374,0.00020048,7.6028e-06,0.00025106,0.0029178,0.99681,0.00066094
1,0,336.9,0.048369,-0.99921,0.013803,0.00015607,7.8773e-06,0.00024542,0.0024924,0.99842,0.00043082
1,0,335.64,0.052141,-0.99926,0.01942,0.00017901,5.7399e-06,0.00026155,0.0028939,0.99853,0.00063323
1,0,343.66,0.05038,-0.99908,0.016805,0.0002145,4.7845e-06,0.0002218,0.0027482,0.99817,0.00049959
1,0,362.7,0.051423,-0.99874,0.013641,0.0002397,4.6081e-05,0.00022482,0.002879,0.99753,0.00040622
1,0,335.15,0.047825,-0.99885,0.011807,0.00038353,4.4429e-05,0.00044407,0.0026628,0.99774,0.00057423
1,0,358.64,0.043896,-0.99899,0.0082035,0.00032387,4.8285e-06,0.00037547,0.002244,0.99798,0.00043494
1,0,359.5,0.051147,-0.99872,0.014348,0.00021936,5.4132e-06,0.00021303,0.0028308,0.99744,0.00041444
1,0,338.25,0.047844,-0.99897,0.010806,0.00019869,2.6122e-06,0.00018797,0.0024836,0.99794,0.00030082
1,0,374.68,0.041799,-0.99923,0.0017958,0.00011746,4.6784e-06,0.0001173,0.0018621,0.99847,0.00011808
1,0,370.52,0.047852,-0.99906,0.010496,0.00013576,5.7627e-06,0.00019771,0.0024227,0.99813,0.00030376
1,0,373.13,0.04767,-0.99903,0.010655,0.00012958,4.0931e-06,0.0001556,0.0023993,0.99806,0.0002659
1,0,376.12,0.044996,-0.99958,0.0048784,0.00014948,6.0012e-06,0.00019112,0.002171,0.99917,0.00021094
1,0,357.34,0.04831,-0.99955,0.01119,0.00016104,4.868e-06,0.00024443,0.0024915,0.99911,0.00036455
1,0,357.95,0.044759,-0.99939,0.0062653,0.00011019,5.8941e-06,0.00018015,0.0021113,0.99879,0.00021566
1,0,326.93,0.046786,-0.99828,0.0098664,0.00017874,1.2605e-05,0.000244,0.0023639,0.99657,0.00033627
1,0,322.99,0.046528,-0.99834,0.012451,0.00021039,1.1611e-05,0.00019442,0.0023709,0.99669,0.00034541
1,0,354.38,0.044598,-0.9991,0.0056699,0.00021286,3.3906e-05,0.00023119,0.0021974,0.99823,0.00025852
1,0,334.2,0.046559,-0.99888,0.0098947,0.00025098,3.8335e-05,0.00030137,0.0024135,0.9978,0.000393
1,0,337,0.041981,-0.99908,0.0065559,0.00020934,1.3936e-05,0.00016764,0.0019674,0.99818,0.00020712
1,0,340.01,0.046056,-0.99897,0.0085258,0.00024063,8.6859e-06,0.00020636,0.0023568,0.99796,0.00027475
1,0,343,0.044816,-0.99916,0.008105,0.00023886,3.8898e-06,0.00024869,0.0022424,0.99833,0.0003092
1,0,352.86,0.038446,-0.99875,-0.0015634,0.0001755,6.168e-06,0.00016097,0.00165,0.9975,0.00016006
1,0,356.13,0.043156,-0.99817,0.0047216,0.00027427,8.1458e-06,0.00027152,0.002131,0.99635,0.00028816
1,0,362.95,0.043112,-0.99872,0.0030365,0.00025471,4.5344e-06,0.00028984,0.0021081,0.99745,0.00029302
1,0,359.87,0.044475,-0.99924,0.0022113,0.00025552,4.4006e-06,0.00030054,0.0022282,0.99849,0.00029917
