x,y,z,timeStamp
0.039764404296875,-1.00050354003906,-0.0037841796875,35288.48502625
0.0457305908203125,-0.999923706054688,0.021575927734375,35288.52653025
0.041839599609375,-0.999481201171875,0.006744384765625,35288.56803425
0.0298004150390625,-0.999374389648438,-0.006561279296875,35288.60953825
0.0298004150390625,-1.00044250488281,0.0064697265625,35288.65104225
0.0494537353515625,-0.999542236328125,0.0090179443359375,35288.69254525
0.0319671630859375,-0.998306274414062,0.005279541015625,35288.73404925
0.0300445556640625,-0.999664306640625,-0.001556396484375,35288.77555325
0.0406951904296875,-0.99932861328125,0.0050201416015625,35288.81705725
0.0396728515625,-1.0001220703125,0.0113372802734375,35288.858567
0.0332183837890625,-0.999496459960938,-0.0016632080078125,35288.900071
0.0325469970703125,-0.998611450195312,0.000518798828125,35288.941575
0.041900634765625,-0.9986572265625,0.0087432861328125,35288.983079
0.038299560546875,-0.998748779296875,0.0036468505859375,35289.024583
0.0298309326171875,-0.999862670898438,0.0004425048828125,35289.066087
0.037078857421875,-0.999954223632812,0.005340576171875,35289.10759
0.039581298828125,-0.9993896484375,0.0079193115234375,35289.149094
0.0330810546875,-0.99957275390625,0.0023651123046875,35289.190598
0.03411865234375,-1.00028991699219,0.0017242431640625,35289.232102
0.0388336181640625,-0.999038696289062,0.0080718994140625,35289.273606
0.03765869140625,-0.999557495117188,0.0056915283203125,35289.31511
0.033294677734375,-0.998931884765625,0.00042724609375,35289.356614
0.03680419921875,-0.999114990234375,0.005096435546875,35289.398118
0.038909912109375,-1.00018310546875,0.006622314453125,35289.439622
0.035186767578125,-0.999649047851562,0.003021240234375,35289.481126
0.03411865234375,-0.999649047851562,0.0019378662109375,35289.52263
0.0381011962890625,-0.999282836914062,0.005523681640625,35289.564133
0.0367431640625,-0.9989013671875,0.0049285888671875,35289.605637
0.0346527099609375,-0.999282836914062,0.0022735595703125,35289.647141
0.0359344482421875,-0.999374389648438,0.003936767578125,35289.688645
0.0378265380859375,-0.99981689453125,0.0064544677734375,35289.730149
0.035675048828125,-0.99847412109375,0.0031585693359375,35289.771653
0.0348358154296875,-0.99957275390625,0.003875732421875,35289.813157
0.0372467041015625,-0.999160766601562,0.0056610107421875,35289.8546386667
0.037994384765625,-0.998931884765625,0.00555419921875,35289.8961426667
0.03515625,-0.99871826171875,0.0031585693359375,35289.9376466667
