x,y,z,timeStamp
0.0292510986328125,-0.9991455078125,-0.006927490234375,35072.603983625
0.0455474853515625,-0.99871826171875,-0.001434326171875,35072.645482375
0.032745361328125,-1.00004577636719,-0.0084075927734375,35072.686986375
0.037353515625,-0.999496459960938,-0.00701904296875,35072.728459375
0.033966064453125,-0.998779296875,-0.007476806640625,35072.769963375
0.0394744873046875,-0.999130249023438,-0.00616455078125,35072.811467375
0.03668212890625,-0.998748779296875,-0.0063629150390625,35072.852971375
0.0373992919921875,-0.999343872070312,-0.007110595703125,35072.894475375
0.0347747802734375,-0.9989013671875,-0.006866455078125,35072.935978375
0.0364837646484375,-0.998809814453125,-0.0078277587890625,35072.977482375
0.0366668701171875,-0.998214721679688,-0.0066680908203125,35073.018986375
0.0370635986328125,-0.999038696289062,-0.0067138671875,35073.060460375
0.0373077392578125,-0.999282836914062,-0.0066375732421875,35073.101964375
0.036041259765625,-0.9990234375,-0.007568359375,35073.143467375
0.03717041015625,-1.0001220703125,-0.007293701171875,35073.184971375
0.0366363525390625,-0.998855590820312,-0.0072174072265625,35073.226445375
0.0364532470703125,-0.99920654296875,-0.006927490234375,35073.267949375
0.03656005859375,-0.999099731445312,-0.008087158203125,35073.309453375
0.037445068359375,-0.99896240234375,-0.0072174072265625,35073.350956375
0.0358123779296875,-0.999481201171875,-0.0069580078125,35073.392460375
0.036956787109375,-0.998291015625,-0.0072479248046875,35073.433964375
0.0360260009765625,-0.998855590820312,-0.0066986083984375,35073.475438375
0.0360107421875,-0.999481201171875,-0.0069732666015625,35073.516972375
0.0367431640625,-0.99957275390625,-0.0067138671875,35073.558445375
0.0355987548828125,-0.9989013671875,-0.007171630859375,35073.599949375
0.0363311767578125,-0.999298095703125,-0.0066680908203125,35073.6414680417
0.0368194580078125,-0.9989013671875,-0.0064849853515625,35073.6829720417
0.0363311767578125,-0.999862670898438,-0.007080078125,35073.7244760417
0.0372314453125,-0.99871826171875,-0.0072784423828125,35073.7659800417
0.036285400390625,-0.9990234375,-0.006439208984375,35073.8074530417
0.036468505859375,-0.99932861328125,-0.0070648193359375,35073.8489570417
0.0368499755859375,-0.9993896484375,-0.0074005126953125,35073.8904610417
0.0367279052734375,-0.998611450195312,-0.0065460205078125,35073.9319650417
0.0361175537109375,-0.999832153320312,-0.00701904296875,35073.9734690417
0.036224365234375,-0.998855590820312,-0.00653076171875,35074.0149730417
0.0369873046875,-0.999557495117188,-0.0073394775390625,35074.0564460417
0.0362548828125,-0.999099731445312,-0.0070953369140625,35074.0979500417
0.0357818603515625,-0.999176025390625,-0.00738525390625,35074.1394540417
0.0352630615234375,-0.999053955078125,-0.007568359375,35074.1809580417
0.0367431640625,-0.9993896484375,-0.0076904296875,35074.2224620417
0.0370635986328125,-0.998825073242188,-0.007171630859375,35074.2639660417
0.03631591796875,-0.9993896484375,-0.0074310302734375,35074.3054390417
0.0357666015625,-0.999069213867188,-0.00677490234375,35074.3469430417
0.036895751953125,-0.999160766601562,-0.0079193115234375,35074.3884470417
0.037078857421875,-0.998336791992188,-0.00653076171875,35074.4299510417
0.0370635986328125,-0.999893188476562,-0.00750732421875,35074.4714550417
0.0360565185546875,-0.997940063476562,-0.0069122314453125,35074.5129280417
0.0368194580078125,-0.999496459960938,-0.006591796875,35074.5544320417
0.0370330810546875,-0.999130249023438,-0.0074310302734375,35074.5959360417
0.0370635986328125,-0.999404907226562,-0.0069427490234375,35074.6374330417
0.0357666015625,-0.999298095703125,-0.0070037841796875,35074.6789370417
0.0362701416015625,-0.998580932617188,-0.008331298828125,35074.7204410417
0.036346435546875,-0.99945068359375,-0.00604248046875,35074.7619450417
0.0375213623046875,-0.999099731445312,-0.00799560546875,35074.8034490417
0.03704833984375,-0.999984741210938,-0.00732421875,35074.8449520417
0.036346435546875,-0.998733520507812,-0.0077056884765625,35074.8864560417
0.035980224609375,-0.999114990234375,-0.00665283203125,35074.9279600417
0.03717041015625,-0.99884033203125,-0.0074615478515625,35074.9694340417
0.0366668701171875,-0.999099731445312,-0.0073089599609375,35075.0109680417
0.037567138671875,-0.998382568359375,-0.006561279296875,35075.0524410417
0.036529541015625,-0.999038696289062,-0.00738525390625,35075.0939450417
0.036651611328125,-0.99957275390625,-0.00750732421875,35075.1354490417
0.036590576171875,-0.9993896484375,-0.0071868896484375,35075.1769530417
0.0373077392578125,-0.999420166015625,-0.007659912109375,35075.2184570417
0.036376953125,-0.999526977539062,-0.00689697265625,35075.2599610417
0.0373077392578125,-0.998367309570312,-0.0079498291015625,35075.3014650417
0.0351715087890625,-0.999176025390625,-0.0067596435546875,35075.3429690417
0.0380401611328125,-0.997970581054688,-0.0077056884765625,35075.3844730417
0.0363616943359375,-0.999038696289062,-0.007110595703125,35075.4259770417
0.0372467041015625,-0.999237060546875,-0.0081634521484375,35075.4674500417
0.0360260009765625,-0.999267578125,-0.007659912109375,35075.5089540417
0.0370941162109375,-0.999649047851562,-0.0078887939453125,35075.5504580417
0.03582763671875,-0.999374389648438,-0.0081634521484375,35075.5919620417
0.0362396240234375,-0.9991455078125,-0.0073699951171875,35075.6334557917
0.0367584228515625,-0.99884033203125,-0.00750732421875,35075.6749597917
0.0364990234375,-1.00001525878906,-0.0070953369140625,35075.7164627917
0.03717041015625,-0.999801635742188,-0.0066375732421875,35075.7579667917
0.0365753173828125,-0.999786376953125,-0.0083160400390625,35075.7994407917
0.036407470703125,-0.999526977539062,-0.0073089599609375,35075.8409447917
0.0369110107421875,-0.998336791992188,-0.006591796875,35075.8824487917
0.0363922119140625,-1.00018310546875,-0.00726318359375,35075.9239517917
