is_walking,fsr_bottom,fsr_outside,top_x,top_y,top_z,side_x,side_y,side_z,corner_x,corner_y,corner_z,front_x,front_y,front_z
1,20.745,318.16,0.0649261475,0.0367126465,-1.0001983643,0.0450134277,-1.0042266846,-0.0489807129,0.0595245361,-0.9976806641,0.0130310059,0.0373687744,-0.9596710205,0.0128936768
1,20.659,302.76,0.0640258789,0.0374450684,-1.0006561279,0.0121002197,-0.9859924316,-0.0294494629,0.0425872803,-1.0003204346,0.0037536621,0.0573120117,-0.9872741699,-0.0055236816
1,22,286,0.0643920898,0.0377655029,-1.0004730225,0.0673675537,-0.9982299805,-0.0487976074,0.0489196777,-0.9924926758,0.0010528564,0.049697876,-0.976776123,0.0039520264
1,24.395,271.68,0.0649719238,0.0359344482,-1.0022125244,0.0764465332,-0.9968566895,-0.0361633301,0.0255737305,-0.9980316162,0.0096435547,-0.0035400391,-1.0276641846,-0.0074005127
1,27.003,263.07,0.0658721924,0.0394134521,-0.99949646,0.0511779785,-0.9969329834,-0.0047149658,0.0252685547,-1.0054473877,0.0065155029,0.0661773682,-1.0483093262,-0.0013580322
1,29.476,258.29,0.0651855469,0.0363311768,-1.0007476807,0.036026001,-0.9917297363,-0.0094299316,0.0466461182,-0.9965209961,0.0016021729,0.1238555908,-1.0085144043,-0.0111083984
1,32.32,255.63,0.065322876,0.0359802246,-1.0006408691,0.0187225342,-0.9945831299,-0.0274047852,0.0523986816,-0.9947052002,0.0275726318,0.0825042725,-0.9588012695,0.0211639404
1,35.651,254.89,0.064666748,0.0383605957,-1.0000305176,0.0621337891,-0.9946594238,-0.0351104736,0.0473480225,-0.998626709,0.0071868896,0.0699462891,-0.986618042,0.0246429443
1,37.977,256.34,0.066192627,0.0380249023,-0.999710083,0.0496826172,-0.990447998,-0.0235290527,0.0281982422,-1.0083465576,0.0164794922,0.0451965332,-1.0045928955,-0.0145263672
1,37.476,260.9,0.0659484863,0.0347137451,-1.0013427734,0.0312347412,-0.9983520508,-0.0380096436,0.0348510742,-0.9962310791,0.0012969971,0.0502166748,-0.9919281006,-0.0009918213
1,34.331,265.36,0.0644073486,0.0373840332,-1.0000305176,0.0119171143,-0.9945068359,-0.0390319824,0.061050415,-0.9969940186,-0.0124816895,0.0566558838,-0.9960632324,-0.0182647705
1,31.378,267.44,0.0641174316,0.0359191895,-0.9993743896,-0.0040130615,-0.992477417,-0.0465545654,0.0629730225,-0.9934692383,0.0242614746,0.0586700439,-0.9972991943,-0.0523529053
1,31.473,265.67,0.0642700195,0.0360717773,-1.0019226074,0.0179595947,-0.9975128174,-0.050567627,0.0310058594,-0.9975738525,0.0031738281,0.0571594238,-0.9939422607,-0.0303192139
1,34.384,261.76,0.0652008057,0.035736084,-1.0005645752,0.0249786377,-1.0006408691,-0.0369110107,0.0615386963,-0.9991607666,-0.0180664063,0.0588989258,-0.9967651367,-0.0247497559
1,37,260,0.0657806396,0.0370025635,-1.0007781982,0.0255432129,-1.0000457764,-0.0169067383,-0.0083312988,-1.0003967285,0.0100402832,0.062789917,-0.9964599609,-0.0148773193
1,36.701,261.33,0.0650787354,0.0377960205,-1.0007629395,0.063293457,-1.0066833496,-0.0210113525,0.0711517334,-1.0021057129,0.0240631104,0.0651550293,-0.9926147461,0.0037231445
1,34.087,265.94,0.0652770996,0.0374908447,-1.0016174316,0.0649719238,-0.9998779297,-0.0371551514,0.072845459,-1.0050354004,0.0236053467,0.0557098389,-0.9982757568,0.024887085
1,31.838,270.01,0.064666748,0.0371856689,-1.0007629395,0.0340881348,-0.9833984375,-0.040435791,0.0702056885,-1.0003662109,0.0660400391,0.0606536865,-0.9959716797,0.0234375
1,31.545,271.69,0.0651550293,0.0361633301,-1.0016937256,0.0357055664,-0.9949798584,-0.0260925293,0.0684509277,-0.999420166,0.0395355225,0.075012207,-0.9905090332,0.0137634277
1,32.043,271.86,0.0651855469,0.0358123779,-1.0004577637,0.0220489502,-0.9956512451,-0.0423736572,0.0706176758,-0.9904327393,0.03175354,0.0525054932,-0.9919433594,0.0098419189
1,31.161,272.09,0.0664215088,0.0372161865,-1.0019073486,0.0421142578,-0.985458374,-0.0222625732,0.0422363281,-1.0007476807,0.0202941895,0.0710906982,-0.9958648682,0.0373382568
1,28.568,274.4,0.0654296875,0.0364074707,-1.0005950928,0.0135192871,-0.9973449707,-0.0261535645,0.0617675781,-0.9997253418,0.0208892822,0.0524139404,-0.9968414307,0.0085449219
1,26.279,276.21,0.0653991699,0.0364990234,-1.0008392334,0.0581207275,-0.9891357422,-0.0335540771,0.054397583,-0.9985961914,0.0098114014,0.0411529541,-0.9956665039,0.0313415527
1,26.561,275.63,0.0652008057,0.0372161865,-1.0003051758,0.0406341553,-0.9882202148,-0.0179443359,0.0471343994,-0.998260498,0.0090484619,0.0649108887,-0.9916992188,-0.0064239502
1,29.176,272.25,0.0651855469,0.0354919434,-1.0004425049,0.0285186768,-0.9930419922,-0.0330505371,0.0618591309,-0.9976348877,0.0208740234,0.0403594971,-1.005065918,-0.0063018799
1,31.441,269.08,0.0662994385,0.037979126,-1.0007171631,0.0190582275,-1.0124664307,-0.0434265137,0.0442962646,-0.9978637695,0.0285339355,0.0333404541,-0.9989776611,0.0063934326
1,31,271,0.0652770996,0.0366668701,-0.9982452393,-0.0037841797,-0.9859008789,-0.0323486328,0.0701751709,-0.9981384277,0.0195922852,0.0672607422,-1.0019683838,0.0080566406
1,28.309,278,0.0651702881,0.0372467041,-1.0007019043,0.0214233398,-1.001953125,-0.0502471924,0.0442657471,-0.9975891113,0.021697998,0.0798492432,-0.9922943115,0.0169067383
1,26.209,288.09,0.0647888184,0.0381469727,-0.9991149902,0.0430908203,-0.9954528809,-0.0429229736,0.0644226074,-0.9960327148,0.0162811279,0.0507354736,-1.1153106689,0.0005645752
1,26.222,296.54,0.0637359619,0.036529541,-1.0000915527,0.0843505859,-0.9914245605,-0.0338592529,0.0445251465,-0.9969940186,0.0275421143,0.0372009277,-0.9501037598,0.0595703125
1,26.598,302.06,0.064453125,0.0361175537,-1.0003662109,0.072555542,-0.9958953857,0.0055236816,0.0881195068,-0.9989013672,0.0390319824,-0.0062255859,-0.9776916504,0.0603637695
1,24.192,306.94,0.066192627,0.0361633301,-1.0011138916,0.0778198242,-0.9954376221,-0.0075378418,0.0462188721,-1.001953125,0.0231323242,0.0580749512,-1.0040435791,0.0400848389
1,18.319,313.1,0.0639343262,0.0381774902,-1.0016326904,0.0599975586,-1.0008392334,-0.0628967285,0.0570373535,-0.9991912842,0.014251709,0.0782470703,-1.0087127686,0.0270690918
1,11.993,321.32,0.063949585,0.0369873047,-0.9993896484,0.0215301514,-1.0007476807,-0.0274963379,0.0404815674,-0.9992370605,0.010055542,0.0641937256,-0.9994659424,0.0169677734
1,8.3202,328.36,0.0653533936,0.0376434326,-0.999130249,0.042678833,-0.9981231689,-0.016708374,0.0372314453,-1.0037231445,0.0028533936,0.0479736328,-1.0018463135,0.0194244385
1,7.3759,332.64,0.0654296875,0.0364379883,-1.0028991699,0.0592803955,-0.9947052002,-0.0206756592,0.0435180664,-1.0009307861,-0.0128326416,0.0186157227,-0.9939422607,-0.0106201172
1,6.4012,334.31,0.0635223389,0.0367279053,-1.0003051758,0.0090332031,-0.9954833984,-0.0392303467,0.0464172363,-1.0024871826,-0.00440979,0.0117340088,-0.9919128418,-0.0343475342
1,3.5171,335.34,0.0639801025,0.0372924805,-1.0000610352,0.0270996094,-0.9968719482,-0.0523681641,0.0503387451,-0.9993896484,-0.0115509033,0.0389099121,-0.9920043945,-0.0327606201
1,2.798E-16,338,0.0653381348,0.0368804932,-1.0010681152,0.0140380859,-0.9921722412,-0.0446777344,0.0329742432,-0.9947357178,0.0023498535,0.0727539063,-0.9946899414,0.006072998
1,-1.7882,341.12,0.0649719238,0.0364837646,-1.0006103516,0.0494232178,-1.0090789795,-0.0596160889,0.0372009277,-1.0144195557,0.0151519775,0.0690155029,-1.0068817139,0.0298919678
1,-0.86084,344.14,0.0643615723,0.0360717773,-1.0006256104,0.0672912598,-0.990814209,-0.0293731689,0.0528564453,-1.0030670166,0.0146789551,0.0509338379,-0.987121582,0.0305175781
1,1.3373,345.28,0.0652313232,0.0369873047,-1.0009765625,0.04737854,-1.005065918,-0.0241394043,0.0606079102,-0.9995117188,0.0124359131,0.0442047119,-0.9919433594,0.0224761963
1,3.1334,344.74,0.0646820068,0.0350799561,-1.0011291504,0.0206604004,-0.9884490967,-0.0406951904,0.0251617432,-1.005279541,0.0062408447,0.0404510498,-0.9926452637,-0.0058441162
1,4.1445,343.67,0.0660552979,0.0365600586,-1.0010986328,0.0278625488,-0.9925079346,-0.0291595459,0.05909729,-1.0005493164,0.0133056641,0.0279693604,-0.9941711426,-0.0210418701
1,4.839,342.36,0.0654449463,0.0379180908,-1,0.0234069824,-0.9863891602,-0.0366516113,0.0443878174,-0.9947662354,0.0232086182,0.0480651855,-0.9884338379,0.0149688721
1,5.7746,341.31,0.0652618408,0.0390014648,-1.0017700195,0.0430755615,-0.9920349121,-0.044921875,0.0681762695,-0.9974517822,0.0258026123,0.0685119629,-1.0038452148,0.0244598389
1,6.9585,338.3,0.0653686523,0.0363006592,-0.9999542236,0.0229644775,-0.9937438965,-0.0343475342,0.0480499268,-1.0013275146,0.027923584,0.0507965088,-0.9944152832,-0.0075378418
1,8.618,332.89,0.0659179688,0.0357818604,-0.9999389648,0.0222015381,-0.9971160889,-0.0088043213,0.0574035645,-0.995880127,0.021987915,0.0597076416,-0.9939422607,-0.003326416
1,11.076,326.17,0.0639343262,0.0368347168,-0.9997406006,0.0185089111,-0.996307373,-0.0045166016,0.0502319336,-0.9936523438,0.0121307373,0.0395965576,-0.9873352051,0.0044250488
1,14.36,321.1,0.0656280518,0.0369110107,-0.9998626709,0.0363464355,-1.0006408691,-0.0249023438,0.0491485596,-1.004196167,0.0101013184,0.0320129395,-1.0001068115,0.0033721924
1,18,320,0.0654907227,0.0377807617,-1.0015563965,0.0585327148,-0.9963989258,-0.0703277588,0.0610198975,-0.9978485107,0.0274963379,0.0399932861,-0.9929504395,0.0346069336
1,21.108,319.43,0.0653686523,0.0366363525,-1.0008850098,0.0560150146,-1.0004272461,-0.0411529541,0.0636291504,-0.9980010986,0.0389709473,0.0527496338,-0.9911956787,0.0275726318
1,23.335,315.79,0.0649414063,0.037979126,-0.9995117188,0.0866851807,-0.9882049561,-0.0584106445,0.0880126953,-0.9940338135,0.0399780273,0.0479125977,-0.9937286377,0.0164642334
1,24.814,307.32,0.0652313232,0.0378417969,-0.9996337891,0.03855896,-0.9808959961,-0.0284729004,0.0652008057,-0.9940490723,0.020690918,0.0651245117,-0.9884796143,0.0135803223
1,26.272,298.54,0.0647888184,0.0380401611,-0.9989624023,0.0112457275,-1.0002288818,-0.0144958496,0.057220459,-1.001739502,0.025177002,0.054901123,-1.0036315918,0.0001983643
1,28.533,294.47,0.0659484863,0.0361328125,-1.0004730225,0.029586792,-1.0007171631,-0.0459289551,0.0379333496,-0.9975585938,0.0175170898,0.0392913818,-0.9906616211,0.0109405518
1,31.923,293.41,0.0642089844,0.0371246338,-1.0012817383,0.0217437744,-0.98487854,-0.0297546387,0.04637146,-1.0073547363,0.0079345703,0.0632781982,-0.9859619141,0.0249481201
1,36.138,290.28,0.0662231445,0.0368499756,-0.9984741211,0.0363922119,-0.9966278076,-0.0244598389,0.059753418,-0.9992370605,0.0236206055,0.0626831055,-0.994644165,0.0036773682
1,40.178,281.34,0.0630493164,0.0378875732,-1.0008239746,0.0181274414,-0.9943237305,-0.0211334229,0.0409851074,-0.9996032715,0.0100708008,0.0614929199,-0.9972839355,0.0097503662
1,43.061,272.24,0.0657958984,0.0370178223,-1.0014190674,0.0395202637,-0.9971160889,-0.0314025879,0.0503234863,-0.998260498,0.0051574707,0.063293457,-0.9927062988,0.0206756592
1,44.277,269.93,0.0665893555,0.0361175537,-0.9996643066,0.0271759033,-0.9967346191,-0.0383300781,0.0441436768,-1.0006713867,0.0153503418,0.0344085693,-0.9896240234,0.0134429932
1,44,274.65,0.0639343262,0.0385894775,-1.0019378662,0.0318145752,-0.9995422363,-0.040725708,0.0541687012,-0.9953308105,0.0204925537,0.0395507813,-0.9999084473,0.0032958984
1,43,280,0.0650024414,0.0362243652,-1.0001525879,0.0590209961,-0.9912414551,-0.0429840088,0.0523071289,-0.9983215332,-0.0009155273,0.0623016357,-1.0009307861,0.0070648193
1,42.167,278.9,0.0647277832,0.0398254395,-0.9998931885,0.0834503174,-0.9937438965,-0.0279998779,0.0355682373,-0.9992218018,-0.0015869141,0.0567779541,-0.9999694824,-0.0029449463
1,41.963,274.37,0.0662536621,0.0370025635,-0.9995880127,0.1072235107,-0.9966583252,-0.0332946777,0.0512390137,-0.9998168945,0.0057220459,0.0225982666,-0.9985656738,0.0015716553
1,42.014,271.68,0.0659179688,0.0374603271,-1.0000457764,0.0477294922,-1.0000610352,0.0163726807,0.0333709717,-0.994140625,0.0151824951,0.0632171631,-0.997467041,0.0027770996
1,41.397,273.03,0.0656280518,0.0371398926,-1.0001831055,0.0311126709,-1.0014038086,0.004486084,0.0315856934,-1.0009918213,0.0081481934,0.0409698486,-0.9995422363,-0.0023040771
1,39.532,275.1,0.065826416,0.0355682373,-1.0016937256,0.0213470459,-0.994934082,-0.0423278809,0.0489959717,-0.9939880371,0.0112304688,0.0539855957,-0.9973144531,0.015045166
1,36.846,274.28,0.0647888184,0.0381469727,-1.0022888184,-0.0127868652,-0.9972076416,-0.0668945313,0.0564727783,-0.9953613281,0.0211334229,0.0399475098,-0.9991912842,0.0065460205
1,34.392,273.72,0.0559387207,0.0350646973,-1.0014038086,0.0057067871,-0.9953460693,-0.0590209961,0.0473632813,-1.0037689209,0.0064849854,0.0371704102,-0.9954376221,0.0077972412
1,32.77,276.06,0.1096343994,0.0358276367,-0.9937133789,-0.0257263184,-0.9923400879,-0.045501709,0.0566253662,-0.9994659424,0.0261077881,0.0406799316,-0.9982299805,-0.0066070557
1,31.669,281.61,0.0273132324,0.0343933105,-1.0048370361,-0.012298584,-0.9983215332,-0.0270996094,0.0433044434,-1.0009613037,0.0270843506,0.0472259521,-0.9931030273,-0.0127410889
1,30.517,286.39,0.0815734863,0.0404968262,-0.9975585938,0.000213623,-0.9913024902,-0.0087432861,0.0578918457,-0.9973602295,0.0092773438,0.0419311523,-0.9866638184,-0.0087890625
1,29.421,288.46,0.0557403564,0.0447998047,-1.0004730225,0.0264587402,-0.995300293,0.0016784668,0.0498046875,-0.9977722168,0.0094909668,0.0734405518,-1.0023193359,-0.0220947266
1,29,291,0.0643768311,0.0373687744,-1.0008239746,0.0135345459,-0.9968261719,0.0184020996,0.037979126,-1.0013275146,0.0324249268,0.0358123779,-0.9918823242,-0.0057373047
1,29.302,295.28,0.0713500977,0.0393066406,-1.0003814697,0.0597381592,-0.9988098145,-0.0209655762,0.0540008545,-0.9965820313,0.0241699219,0.058380127,-0.9857025146,-7.62939453125E-05
1,29.354,301.05,0.0528717041,0.040725708,-1.0018157959,0.0742492676,-0.9942474365,-0.0229034424,0.0625305176,-1.0021362305,0.0189361572,0.051940918,-0.9959411621,0.0277404785
1,27.906,304.51,0.0755157471,0.0353088379,-1.0018920898,0.0399780273,-0.9994812012,-0.0626678467,0.0769500732,-1.0000305176,0.0436706543,0.0617980957,-0.9930419922,0.0163269043
1,24.862,305.6,0.0560913086,0.0377807617,-1.0009613037,0.0520935059,-0.9996032715,-0.0321044922,0.0688476563,-0.9986877441,0.0391082764,0.0525512695,-0.9964599609,0.0205993652
1,21.305,307.41,0.069442749,0.0359191895,-1.0014343262,0.0547637939,-1.0081481934,-0.0298614502,0.0584716797,-1.001953125,0.0471343994,0.0448913574,-0.9960021973,0.0191650391
1,18.393,311.08,0.0623168945,0.0379486084,-1.0003204346,0.051864624,-0.9985809326,-0.0393371582,0.0604553223,-1.0055847168,0.0102233887,0.0537719727,-0.9947814941,0.0362548828
1,16.362,316.07,0.0660705566,0.0373687744,-1.0000610352,0.0197753906,-1.0072021484,-0.057220459,0.0470428467,-1.0002288818,0.0171966553,0.0619506836,-0.9996185303,0.0393218994
1,14.394,319.54,0.0616607666,0.034576416,-1.0014343262,0.0252685547,-0.9999389648,-0.0812988281,0.0495300293,-0.9991455078,0.0154266357,0.0618133545,-0.9809570313,0.0385284424
1,11.841,322.58,0.0668792725,0.0388183594,-1.0014953613,0.0475311279,-1.0010375977,-0.0365753174,0.0494537354,-0.9948120117,0.0194549561,0.0515899658,-0.9895782471,0.0223236084
1,8.6686,326.54,0.0614471436,0.0372467041,-0.9995422363,0.0158233643,-0.9970855713,-0.036819458,0.0549316406,-0.9947967529,0.0215759277,0.0343170166,-1.0003967285,0.0182952881
1,5.4958,330.55,0.0691375732,0.0392608643,-1.0006408691,0.0234832764,-0.9987335205,-0.0348052979,0.0740966797,-0.9916381836,0.0299835205,0.0519866943,-0.9951782227,0.0195007324
1,3,333,0.0683746338,0.0302429199,-1.0002593994,0.0506439209,-1.0029449463,-0.0378417969,0.0536346436,-0.9998016357,0.0367431641,0.0566101074,-0.9936676025,0.0196533203
1,1.2511,333.02,0.060546875,0.0389862061,-0.9996490479,0.0524902344,-0.9882202148,-0.0164489746,0.0562286377,-0.9967651367,0.0176544189,0.0422363281,-1.0122528076,-0.0054626465
1,0.24013,334.97,0.0663146973,0.0422973633,-0.9990997314,0.0399169922,-0.9944458008,-0.0227050781,0.0432281494,-0.996887207,0.0162963867,0.0279846191,-0.9934234619,0.0131988525
1,-0.27472,340.82,0.0735778809,0.0375213623,-0.9986114502,0.0686950684,-0.9921722412,-0.0434570313,0.0466308594,-0.9989471436,0.007522583,0.0397491455,-0.9920654297,0.0218658447
1,-0.29362,348.52,0.0579071045,0.0419311523,-1.0006866455,0.0959625244,-0.9953308105,-0.0216064453,0.0509643555,-0.9927368164,0.0060424805,0.0376434326,-0.99949646,0.0204315186
1,0.064837,353.49,0.0640106201,0.0308380127,-1.0013275146,0.0635528564,-0.9932556152,-0.0431976318,0.0417022705,-0.9991455078,0.0046234131,0.0335388184,-0.9807891846,0.0453338623
1,0.27765,353.61,0.0660095215,0.0291748047,-1.0009002686,0.0408782959,-0.9856109619,-0.029510498,0.0266571045,-1.0063323975,0.0036315918,0.0634918213,-1.0073547363,0.0361785889
1,0.081678,352.91,0.0639343262,0.0299224854,-1.0008239746,0.0751037598,-0.9952087402,-0.0269622803,0.0753326416,-0.9998474121,0.0176544189,0.0343475342,-0.9927520752,0.0189056396
1,-0.39629,353.65,0.0634307861,0.0486907959,-0.9969787598,0.0924072266,-0.998916626,-0.0296020508,0.0441589355,-0.9967498779,0.0198364258,0.0476074219,-0.9979553223,-0.0084533691
1,-0.38209,354.81,0.0702209473,0.0464172363,-0.9996948242,0.0666503906,-0.9893341064,-0.0207366943,0.048034668,-1.0109863281,0.0154418945,0.0418701172,-0.9965820313,-0.0168609619
1,0.28141,352.11,0.0702362061,0.0364074707,-1.0003509521,0.0250854492,-0.9911193848,-0.024520874,0.0647125244,-0.9972076416,0.0190582275,0.047454834,-0.9931793213,-0.0124053955
1,0.67883,344.61,0.0601348877,0.0292663574,-1.0001068115,0.0358428955,-0.9998931885,-0.0393676758,0.0496673584,-0.9994354248,0.0143432617,0.0435028076,-1.003326416,-0.008026123
1,-2.4057E-16,337,0.0666046143,0.0344696045,-1.0009002686,0.0484008789,-0.9981689453,-0.0200653076,0.0500946045,-0.9953918457,0.0214538574,0.0482635498,-0.9947814941,0.0004577637
1,-1.2681,332.59,0.0629272461,0.036026001,-0.9998321533,0.0156402588,-0.9959716797,-0.0296630859,0.0610961914,-1.0050811768,0.0211639404,0.0502929688,-0.9984588623,0.0216064453
1,-0.95173,331.57,0.0668182373,0.0372314453,-1.0004730225,-0.0131988525,-0.9979858398,-0.0215759277,0.1110687256,-0.9833679199,0.0141906738,0.0441131592,-0.9901428223,0.0101013184
1,2.2246,328.41,0.0618286133,0.0456237793,-1.0000762939,0.0101165771,-0.9972991943,-0.0582733154,-0.0288848877,-1.0034790039,0.0171661377,0.0569610596,-0.9934234619,0.0038299561
1,7.2402,320.2,0.0576019287,0.048034668,-0.9990234375,0.024810791,-0.9960327148,-0.0253601074,0.0657348633,-0.9902954102,-0.0280151367,0.0368652344,-0.9930725098,-0.0079956055
1,11.756,309.96,0.0720062256,0.0198364258,-0.9997711182,0.0354766846,-1.0010986328,-0.0297088623,0.0420532227,-0.9971466064,0.020111084,0.05027771,-0.9985961914,-0.0119628906
1,14.496,303.54,0.0578308105,0.0426025391,-1.0009307861,0.0235900879,-0.9922485352,-0.0263214111,0.032333374,-0.9996032715,0.0104675293,0.0492248535,-0.9964752197,-0.0179290771
1,16.534,305.02,0.0646057129,0.0430755615,-0.9985198975,-0.0016937256,-0.9901275635,-0.0263977051,0.0353240967,-1.0019378662,-0.0011901855,0.0326843262,-0.9949035645,0.0101165771
1,19.155,309.39,0.0604705811,0.0233154297,-1.001159668,0.00390625,-1.0000762939,-0.0636749268,0.0492248535,-0.9956970215,-0.0006256104,0.0266571045,-0.9998321533,0.013961792
1,22.308,308.89,0.0739746094,0.0535736084,-0.9976806641,-0.0138397217,-1.0037841797,-0.0597381592,0.0409393311,-0.9998168945,0.0115203857,0.0453643799,-1.006439209,0.0163269043
1,24.9,298.53,0.0520629883,0.0408325195,-1.000869751,0.0275726318,-0.9877319336,-0.0180969238,0.0386199951,-1.003326416,0.0273742676,0.0441589355,-0.9942779541,0.0252838135
1,26.682,281.84,0.0720062256,0.0375061035,-1.0024871826,0.0257720947,-0.998260498,-0.0095214844,0.072845459,-0.9970092773,0.0344848633,0.0546875,-0.9749603271,0.0323028564
1,29,268,0.0612030029,0.0322113037,-1.0013427734,0.0126495361,-0.9951934814,-0.0299987793,0.0734100342,-0.9921264648,0.054473877,0.0560302734,-1.0039978027,0.0224761963
1,32.842,261.22,0.0712432861,0.0401306152,-0.9981384277,0.0340270996,-0.9990692139,-0.0642089844,0.07762146,-1.0007476807,0.0425720215,0.0529785156,-1.0015869141,0.0038452148
1,37.435,261.14,0.0690917969,0.0477600098,-0.9996490479,0.041809082,-0.9918518066,-0.0200500488,0.072769165,-0.9938354492,0.0274353027,0.0671386719,-0.9891204834,0.0195922852
1,40.609,263.08,0.0607757568,0.0366668701,-1.0001983643,0.0646820068,-0.9991912842,-0.0374755859,0.0650634766,-1.0083007813,0.0283508301,0.0472869873,-0.9943847656,0.0172424316
1,41.046,266.32,0.0722351074,0.032119751,-0.9949645996,0.0420837402,-0.9985961914,-0.0385894775,0.0666656494,-0.9964752197,0.0450592041,0.0348510742,-1.0000762939,0.0174560547
1,39.681,272.21,0.0661315918,0.025604248,-1.0054321289,0.0367431641,-1.0035095215,-0.0362091064,0.0489807129,-1.0008392334,0.0219726563,0.0463867188,-0.9944152832,0.0239105225
1,38.687,278.1,0.0679473877,0.0238800049,-0.997253418,0.0503845215,-1.0006408691,-0.0475158691,0.0446014404,-0.997833252,-0.0039520264,0.0353393555,-1.0119628906,0.0453948975
1,39.595,278.93,0.0711975098,0.0137481689,-1.0055236816,0.0080413818,-0.9990386963,-0.0284576416,0.0310211182,-1.0022888184,-0.0058441162,0.0491790771,-0.9893188477,0.028427124
1,41.942,269.82,0.0486297607,0.0371551514,-1.0048675537,0.0214233398,-0.999206543,-0.034362793,0.0300292969,-0.9967041016,0.0102386475,0.063949585,-0.9945373535,0.0266113281
1,44.166,255.74,0.0646362305,0.0395507813,-1.0029907227,0.0701293945,-1.0034179688,-0.0467376709,0.047088623,-1.0035858154,-0.0100097656,0.0679626465,-0.9945678711,0.0397338867
1,45.336,245.92,0.0672454834,0.0167694092,-0.9990234375,-0.0221252441,-0.988571167,-0.0350341797,0.0615234375,-0.9898834229,0.0277099609,0.0503082275,-0.9970092773,0.0289764404
1,45.932,246,0.0751800537,0.0353393555,-0.9998016357,-0.0018310547,-0.9938812256,-0.0394134521,0.0417938232,-1.0061340332,0.0191650391,0.0522918701,-0.9955291748,0.016418457
1,47,254,0.0660095215,0.0307769775,-0.9919433594,0.0323028564,-1.0008392334,-0.0170440674,0.0519256592,-0.9969177246,0.0085906982,0.0511474609,-0.995010376,-0.0046081543
1,48.437,261.31,0.0498504639,0.00730896,-1.0087585449,0.0249481201,-0.9987030029,-0.0408477783,0.0617370605,-0.9983673096,0.0094146729,0.0433502197,-0.9966125488,-0.005859375
1,49.118,264.65,0.0656890869,0.0008544922,-1.0128173828,-0.0029449463,-0.9812011719,-0.0413360596,0.0504302979,-0.9959259033,0.0199279785,0.0641784668,-0.9962310791,0.0019378662
1,48.486,264.53,0.0647735596,0.0174560547,-1.0146331787,0.0369110107,-0.9958190918,-0.0217895508,0.0647125244,-0.9958343506,0.025100708,0.0414428711,-0.9993896484,0.0191192627
1,47.679,264.8,0.0773620605,0.0252380371,-1.0088348389,0.0143890381,-0.9895477295,-0.0304412842,0.0725708008,-1.0026702881,0.036529541,0.0437774658,-1.0023345947,0.01121521
1,48.232,267.6,0.0566558838,0.0109863281,-1.0064849854,0.0361480713,-0.9993896484,-0.0311889648,0.0484771729,-0.9969482422,0.0566558838,0.0499572754,-0.9945068359,0.0160064697
1,49.778,271.62,0.0529785156,0.0380096436,-1.0072784424,0.0333404541,-0.9975738525,-0.0204620361,0.0942382813,-0.9940795898,0.0606536865,0.0310974121,-1.0028839111,0.019241333
1,50.216,276.85,0.0948791504,0.0366363525,-0.9631958008,0.0584716797,-0.9915313721,-0.020980835,0.096572876,-0.9933013916,0.0567626953,0.0598297119,-1.0057220459,0.0125427246
1,48.032,282.08,0.0774230957,0.0378570557,-1.0549926758,0.0693359375,-0.9981231689,-0.0247497559,0.0403594971,-1.0000457764,0.0490112305,0.0714569092,-0.9827270508,0.0104980469
1,44.216,288.07,0.0665130615,0.0562286377,-1.0261535645,0.0672454834,-0.9761810303,-0.0103759766,0.0733337402,-0.994430542,0.0195617676,0.0787200928,-0.9866485596,-0.0027923584
1,40.678,294.22,0.1151580811,0.067489624,-1.0421905518,0.0932312012,-1.005355835,-0.0219573975,0.0316162109,-0.9995727539,0.0106811523,0.0417785645,-0.9942474365,0.0074462891
1,37.715,299.28,0.0792694092,0.1097869873,-1.0554962158,0.0385894775,-0.9922332764,-0.0369110107,0.0517272949,-0.9987640381,-0.0096435547,0.0614013672,-0.992401123,-0.002166748
1,34,303,0.0064697266,0.1296081543,-1.0305633545,0.0448608398,-0.9990844727,-0.0422515869,0.032409668,-1.0002288818,-0.0099945068,0.0547180176,-0.9952545166,-0.0102539063
1,28.983,304.16,-0.0342559814,0.0142669678,-1.0097351074,0.0222167969,-0.990524292,-0.0274505615,0.0247802734,-1.0025482178,-0.0254516602,0.0709075928,-0.9894561768,-0.0206756592
1,24.8,305.12,0.0276641846,0.0511474609,-1.0012054443,0.0221862793,-1.0013580322,-0.0298309326,0.0319671631,-1.0034637451,0.0040893555,0.0594024658,-0.9917144775,0.0035247803
1,23.947,307.76,0.0736846924,0.0598449707,-0.9987487793,0.0379180908,-0.9951019287,-0.0323791504,0.0422210693,-1.0053710938,-0.0052642822,0.0495910645,-0.9942016602,0.0078277588
1,26.453,314.12,0.071182251,0.0203704834,-1.0019989014,0.0500030518,-0.9977874756,-0.0160827637,0.0410003662,-0.9985198975,0.0087890625,0.0506439209,-0.9961853027,0.0015869141
1,29.454,324,0.0684204102,0.0121917725,-1.0025177002,0.0498962402,-0.9954681396,-0.0251159668,0.0634002686,-0.9982757568,0.0292205811,0.0425872803,-0.9892730713,-0.0055084229
1,30.053,333.9,0.0615539551,0.0101623535,-1.0004425049,0.0292358398,-0.9921875,-0.0315093994,0.0533599854,-0.994720459,0.017364502,0.0511932373,-0.9910888672,0.0320739746
