is_walking,fsr_bottom,fsr_top,top_x,top_y,top_z,top_timestamp,side_x,side_y,side_z,side_timestamp,corner_x,corner_y,corner_z,corner_timestamp,front_x,front_y,front_z,front_timestamp
0,0,180.27,0.0778045654,0.1530914307,-0.9957885742,87968.0050035417,0.0824432373,-0.9915008545,-0.0347442627,8171.2508517917,0.0124664307,-1.0007476807,-0.0243225098,34683.3535496667,0.0495758057,-0.9959259033,0.0055999756,14860.527097375
0,0,185.87,0.0538330078,-0.0230255127,-1.0173339844,87968.0459585417,0.0620269775,-0.9923706055,-0.0076599121,8171.2922577917,0.0196838379,-0.9986419678,-0.0160827637,34683.3950526667,0.0445556641,-1.0007324219,0.0186920166,14860.568906375
0,0,190.58,0.054397583,0.1053314209,-0.9872131348,87968.0868515417,0.0281982422,-0.9942932129,-0.0487823486,8171.3336667917,0.0348052979,-0.9990386963,-0.01902771,34683.4365566667,0.0409240723,-0.9917602539,0.0227203369,14860.610715375
0,0,193.33,0.078994751,0.1102905273,-0.9934997559,87968.1277755417,0.0383453369,-0.9958648682,-0.0411682129,8171.3750737917,0.0534820557,-0.9988098145,0.0050354004,34683.4780606667,0.0521087646,-0.999130249,0.0192260742,14860.652494375
0,0,193.96,0.0663604736,0.0023498535,-1.0090179443,87968.1686995417,0.0391082764,-0.9965362549,-0.0347595215,8171.4164847917,0.029586792,-1.001449585,0.0009613037,34683.5195646667,0.0516815186,-0.9907836914,0.0156860352,14860.694303375
0,0,194.57,0.0686340332,0.0369110107,-0.9942169189,87968.2096235417,0.0317382813,-1.0027313232,-0.0215606689,8171.4577447917,0.0425109863,-0.9967498779,-0.0261688232,34683.5610686667,0.0541229248,-0.9975128174,0.017791748,14860.736081375
0,0,199.38,0.0512695313,0.0869445801,-0.9975738525,87968.2505475417,0.0282287598,-1.000213623,-0.0174102783,8171.4991577917,0.0096588135,-0.9993743896,-0.0325317383,34683.6025726667,0.040222168,-0.9981842041,0.0238494873,14860.777890375
0,0,208.61,0.0658111572,-0.0046691895,-1.0085754395,87968.2914715417,0.0072021484,-0.9962005615,-0.0481109619,8171.5405667917,0.0422668457,-0.9989624023,-0.0127716064,34683.6440766667,0.0483551025,-0.992980957,0.0098724365,14860.819669375
0,0,218.27,0.0642547607,0.0840759277,-0.9959259033,87968.3323955417,0.0237884521,-0.9958648682,-0.036026001,8171.5819777917,0.0377044678,-0.9991912842,-0.0143890381,34683.6855806667,0.030090332,-0.9973449707,-0.0143127441,14860.861478375
0,0,223.04,0.0614929199,0.0945129395,-1.001663208,87968.3732895417,0.0345916748,-0.9971313477,-0.0157318115,8171.6233877917,0.0345153809,-0.9993743896,-0.0053405762,34683.7270846667,0.0610809326,-0.9947357178,-0.0203704834,14860.903287375
0,0,222.25,0.067779541,0.0437164307,-1.0029144287,87968.4142135417,0.0272216797,-0.9974822998,-0.0428924561,8171.6646547917,0.0328979492,-1.0001220703,-0.0150299072,34683.7685886667,0.0416107178,-0.998550415,-0.0045776367,14860.945066375
0,0,221,0.0592651367,0.0854949951,-0.99559021,87968.4551375417,0.0598449707,-0.9934692383,-0.0209503174,8171.7060637917,0.0264434814,-0.9995269775,-0.0159759521,34683.8100916667,0.0339355469,-0.9966583252,0.0234375,14860.986875375
0,0,223.51,0.0871429443,0.0611877441,-0.9960784912,87968.4960615417,0.0366516113,-0.9973907471,-0.018951416,8171.7474687917,0.0360412598,-0.9992828369,-0.0109863281,34683.8516266667,0.0469207764,-0.993347168,0.0090332031,14861.028653375
0,0,230.1,0.0619049072,0.0394287109,-1.0030517578,87968.5369855417,0.0487365723,-0.9977874756,-0.0337524414,8171.7888737917,0.0262298584,-0.9987487793,-0.0299835205,34683.8930996667,0.0569000244,-1.0002441406,0.0079498291,14861.070462375
0,0,236.46,0.0731658936,0.062789917,-1.0004425049,87968.5779095417,0.0515441895,-0.9998931885,-0.0213623047,8171.8302817917,0.0538787842,-0.9998016357,-0.002166748,34683.9346346667,0.0238342285,-0.9859161377,-0.0077362061,14861.112241375
0,0,239.38,0.0526428223,0.09324646,-0.9983520508,87968.6188335417,0.0207977295,-0.9972839355,-0.0396728516,8171.8715407917,0.0328826904,-0.9971923828,-0.0206298828,34683.9761076667,0.0679321289,-0.9977416992,-0.0121765137,14861.154050375
0,0,238.47,0.0583953857,0.097442627,-0.9980316162,87968.6597585417,0.0348052979,-1.000579834,-0.0238800049,8171.9129517917,0.0189971924,-1.0013275146,-0.0127258301,34684.0176426667,0.0302734375,-0.9961242676,-0.0024719238,14861.195829375
0,0,233.8,0.073638916,0.1028289795,-0.9923553467,87968.70065575,0.033416748,-0.99559021,-0.0169372559,8171.9543617917,0.0363464355,-0.9988708496,-0.0242919922,34684.0591156667,0.0665283203,-0.995803833,-0.0043945313,14861.237638375
0,0,225.9,0.0719146729,0.0513305664,-0.9993896484,87968.74157975,0.0214996338,-0.9918823242,-0.0288238525,8171.9957717917,0.0189666748,-0.9997711182,-0.0271148682,34684.1006496667,0.0207824707,-1.0014801025,0.0144195557,14861.279416375
0,0,215.77,0.0626525879,0.0749359131,-1.0006256104,87968.78250375,-0.0149841309,-0.9982757568,-0.0433044434,8172.0371747917,0.0223846436,-0.9980773926,-0.0277099609,34684.1421236667,0.0529022217,-0.9979248047,0.0249328613,14861.321225375
0,0,207.52,0.0484008789,0.0151824951,-1.0031433105,87968.82339675,-0.0169372559,-0.9914245605,-0.0328979492,8172.0784357917,0.0136871338,-0.9973602295,-0.0270843506,34684.1836576667,0.0556793213,-0.9970855713,0.0702362061,14861.363004375
0,0,204.22,0.0636901855,0.0343170166,-1.0040740967,87968.86432075,0.0177764893,-0.9968566895,-0.0320129395,8172.1198477917,0.0114746094,-0.9890136719,-0.0385284424,34684.2251316667,0.0422973633,-0.9918365479,0.0501556396,14861.404813375
0,0,204.52,0.0801391602,0.0273895264,-1.0028076172,87968.90524475,-0.0207519531,-0.9921875,-0.0209503174,8172.1612657917,0.0248718262,-0.9699401855,-0.0192260742,34684.2666346667,0.0610656738,-0.9963684082,0.0333709717,14861.446622375
0,0,204,0.0832214355,0.015045166,-1.0054168701,87968.94616975,0.0567474365,-0.9969940186,-0.0223693848,8172.2026767917,0.0428009033,-0.9999084473,-0.0159759521,34684.3081509167,0.0496368408,-0.9961700439,0.0305938721,14861.488401375
0,0,199.18,0.047744751,0.0635528564,-1.0034484863,87968.98709375,0.0546875,-0.9987182617,-0.0313415527,8172.2440887917,0.035446167,-1.0015258789,-0.0109100342,34684.3496549167,0.0240478516,-0.9990539551,0.0079650879,14861.53015875
0,0,192.44,0.0666046143,0.0476226807,-1.0024261475,87969.02801775,0.0490570068,-0.9968261719,-0.0400390625,8172.2853307917,0.0492553711,-1.0130767822,0.0008392334,34684.3911589167,0.0504302979,-0.9966430664,0.010635376,14861.57196775
0,0,186.65,0.0515441895,0.0439910889,-0.9975585938,87969.06891075,0.0581512451,-0.9925689697,-0.0294952393,8172.3267367917,0.0642547607,-1.020904541,-0.014251709,34684.4326629167,0.0584564209,-0.9975585938,0.0100097656,14861.61374675
0,0,182.34,0.0544891357,0.1139373779,-0.9991912842,87969.10983475,0.0656738281,-0.9939727783,-0.0399475098,8172.3681347917,0.0546264648,-0.9940643311,-0.0118408203,34684.4741669167,0.0346221924,-1.0009307861,0.0146789551,14861.65555575
0,0,178.02,0.0781097412,0.0815887451,-0.9934539795,87969.15075875,0.0933074951,-0.9992218018,-0.0352172852,8172.4095357917,0.0417785645,-0.9895019531,-0.0120391846,34684.5156709167,0.0450592041,-0.9959564209,0.0144500732,14861.69733475
0,0,173.77,0.0339508057,0.0381317139,-1.006652832,87969.19168275,0.0524597168,-0.9951629639,-0.0286102295,8172.4509357917,0.0498809814,-0.9925079346,-0.0255584717,34684.5571749167,0.0466156006,-0.9955444336,0.019821167,14861.73914375
0,0,172.74,0.0760650635,0.0509490967,-0.9931945801,87969.23260775,0.0196533203,-0.9891357422,-0.0461883545,8172.492073375,0.0458221436,-0.9996185303,-0.0280456543,34684.5986789167,0.0416870117,-0.996673584,0.016204834,14861.78092175
0,0,174.27,0.049621582,0.0308990479,-1.0081481934,87969.27353175,0.0246276855,-0.9965362549,-0.0157928467,8172.533473375,0.0566101074,-0.9900817871,-0.0040130615,34684.6401829167,0.0479888916,-0.9944610596,0.0314483643,14861.82273075
0,0,173.96,0.1043243408,0.0341339111,-0.9951934814,87969.31445575,-0.0057220459,-0.9942321777,-0.0302581787,8172.574876375,0.0236968994,-0.994644165,0.0086364746,34684.6816869167,0.0339813232,-0.9976654053,0.0276794434,14861.86453975
0,0,167.61,0.0475158691,0.0427703857,-1.0052947998,87969.35537975,0.0072631836,-0.9958496094,-0.056930542,8172.616276375,0.026184082,-1.0065917969,0.0266571045,34684.7231899167,0.0517883301,-0.9933624268,0.0180511475,14861.90631875
0,0,158.21,0.0655517578,0.0627746582,-0.9975585938,87969.39630375,0.0450897217,-0.9954071045,-0.028213501,8172.657677375,0.0415802002,-1.0031433105,0.0157165527,34684.7646939167,0.0440063477,-0.9927825928,0.0123748779,14861.94812775
0,0,154,0.0581665039,0.0517883301,-0.9898834229,87969.43722775,0.0567169189,-1.0005187988,-0.0306854248,8172.698924375,0.0489501953,-0.9872131348,-0.0130462646,34684.8061979167,0.041885376,-1.0003814697,0.0228424072,14861.98990675
0,0,157.16,0.0606842041,0.0769348145,-0.9907989502,87969.47815175,0.0516967773,-1.0026550293,-0.0183258057,8172.740318375,0.056930542,-1.0024108887,-0.0387420654,34684.8477019167,0.0500030518,-0.9955444336,0.016204834,14862.03171575
0,0,162.35,0.06590271,0.0881347656,-1.02003479,87969.51907575,0.0601959229,-0.9951477051,-0.041595459,8172.781714375,0.0456390381,-0.9880523682,-0.0110321045,34684.8892059167,0.0468597412,-0.9984436035,-0.0091400146,14862.07349375
1,0,161.18,0.0907287598,0.0867919922,-0.9945068359,87969.55999975,0.0308685303,-0.9944763184,-0.0480651855,8172.823116375,0.0434875488,-1.0023345947,-0.0092926025,34684.9307099167,0.0495605469,-1.0004119873,0.0103607178,14862.11530275
1,0,153.69,0.0587615967,0.0729064941,-1.0057983398,87969.60089375,0.0452423096,-0.994720459,-0.0522613525,8172.864517375,0.0384674072,-1.0034790039,-0.0101470947,34684.9722139167,0.0464172363,-0.9952545166,0.0480499268,14862.15708175
1,0,146.93,0.054473877,0.0660858154,-0.9901428223,87969.64181775,0.032623291,-0.9976501465,-0.0531158447,8172.905767375,0.0356292725,-0.9999694824,-0.0047454834,34685.0137179167,0.0391540527,-0.9993743896,0.0480194092,14862.19889075
1,0,145.06,0.0759429932,0.0567474365,-1.0027923584,87969.68274175,0.0267944336,-0.9965820313,-0.0426025391,8172.947158375,0.0305633545,-0.9985351563,-0.0277252197,34685.0552219167,0.0422515869,-0.9963226318,0.0135345459,14862.24066875
1,0,145.98,0.0473937988,0.0707855225,-0.9972839355,87969.72364475,0.0360107422,-1.0017242432,-0.0189971924,8172.988565375,0.0265808105,-0.9831848145,-0.0180511475,34685.0967259167,0.0501708984,-0.9986572266,-0.0078735352,14862.28244775
1,0,144.24,0.0868988037,0.0969696045,-0.9913024902,87969.76456875,0.0274963379,-0.9970550537,-0.029586792,8173.029963375,0.0938720703,-1.0483398438,-0.04737854,34685.1382289167,0.0310211182,-0.9960327148,-0.0059051514,14862.32425675
1,0,141.11,0.0581817627,0.0447235107,-1.0087890625,87969.80549275,0.030090332,-0.9940643311,-0.0305480957,8173.071363375,0.0169067383,-0.9777984619,-0.0311584473,34685.1797329167,0.0541229248,-0.9959869385,-0.0137634277,14862.36603575
1,0,142.03,0.0606384277,0.0634613037,-1.002532959,87969.84641675,0.0317993164,-1.0044403076,-0.0313415527,8173.112630375,0.0458221436,-0.9950866699,-0.011428833,34685.2212369167,0.0427856445,-0.9978027344,0.0051269531,14862.40784475
1,0,149.48,0.0649871826,0.0682830811,-0.9979553223,87969.88734075,0.043548584,-1.0011138916,-0.0368652344,8173.154037375,0.0255432129,-0.9986877441,-0.0184173584,34685.2627409167,0.040145874,-0.994354248,-0.0105895996,14862.44962275
1,0,160,0.0722351074,0.0843353271,-0.9977111816,87969.92826475,0.0300292969,-0.999786377,-0.0475769043,8173.195440375,0.0362091064,-0.9936065674,-0.0278167725,34685.30423275,0.0523223877,-1.0074005127,0.0072479248,14862.49143175
1,0,166.78,0.0464782715,0.0904998779,-0.9998626709,87969.96918875,0.0472869873,-0.9981384277,-0.0242919922,8173.236847375,0.0325317383,-1.0137939453,-0.018447876,34685.34573675,0.0471343994,-0.9830627441,0.0267791748,14862.533192625
1,0,168.87,0.0767669678,0.1360321045,-0.9951324463,87970.01011275,0.0313415527,-0.998336792,-0.0447387695,8173.278256375,0.0234069824,-1.0001525879,-0.0104217529,34685.38724075,0.0436401367,-0.9941864014,0.010345459,14862.575001625
1,0,168.79,0.0534973145,0.0723724365,-0.9955749512,87970.05103675,0.0152893066,-1.0024719238,-0.0368347168,8173.319514375,0.0461120605,-1.005065918,0.0098266602,34685.42874475,0.044708252,-0.999710083,0.0101776123,14862.616780625
1,0,170,0.0718078613,0.0764007568,-0.9998474121,87970.09196175,-0.0032806396,-0.9874725342,-0.0370788574,8173.360924375,0.0601654053,-0.9990539551,0.0154724121,34685.47024875,0.0414581299,-0.9969024658,0.0302581787,14862.658589625
1,0,173.89,0.06640625,0.083114624,-0.9927520752,87970.13291575,0.0173492432,-0.9927520752,-0.0692443848,8173.402331375,0.0513305664,-0.9967498779,-0.0025482178,34685.51175275,0.0408630371,-0.9863433838,0.0227203369,14862.700367625
1,0,179.9,0.0754241943,0.0483093262,-1.0012207031,87970.17380975,0.0212402344,-0.9966583252,-0.008972168,8173.443737375,0.0524139404,-0.984161377,-0.00440979,34685.55325675,0.0565185547,-0.9872741699,0.0369110107,14862.742176625
1,0,188.87,0.0310516357,0.0770111084,-1.0026550293,87970.21473375,0.0388641357,-0.9976196289,-0.0336761475,8173.485142375,0.0414276123,-0.9970703125,-0.0079956055,34685.59479075,0.0345001221,-0.9951477051,0.0104217529,14862.783985625
1,0,199.58,0.0860748291,0.0963592529,-0.9979248047,87970.25565775,-0.0052185059,-0.9931335449,-0.0499267578,8173.526390375,0.032989502,-1.0041351318,0.0213775635,34685.63629475,0.0520629883,-0.9962005615,0.0030975342,14862.825764625
1,0,209.34,0.0525512695,0.056640625,-0.9995880127,87970.29658175,0.0251464844,-0.9930725098,-0.0259857178,8173.567795375,0.0511627197,-0.9921569824,0.0395965576,34685.67779875,0.0415344238,-0.9950408936,0.0071563721,14862.867573625
1,0,213.84,0.0847320557,0.0834350586,-1.0005493164,87970.33750575,0.020111084,-0.9948730469,-0.0327911377,8173.609195375,0.0352783203,-1.0006256104,0.0119476318,34685.71930275,0.0495910645,-0.9953308105,-0.0077972412,14862.909352625
1,0,211.38,0.0644683838,0.0765838623,-0.9993591309,87970.37842975,0.0478057861,-1.0015411377,-0.0347747803,8173.650606375,0.0622253418,-0.9975891113,0.0105438232,34685.76080675,0.0351104736,-0.9962921143,-0.0113220215,14862.951161625
1,0,206,0.0710449219,0.0577087402,-1.0003051758,87970.41935375,0.0390319824,-0.9915771484,-0.0027770996,8173.692011375,0.0574493408,-0.998336792,0.0195465088,34685.80230975,0.0471801758,-0.9997711182,-0.0211486816,14862.992939625
1,0,203.43,0.0829162598,0.0676422119,-0.9973602295,87970.46027775,0.0524749756,-0.9897460938,-0.0460968018,8173.733253375,0.0629425049,-1.0002288818,0.017578125,34685.84381375,0.0599517822,-0.9902648926,-0.0155487061,14863.034748625
1,0,208.28,0.0605773926,0.058883667,-0.9987945557,87970.50120175,0.0553436279,-0.9972381592,-0.041595459,8173.774679375,0.0517272949,-0.9979400635,0.0181427002,34685.88531775,0.054473877,-0.996307373,-0.0037994385,14863.076527625
1,0,217.89,0.0536193848,0.0291137695,-1.0027313232,87970.54212575,-0.0069732666,-0.995223999,-0.0128479004,8173.816086375,0.0503234863,-1.0002746582,0.0055236816,34685.92682175,0.069732666,-0.9957733154,0.0035858154,14863.118336625
1,0,225.54,0.064743042,0.0411071777,-0.9981079102,87970.58304975,0.0021057129,-0.9905853271,-0.0230255127,8173.857487375,0.0344238281,-1.0013122559,-0.0017852783,34685.96832575,0.0337371826,-0.9905853271,0.0240325928,14863.160115625
1,0,226.6,0.0563964844,0.0611114502,-1.0035247803,87970.62397375,0.0069274902,-1.0068359375,-0.0255737305,8173.898901375,0.0311584473,-0.9974822998,-0.0059204102,34686.00982975,0.0301513672,-1.004196167,0.0556030273,14863.201924625
1,0,222.77,0.0641479492,0.071685791,-0.9966278076,87970.66489875,0.0246276855,-0.9952697754,-0.0430450439,8173.940164375,0.0436553955,-0.9979400635,0.0034942627,34686.05133375,0.0609436035,-0.9948730469,0.0280761719,14863.243733625
1,0,221.46,0.0784454346,0.0677642822,-1.0028381348,87970.705802375,0.031829834,-0.9932556152,-0.0351409912,8173.981569375,0.04737854,-0.9990844727,0.0046539307,34686.09283775,0.0486450195,-0.9916534424,0.0004577637,14863.285511625
1,0,226.48,0.0604553223,0.0524749756,-1.0000305176,87970.746726375,0.0260314941,-0.9911499023,-0.0481719971,8174.022975375,0.0408325195,-1.0022277832,0.017868042,34686.13434175,0.0760650635,-1.0006561279,-0.0110015869,14863.327320625
1,0,235.7,0.0579376221,0.0496520996,-1.0027770996,87970.787650375,0.034576416,-0.9963531494,-0.0330657959,8174.064381375,0.0299072266,-0.9960479736,0.0073547363,34686.17584575,0.0529174805,-0.990447998,-0.0198669434,14863.369099625
1,0,243.74,0.0687103271,0.0547332764,-1.0009918213,87970.828574375,0.0127258301,-0.9992218018,-0.0335388184,8174.105789375,0.0406036377,-0.9999542236,-0.0007781982,34686.21734975,0.0146179199,-0.9905853271,0.0052490234,14863.410908625
1,0,248.97,0.0730133057,0.0476837158,-1.0020294189,87970.869498375,-0.0158233643,-0.9828033447,0.003616333,8174.147049375,0.0343475342,-0.9992828369,-0.0048370361,34686.25885275,0.0596160889,-0.9960174561,0.0069732666,14863.452687625
1,0,255,0.0590515137,0.0443115234,-0.9992675781,87970.910422375,0.0520935059,-1.000213623,-0.0369720459,8174.188460375,0.037322998,-0.9961547852,-0.0031738281,34686.300368375,0.0391998291,-0.9944458008,-0.0009002686,14863.494496625
1,0,263.24,0.0715484619,0.0308227539,-0.9998626709,87970.951346375,0.0631103516,-0.9920349121,-0.0230865479,8174.229865375,0.0407409668,-0.9967498779,-0.0162963867,34686.341872375,0.0511779785,-0.9996185303,0.0011291504,14863.5362931667
1,0,270.7,0.0513153076,0.0481414795,-1.0018920898,87970.992270375,0.0215759277,-0.9969329834,-0.0339660645,8174.271271375,0.0277252197,-1.000289917,0.0006866455,34686.383376375,0.0609741211,-0.9999542236,-0.0027923584,14863.5781021667
1,0,270.84,0.0527648926,0.0379943848,-1.0024719238,87971.033194375,0.0173950195,-0.9922027588,-0.0164337158,8174.312678375,0.0441436768,-1.0006866455,-0.0025024414,34686.424880375,0.0181732178,-0.9956970215,0.0114135742,14863.6199111667
1,0,261.79,0.0671539307,0.0280609131,-1.0020294189,87971.074118375,0.058380127,-1.0000610352,-0.0224761963,8174.353927375,0.0223236084,-0.9958648682,0.0093536377,34686.466384375,0.0637817383,-1.0065917969,0.0093688965,14863.6616901667
1,0,248.15,0.0720367432,0.0099334717,-1.0032348633,87971.115042375,0.0264282227,-1.0053710938,-0.0331268311,8174.395320375,0.0422058105,-0.9992980957,0.006362915,34686.507918375,0.0367889404,-0.9850769043,0.0123748779,14863.7034991667
1,0,236.05,0.0752868652,0.0176239014,-1.0012512207,87971.155966375,0.0347442627,-0.9964447021,-0.0422668457,8174.436715375,0.0397033691,-0.9971160889,0.0052185059,34686.549392375,0.0580596924,-0.9973602295,0.0442504883,14863.7452781667
1,0,229.59,0.0768432617,0.0024108887,-0.9981231689,87971.196890375,0.0223693848,-0.996383667,-0.0341949463,8174.478112375,0.0222167969,-1.0067749023,-0.0047912598,34686.590926375,0.0407562256,-0.996963501,0.0431518555,14863.7870871667
1,0,228.2,0.0701599121,0.0878753662,-0.9857788086,87971.237815375,0.0096130371,-0.9956970215,-0.0287475586,8174.519506375,0.0291137695,-1.0067901611,-0.0237121582,34686.632400375,0.0515594482,-0.9945678711,0.0343322754,14863.8288651667
1,0,230.63,0.1247406006,0.0748901367,-1.0037231445,87971.278739375,0.0054931641,-1.0012207031,-0.0037994385,8174.560753375,0.0379638672,-0.9822235107,-0.0076446533,34686.673934375,0.0244140625,-0.9980926514,0.0282440186,14863.8706741667
1,0,234.28,0.0403289795,0.0670776367,-0.9946594238,87971.319663375,0.0198974609,-0.9931793213,-0.0162200928,8174.602151375,0.0494689941,-1.0049438477,-0.0181732178,34686.715407375,0.0628204346,-0.9990539551,0.018951416,14863.9124531667
1,0,235.44,0.0224761963,0.0542907715,-1.0012512207,87971.360587375,0.034866333,-0.995513916,-0.0198822021,8174.643552375,0.043838501,-1.0040588379,-0.0281219482,34686.756942375,0.0459442139,-0.9978942871,-0.01171875,14863.9542621667
1,0,231,0.0483703613,0.0863952637,-0.9963226318,87971.401511375,0.033416748,-0.9948577881,-0.0160369873,8174.684949375,0.0315856934,-1.0082550049,-0.0046234131,34686.798415375,0.0450439453,-0.9968566895,0.0043640137,14863.9960711667
1,0,220.23,0.0565338135,0.0880584717,-0.9996490479,87971.442435375,0.0389862061,-0.9993438721,-0.0177612305,8174.726345375,0.0362548828,-0.9978637695,-0.0061798096,34686.839950375,0.0441894531,-0.9956359863,-0.0147705078,14864.0378501667
1,0,208.5,0.0746307373,0.085067749,-0.999420166,87971.483359375,0.0513458252,-0.9957885742,-0.0565032959,8174.767589375,0.0616760254,-1.005065918,-0.0057830811,34686.881423375,0.0533905029,-0.9989929199,0.0206451416,14864.0796591667
1,0,201.66,0.0829315186,0.0587615967,-1.0002746582,87971.524283375,0.0536651611,-0.9990081787,-0.0585021973,8174.808986375,0.0677337646,-1.0063476563,0.0005340576,34686.922957375,0.029510498,-0.9932403564,0.0660095215,14864.1214371667
1,0,202.31,0.0724639893,0.0688171387,-0.9911804199,87971.565207375,0.0112762451,-0.9969024658,-0.0631408691,8174.850384375,0.0351715088,-1.0001068115,0.0096282959,34686.964431375,0.0661621094,-0.9942016602,0.0642700195,14864.1632461667
1,0,206.77,0.0381317139,0.0953063965,-0.9925842285,87971.606101375,0.031539917,-0.995010376,-0.0442810059,8174.891781375,0.0524902344,-1.0018768311,-0.0152587891,34687.005965375,0.0391998291,-1.0010375977,0.0472869873,14864.2050251667
1,0,207.9,0.0830230713,0.0681304932,-1.0001220703,87971.647025375,0.0538024902,-0.9977264404,-0.0383605957,8174.933174375,0.0422363281,-0.9998321533,0.0067443848,34687.047439375,0.0397644043,-1.0004119873,0.0514068604,14864.2468341667
1,0,202.68,0.0754241943,0.0740356445,-0.9959106445,87971.687949375,0.0319213867,-0.9956207275,-0.0168762207,8174.974429375,0.0523986816,-0.9978179932,-0.0176544189,34687.088973375,0.0560760498,-0.997253418,0.0439147949,14864.2886131667
1,0,193.29,0.0520019531,0.0613250732,-1.0009765625,87971.7288429167,0.0226135254,-0.9939422607,-0.0388183594,8175.015838375,0.0361175537,-0.9960784912,-0.0001678467,34687.130446375,0.0390625,-0.9981079102,0.0303192139,14864.3304221667
1,0,187.02,0.0900421143,0.0601043701,-0.9919891357,87971.7697669167,0.0278015137,-0.9926147461,-0.0560455322,8175.057244375,0.0307617188,-1.0019683838,-0.0089569092,34687.171981375,0.0410461426,-1.0014953613,0.0192260742,14864.3722001667
1,0,188.32,0.0663757324,0.0576629639,-0.9979858398,87971.8106609167,0.0261688232,-0.9884643555,-0.0717010498,8175.098659375,0.0591430664,-0.998550415,0.0059051514,34687.213485375,0.0451507568,-0.9993438721,0.0205230713,14864.4140091667
1,0,195.28,0.0433197021,0.0898895264,-1.0040435791,87971.8515849167,0.0259552002,-0.991973877,-0.0399627686,8175.140066375,0.0500946045,-1.0011749268,0.0046386719,34687.254989375,0.0595550537,-0.9903259277,0.0294036865,14864.4558181667
1,0,202,0.077545166,0.0795135498,-1.0004882813,87971.8925089167,0.0447235107,-0.9964904785,-0.0467529297,8175.181330375,0.0580596924,-0.9969482422,0.0183563232,34687.29649225,0.0520477295,-0.9975891113,0.0265960693,14864.4975971667
1,0,202.47,0.0540924072,0.0531005859,-1.0001831055,87971.9334329167,0.0411834717,-0.9971923828,-0.0407104492,8175.222742375,0.0553436279,-0.9956359863,0.0145874023,34687.33799625,0.0478668213,-0.9936523438,0.0263214111,14864.539388625
1,0,197.62,0.0720825195,0.0671539307,-0.9962310791,87971.9743569167,0.0422973633,-0.9987792969,-0.0306243896,8175.264153375,0.0559539795,-0.9986877441,0.0186920166,34687.37949925,0.0370178223,-0.9987335205,0.0277862549,14864.581167625
1,0,190.69,0.0730895996,0.0438690186,-0.999420166,87972.0152809167,0.0196685791,-1.0018463135,-0.0325012207,8175.305564375,0.0540771484,-0.998550415,0.0127105713,34687.42100325,0.0586700439,-0.9977264404,0.0171203613,14864.622976625
1,0,185.05,0.0751647949,0.0466766357,-0.9977111816,87972.0562049167,-0.0040740967,-0.998840332,-0.0592346191,8175.346971375,0.0411987305,-1.0004272461,-0.001663208,34687.46250725,0.04737854,-0.9930725098,0.0232543945,14864.664754625
1,0,181.22,0.0487365723,0.0754852295,-1.0015716553,87972.0971289167,0.0060272217,-0.9958496094,-0.0700073242,8175.388230375,0.0536651611,-0.9984130859,0.0031280518,34687.50401125,0.0394439697,-0.997833252,0.0223083496,14864.706563625
1,0,177.95,0.0644683838,0.0612487793,-0.997467041,87972.1380529167,-0.0201568604,-0.9873962402,-0.0624847412,8175.429635375,0.0462493896,-0.9996185303,-0.0195770264,34687.54551525,0.0515441895,-0.9978637695,0.0105285645,14864.748342625
1,0,176.14,0.0647735596,0.092956543,-0.9910430908,87972.1789769167,0.0100402832,-1.0012664795,-0.0220031738,8175.471043375,0.0287322998,-0.9959106445,-0.01953125,34687.58701925,0.0457458496,-0.9961395264,0.0038146973,14864.790151625
1,0,175.57,0.0503692627,0.0629730225,-1.0030670166,87972.2198709167,-0.0064239502,-0.9901580811,-0.0377655029,8175.512449375,0.0352172852,-0.9861907959,0.0028839111,34687.62852325,0.0573577881,-0.9923095703,0.0084991455,14864.831930625
1,0,175.97,0.0715332031,0.048248291,-0.9993896484,87972.2607949167,0.0049438477,-0.9970092773,-0.0463256836,8175.553849375,0.0683746338,-0.9990081787,0.0093994141,34687.67002725,0.0387268066,-0.9983215332,0.0177307129,14864.873739625
1,0,175.42,0.065612793,0.0581665039,-0.9965515137,87972.3017189167,0.0143432617,-1.0059051514,-0.0348358154,8175.595104375,0.0600891113,-0.9946746826,0.0017089844,34687.71153125,0.0611877441,-0.995010376,-0.0020294189,14864.915517625
1,0,172.95,0.0740509033,0.0557861328,-0.9949951172,87972.3426429167,0.0397796631,-0.9970703125,-0.0359039307,8175.636508375,0.0542144775,-0.9959564209,0.0085296631,34687.75303525,0.0484771729,-0.993637085,-0.005569458,14864.957326625
1,0,170,0.077041626,0.0580291748,-0.9981842041,87972.3835669167,0.0475463867,-0.9970397949,-0.0586090088,8175.677906375,0.0493469238,-0.9951477051,0.0031738281,34687.79453925,0.0399475098,-1.0020751953,-0.0228881836,14864.999105625
1,0,167.27,0.0614929199,0.0780944824,-0.9998931885,87972.4244909167,0.0430145264,-0.9925384521,-0.0424346924,8175.719298375,0.0589294434,-0.9967498779,0.0133666992,34687.83604225,0.067276001,-0.996383667,-0.0028381348,14865.040914625
1,0,166.54,0.0592651367,0.0657806396,-0.9987640381,87972.4654149167,0.0521697998,-1.0028839111,-0.0266723633,8175.760704375,0.0612487793,-1.0189056396,-0.0009613037,34687.87754625,0.033706665,-0.9931945801,-0.0026245117,14865.082693625
